Date,LQQ3_Price,TQQQ_Price,SMA_Signal,MACD_Signal,Bullish_Count,Target_Allocation,Actual_Allocation,Cash,Shares,Portfolio_Value,Trade_Type,Trade_Amount,Daily_Return,Cumulative_Return,BuyHold_Value,BuyHold_Return
2017-10-12,2017.2959594726562,9.5734224319458,1.0,1.0,2.0,1.0,1.0,0.0,7.980267642511648,16098.561670749128,HOLD,0.0,0.014081678682292376,60.985616707491275,18264.782556461247,82.64782556461248
2017-10-13,1993.8849487304688,9.680596351623535,1.0,1.0,2.0,1.0,1.0,0.0,7.980267642511648,15911.735539244755,HOLD,0.0,-0.011605144318192928,59.11735539244756,18052.817118953102,80.52817118953102
2017-10-16,2024.2369995117188,9.7805814743042,1.0,1.0,2.0,1.0,1.0,0.0,7.980267642511648,16153.953027978236,HOLD,0.0,0.015222568784911905,61.53953027978236,18327.6273693078,83.276273693078
2017-10-17,2047.0419311523438,9.814974784851074,1.0,1.0,2.0,1.0,1.0,0.0,7.980267642511648,16335.942486039605,HOLD,0.0,0.011265939534810254,63.359424860396054,18534.10531106696,85.34105311066959
2017-10-18,2050.7574462890625,9.777381896972656,1.0,1.0,2.0,1.0,1.0,0.0,7.980267642511648,16365.593291260424,HOLD,0.0,0.001815065475784916,63.65593291260423,18567.745925741638,85.67745925741636
2017-10-19,2016.3579711914062,9.669404029846191,1.0,1.0,2.0,1.0,1.0,0.0,7.980267642511648,16091.076273219212,HOLD,0.0,-0.01677403398432309,60.91076273219211,18256.289924570974,82.56289924570974
2017-10-20,2046.407958984375,9.739787101745605,1.0,1.0,2.0,1.0,1.0,0.0,7.980267642511648,16330.883218461311,HOLD,0.0,0.014903101642816496,63.30883218461312,18528.36526893758,85.28365268937581
2017-10-23,2029.5675048828125,9.558222770690918,1.0,1.0,2.0,1.0,1.0,0.0,7.980267642511648,16196.49188750941,HOLD,0.0,-0.008229275119668866,61.9649188750941,18375.890253621776,83.75890253621776
2017-10-24,2018.4934692382812,9.607013702392578,1.0,0.0,1.0,0.66,0.6600000000000001,5476.760160522333,5.266976644057689,16108.118119183335,SELL,2.7132909984539593,-0.0054563524582893486,61.081181191833345,18275.624919663172,82.75624919663171
2017-10-25,1978.8729858398438,9.490233421325684,1.0,0.0,1.0,0.66,0.6555374991985006,5476.760160522333,5.266976644057689,15899.437958497492,HOLD,0.0,-0.012954968366995168,58.99437958497493,17916.897430691493,79.16897430691495
2017-10-26,1986.4214477539062,9.402250289916992,1.0,0.0,1.0,0.66,0.6563967014623068,5476.760160522333,5.266976644057689,15939.195531097415,HOLD,0.0,0.0025005646554112637,59.39195531097414,17985.241896880838,79.85241896880837
2017-10-27,2092.2890625,10.212501525878906,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,16496.79778532719,BUY,2.6175925012858174,0.03498308638863823,64.9679778532719,18943.776986404384,89.43776986404384
2017-10-30,2140.3720703125,10.285285949707031,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,16875.91158514094,HOLD,0.0,0.022981053944356677,68.75911585140942,19379.124947238804,93.79124947238805
2017-10-31,2156.5634765625,10.394065856933594,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,17003.57384727941,HOLD,0.0,0.0075647624422774395,70.03573847279412,19525.723423803884,95.25723423803885
2017-11-01,2177.490966796875,10.380468368530273,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,17168.57809107084,HOLD,0.0,0.009704091932287051,71.6857809107084,19715.202838952886,97.15202838952885
2017-11-02,2161.763427734375,10.327676773071289,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,17044.57322184647,HOLD,0.0,-0.007222780393727923,70.44573221846468,19572.80425842933,95.72804258429328
2017-11-03,2210.1514892578125,10.615625381469727,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,17426.092238737147,HOLD,0.0,0.02238360632002645,74.26092238737148,20010.91420352895,100.10914203528954
2017-11-06,2240.010498046875,10.72360610961914,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,17661.51765814593,HOLD,0.0,0.013509937637392166,76.61517658145931,20281.26040648583,102.8126040648583
2017-11-07,2246.08349609375,10.741201400756836,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,17709.400631166052,HOLD,0.0,0.002711147136216674,77.09400631166052,20336.245887555742,103.36245887555742
2017-11-08,2275.4224853515625,10.875576972961426,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,17940.725920623765,HOLD,0.0,0.013062287893053304,79.40725920623765,20601.88378600292,106.01883786002921
2017-11-09,2225.3525390625,10.701210021972656,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,17545.945967004016,HOLD,0.0,-0.02200468115762977,75.45945967004015,20148.54590204538,101.48545902045383
2017-11-10,2223.114501953125,10.698009490966797,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,17528.300008665305,HOLD,0.0,-0.0010057000273393513,75.28300008665305,20128.282508880846,101.28282508880844
2017-11-13,2259.2584228515625,10.730005264282227,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,17813.279252172862,HOLD,0.0,0.016258236301676554,78.13279252172862,20455.532882257132,104.5553288225713
2017-11-14,2244.800048828125,10.622023582458496,1.0,1.0,2.0,1.0,1.0,0.0,7.884569145343506,17699.28120245583,HOLD,0.0,-0.006399610543529,76.9928120245583,20324.625438350333,103.24625438350333
2017-11-15,2196.757080078125,10.46605396270752,1.0,0.0,1.0,0.66,0.66,5888.964251755619,5.203815635926714,17320.483093398878,SELL,2.6807535094167925,-0.021401892242064235,73.20483093398877,19889.639994858444,98.89639994858443
2017-11-16,2236.3974609375,10.85798168182373,1.0,0.0,1.0,0.66,0.6640016296310708,5888.964251755619,5.203815635926714,17526.764327128985,HOLD,0.0,0.011909669760234554,75.26764327128986,20248.54763726559,102.48547637265588
2017-11-17,2260.1524658203125,10.736401557922363,1.0,0.0,1.0,0.66,0.6663548365272538,5888.964251755619,5.203815635926714,17650.38099296968,HOLD,0.0,0.007053022653437102,76.50380992969681,20463.62762925926,104.63627629259258
2017-11-20,2258.012939453125,10.710004806518555,1.0,0.0,1.0,0.66,0.666144243334154,5888.964251755619,5.203815635926714,17639.24729220663,HOLD,0.0,-0.000630790959554095,76.3924729220663,20444.25616138565,104.4425616138565
2017-11-21,2265.926025390625,11.047544479370117,1.0,0.0,1.0,0.66,0.6669218033854232,5888.964251755619,5.203815635926714,17680.425532536625,HOLD,0.0,0.0023344669785421157,76.80425532536626,20515.901966910787,105.15901966910786
2017-11-22,2297.551025390625,11.091536521911621,1.0,1.0,2.0,1.0,0.6699935273122625,5888.964251755619,5.203815635926714,17844.99620202281,HOLD,0.0,0.00930807175332582,78.4499620202281,20802.23761619206,108.02237616192056
2017-11-23,2299.54541015625,11.091536521911621,1.0,1.0,2.0,1.0,0.9999999999999998,2.7284841053187847e-12,7.764741036984774,17855.374612650223,BUY,2.5609254010580607,0.0005815865977174539,78.55374612650223,20820.294958698996,108.20294958698997
2017-11-24,2311.9654541015625,11.216312408447266,1.0,1.0,2.0,1.0,0.9999999999999998,2.7284841053187847e-12,7.764741036984774,17951.813037553544,HOLD,0.0,0.005401086619319484,79.51813037553543,20932.747175210712,109.3274717521071
2017-11-27,2311.0465087890625,11.197917938232422,1.0,1.0,2.0,1.0,0.9999999999999998,2.7284841053187847e-12,7.764741036984774,17944.67766517483,HOLD,0.0,-0.000397473634768164,79.44677665174828,20924.4269601053,109.24426960105298
2017-11-28,2333.696533203125,11.28030014038086,1.0,1.0,2.0,1.0,0.9999999999999998,2.7284841053187847e-12,7.764741036984774,18120.549239231408,HOLD,0.0,0.009800765293092484,81.20549239231407,21129.502357633748,111.29502357633747
2017-11-29,2237.5458984375,10.700409889221191,1.0,0.0,1.0,0.66,0.6600000000000003,5907.147916309769,5.124729084409953,17373.964459734623,SELL,2.640011952574821,-0.04120100167164975,73.73964459734623,20258.945695675753,102.58945695675754
2017-11-30,2208.833984375,10.965959548950195,1.0,0.0,1.0,0.66,0.6570959321059227,5907.147916309769,5.124729084409953,17226.82367866945,HOLD,0.0,-0.008469038911998572,72.2682367866945,19998.985393535233,99.98985393535233
2017-12-01,2173.868408203125,10.819584846496582,1.0,0.0,1.0,0.66,0.6534916389227766,5907.147916309769,5.124729084409953,17047.63457350829,HOLD,0.0,-0.01040174953337658,70.4763457350829,19682.40386134021,96.82403861340212
2017-12-04,2207.6104736328125,10.44605541229248,1.0,0.0,1.0,0.66,0.6569710775975934,5907.147916309769,5.124729084409953,17220.553517583874,HOLD,0.0,0.010143280777750618,72.20553517583875,19987.907615107822,99.87907615107822
2017-12-05,2176.0784912109375,10.461255073547363,1.0,0.0,1.0,0.66,0.6537216986752155,5907.147916309769,5.124729084409953,17058.96065017739,HOLD,0.0,-0.009383720868291645,70.58960650177389,19702.414155506456,97.02414155506456
2017-12-06,2145.6734619140625,10.599627494812012,1.0,0.0,1.0,0.66,0.6505296158773767,5907.147916309769,5.124729084409953,16903.143112227357,HOLD,0.0,-0.009134058114402821,69.03143112227357,19427.124232814385,94.27124232814386
2017-12-07,2209.405029296875,10.704410552978516,1.0,0.0,1.0,0.66,0.6571541739132705,5907.147916309769,5.124729084409953,17229.750129189088,HOLD,0.0,0.019322265379476677,72.29750129189088,20004.155686609505,100.04155686609506
2017-12-08,2234.882080078125,10.84598159790039,1.0,0.0,1.0,0.66,0.659732639722947,5907.147916309769,5.124729084409953,17360.31311231275,HOLD,0.0,0.007577764166322609,73.60313112312748,20234.82724003942,102.34827240039421
2017-12-11,2245.2060546875,11.09473705291748,1.0,0.0,1.0,0.66,0.6607664932823123,5907.147916309769,5.124729084409953,17413.220685260123,HOLD,0.0,0.003047616284630683,74.13220685260123,20328.301452622465,103.28301452622463
2017-12-12,2301.5875244140625,11.053144454956055,1.0,0.0,1.0,0.66,0.6663035602160579,5907.147916309769,5.124729084409953,17702.160442989618,HOLD,0.0,0.01659312558842574,77.02160442989619,20838.78444840389,108.38784448403888
2017-12-13,2287.6754150390625,11.108333587646484,1.0,0.0,1.0,0.66,0.6649541566400754,5907.147916309769,5.124729084409953,17630.864651450065,HOLD,0.0,-0.00402751922677258,76.30864651450065,20712.822934703883,107.12822934703885
2017-12-14,2296.841552734375,11.092337608337402,1.0,0.0,1.0,0.66,0.665844448408577,5907.147916309769,5.124729084409953,17677.838623888936,HOLD,0.0,0.0026643033888305023,76.77838623888935,20795.81398572013,107.95813985720133
2017-12-15,2315.2874755859375,11.453069686889648,1.0,1.0,2.0,1.0,0.6676218053680152,5907.147916309769,5.124729084409953,17772.368981215124,HOLD,0.0,0.0053473933854359945,77.72368981215125,20962.8250622828,109.62825062282802
2017-12-18,2412.7159423828125,11.747415542602539,1.0,1.0,2.0,1.0,1.0,0.0,7.573068655820848,18271.66347865854,BUY,2.4483395714108953,0.028093862893076027,82.71663478658537,21844.951332599383,118.44951332599382
2017-12-19,2413.2059326171875,11.556249618530273,1.0,1.0,2.0,1.0,1.0,0.0,7.573068655820848,18275.37420834414,HOLD,0.0,0.00020308658212409014,82.7537420834414,21849.38774910219,118.49387749102189
2017-12-20,2375.839599609375,11.508259773254395,1.0,1.0,2.0,1.0,1.0,0.0,7.573068655820848,17992.396403059713,HOLD,0.0,-0.015484104569263746,79.92396403059712,21511.069544420698,115.11069544420698
2017-12-21,2381.0999755859375,11.502659797668457,1.0,1.0,2.0,1.0,1.0,0.0,7.573068655820848,18032.233591485652,HOLD,0.0,0.00221411242468883,80.32233591485651,21558.697470767343,115.58697470767343
2017-12-22,2377.68603515625,11.46426773071289,1.0,1.0,2.0,1.0,1.0,0.0,7.573068655820848,18006.379586224746,HOLD,0.0,-0.0014337661016721182,80.06379586224746,21527.78734113755,115.27787341137552
2017-12-27,2327.632568359375,11.278701782226562,1.0,0.0,1.0,0.66,0.66,5993.289223541454,4.99822531284176,17627.32124571016,SELL,2.5748433429790882,-0.02105133565020323,76.27321245710161,21074.59866401307,110.74598664013067
2017-12-28,2325.6495361328125,11.309097290039062,1.0,0.0,1.0,0.66,0.6598087143165815,5993.289223541454,4.99822531284176,17617.409603839176,HOLD,0.0,-0.0005622886048779474,76.17409603839175,21056.64410843557,110.56644108435569
2017-12-29,2324.468994140625,11.095537185668945,1.0,0.0,1.0,0.66,0.6596947355678211,5993.289223541454,4.99822531284176,17611.508988970952,HOLD,0.0,-0.00033493090079128596,76.11508988970952,21045.9553730099,110.45955373009902
2018-01-02,2308.5435791015625,11.665027618408203,1.0,0.0,1.0,0.66,0.6581496731823697,5993.289223541454,4.99822531284176,17531.9101764052,HOLD,0.0,-0.004519704280626979,75.319101764052,20901.765205253894,109.01765205253895
2018-01-03,2353.049072265625,12.00656509399414,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,BUY,2.5470311240771686,0.012688205692069854,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-04,2353.049072265625,12.076953887939453,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-05,2353.049072265625,12.441683769226074,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-08,2353.049072265625,12.580059051513672,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-09,2353.049072265625,12.5896577835083,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-10,2353.049072265625,12.50007438659668,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-11,2353.049072265625,12.750428199768066,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-12,2353.049072265625,13.020776748657227,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-15,2353.049072265625,13.020776748657227,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-16,2353.049072265625,12.919998168945312,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-17,2353.049072265625,13.327120780944824,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-18,2353.049072265625,13.339917182922363,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-19,2353.049072265625,13.46789264678955,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-22,2353.049072265625,13.888617515563965,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-23,2353.049072265625,14.240550994873047,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,17754.35865889832,HOLD,0.0,0.0,77.54358658898319,21304.722020485988,113.04722020485988
2018-01-24,2766.2559814453125,13.951805114746094,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,20872.11075016573,HOLD,0.0,0.17560488391422813,108.72110750165733,25045.93525771833,150.4593525771833
2018-01-25,2736.4639892578125,13.934208869934082,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,20647.32252934436,HOLD,0.0,-0.010769788619466092,106.47322529344363,24776.19582921587,147.76195829215874
2018-01-26,2726.89697265625,14.556490898132324,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,20575.13693574931,HOLD,0.0,-0.0034961236979981214,105.7513693574931,24689.575183831108,146.89575183831107
2018-01-29,2825.029052734375,14.363727569580078,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,21315.568644627027,HOLD,0.0,0.03598672082668952,113.15568644627025,25578.072033301196,155.78072033301197
2018-01-30,2759.9354248046875,13.99659538269043,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,20824.420529488147,HOLD,0.0,-0.023041755222546367,108.24420529488145,24988.708358445212,149.88708358445214
2018-01-31,2742.95849609375,14.169363975524902,1.0,1.0,2.0,1.0,1.0,0.0,7.545256436918929,20696.32524885283,HOLD,0.0,-0.006151205045726416,106.96325248852831,24834.99768950456,148.3499768950456
2018-02-01,2737.826904296875,13.815030097961426,1.0,0.0,1.0,0.66,0.66,7023.586064757377,4.9798692483664935,20657.60607281582,SELL,2.5653871885524353,-0.0018708237124924754,106.5760607281582,24788.535786927336,147.88535786927338
2018-02-02,2737.826904296875,12.971185684204102,1.0,0.0,1.0,0.66,0.66,7023.586064757377,4.9798692483664935,20657.60607281582,HOLD,0.0,0.0,106.5760607281582,24788.535786927336,147.88535786927338
2018-02-05,2737.826904296875,11.473868370056152,1.0,0.0,1.0,0.66,0.66,7023.586064757377,4.9798692483664935,20657.60607281582,HOLD,0.0,0.0,106.5760607281582,24788.535786927336,147.88535786927338
2018-02-06,2737.826904296875,12.358501434326172,1.0,0.0,1.0,0.66,0.66,7023.586064757377,4.9798692483664935,20657.60607281582,HOLD,0.0,0.0,106.5760607281582,24788.535786927336,147.88535786927338
2018-02-07,2737.826904296875,11.869791984558105,1.0,0.0,1.0,0.66,0.66,7023.586064757377,4.9798692483664935,20657.60607281582,HOLD,0.0,0.0,106.5760607281582,24788.535786927336,147.88535786927338
2018-02-08,2737.826904296875,10.39886474609375,1.0,0.0,1.0,0.66,0.66,7023.586064757377,4.9798692483664935,20657.60607281582,HOLD,0.0,0.0,106.5760607281582,24788.535786927336,147.88535786927338
2018-02-09,2737.826904296875,10.888376235961914,1.0,0.0,1.0,0.66,0.66,7023.586064757377,4.9798692483664935,20657.60607281582,HOLD,0.0,0.0,106.5760607281582,24788.535786927336,147.88535786927338
2018-02-12,2737.826904296875,11.497861862182617,1.0,0.0,1.0,0.66,0.66,7023.586064757377,4.9798692483664935,20657.60607281582,HOLD,0.0,0.0,106.5760607281582,24788.535786927336,147.88535786927338
2018-02-13,2737.826904296875,11.637836456298828,1.0,0.0,1.0,0.66,0.66,7023.586064757377,4.9798692483664935,20657.60607281582,HOLD,0.0,0.0,106.5760607281582,24788.535786927336,147.88535786927338
2018-02-14,2362.1624755859375,12.31930923461914,1.0,0.0,1.0,0.66,0.66,6387.527754434837,5.249138749045004,18786.846336573057,BUY,0.26926950067851063,-0.09056033548362463,87.86846336573058,21387.235609636464,113.87235609636464
2018-02-15,2474.9405517578125,12.963187217712402,1.0,0.0,1.0,0.66,0.66,6588.8035961248615,5.167813223247195,19378.834106249593,SELL,0.08132552579780938,0.03151075806289483,93.78834106249595,22408.338650438563,124.08338650438564
2018-02-16,2470.822998046875,12.818415641784668,1.0,0.0,1.0,0.66,0.6596262557765517,6588.8035961248615,5.167813223247195,19357.55535773478,HOLD,0.0,-0.001098040697296243,93.57555357734779,22371.057941655265,123.71057941655263
2018-02-19,2526.6820068359375,12.818415641784668,1.0,0.0,1.0,0.66,0.6646274876254914,6588.8035961248615,5.167813223247195,19646.224281992378,HOLD,0.0,0.014912467970406906,96.46224281992377,22876.81052821098,128.7681052821098
2018-02-20,2525.6220703125,12.882403373718262,1.0,1.0,2.0,1.0,0.6645339565054212,6588.8035961248615,5.167813223247195,19640.746728010756,HOLD,0.0,-0.0002788095006449609,96.40746728010757,22867.213765756103,128.67213765756102
2018-02-21,2525.6220703125,12.766425132751465,1.0,1.0,2.0,1.0,0.6645339565054212,6588.8035961248615,5.167813223247195,19640.746728010756,HOLD,0.0,0.0,96.40746728010757,22867.213765756103,128.67213765756102
2018-02-22,2542.6070556640625,12.768824577331543,1.0,1.0,2.0,1.0,0.9999999999999998,1.8189894035458565e-12,7.759170618188442,19728.521959907222,BUY,2.591357394941247,0.0044690374104405794,97.28521959907222,23020.99738025958,130.2099738025958
2018-02-23,2594.01611328125,13.5294828414917,1.0,1.0,2.0,1.0,1.0,1.8189894035458565e-12,7.759170618188442,20127.413609279254,HOLD,0.0,0.02021903364999522,101.27413609279255,23486.459700947507,134.86459700947506
2018-02-26,2594.01611328125,14.072582244873047,1.0,1.0,2.0,1.0,1.0,1.8189894035458565e-12,7.759170618188442,20127.413609279254,HOLD,0.0,0.0,101.27413609279255,23486.459700947507,134.86459700947506
2018-02-27,2594.01611328125,13.56867504119873,1.0,1.0,2.0,1.0,1.0,1.8189894035458565e-12,7.759170618188442,20127.413609279254,HOLD,0.0,0.0,101.27413609279255,23486.459700947507,134.86459700947506
2018-02-28,2721.635986328125,13.295928001403809,1.0,1.0,2.0,1.0,0.9999999999999998,1.8189894035458565e-12,7.759170618188442,21117.63797852151,HOLD,0.0,0.049197795030442304,111.17637978521509,24641.941731305462,146.41941731305462
2018-03-01,2634.487060546875,12.656046867370605,1.0,1.0,2.0,1.0,0.9999999999999998,1.8189894035458565e-12,7.759170618188442,20441.43459419295,HOLD,0.0,-0.03202078684255871,104.41434594192951,23852.887367740575,138.52887367740573
2018-03-02,2642.654052734375,13.003981590270996,1.0,1.0,2.0,1.0,0.9999999999999998,1.8189894035458565e-12,7.759170618188442,20504.803680013174,HOLD,0.0,0.003100031239403611,105.04803680013173,23926.832063730548,139.2683206373055
2018-03-05,2595.4534912109375,13.411906242370605,1.0,1.0,2.0,1.0,1.0,1.8189894035458565e-12,7.759170618188442,20138.56646987852,HOLD,0.0,-0.01786104445816472,101.38566469878518,23499.47385249722,134.9947385249722
2018-03-06,2617.448974609375,13.581474304199219,1.0,1.0,2.0,1.0,1.0,1.8189894035458565e-12,7.759170618188442,20309.233178396527,HOLD,0.0,0.00847462051349468,103.09233178396528,23698.622975663922,136.98622975663923
2018-03-07,2640.867431640625,13.68305492401123,1.0,1.0,2.0,1.0,0.9999999999999998,1.8189894035458565e-12,7.759170618188442,20490.940982116714,HOLD,0.0,0.008947053890418388,104.90940982116715,23910.65583255589,139.1065583255589
2018-03-08,2668.91796875,13.887017250061035,1.0,1.0,2.0,1.0,1.0,1.8189894035458565e-12,7.759170618188442,20708.589885480178,HOLD,0.0,0.010621713446611114,107.0858988548018,24164.627967129843,141.6462796712984
2018-03-09,2850.6500244140625,14.695664405822754,1.0,1.0,2.0,1.0,0.9999999999999999,1.8189894035458565e-12,7.759170618188442,22118.679912171763,HOLD,0.0,0.06809203497145266,121.18679912171761,25810.046659739786,158.10046659739788
2018-03-12,2867.468017578125,14.91562557220459,1.0,1.0,2.0,1.0,0.9999999999999999,1.8189894035458565e-12,7.759170618188442,22249.17359058725,HOLD,0.0,0.005899704635794034,122.4917359058725,25962.318311668318,159.62318311668318
2018-03-13,2867.468017578125,14.374126434326172,1.0,1.0,2.0,1.0,0.9999999999999999,1.8189894035458565e-12,7.759170618188442,22249.17359058725,HOLD,0.0,0.0,122.4917359058725,25962.318311668318,159.62318311668318
2018-03-14,2842.18798828125,14.325335502624512,1.0,1.0,2.0,1.0,0.9999999999999999,1.8189894035458565e-12,7.759170618188442,22053.021530039994,HOLD,0.0,-0.008816150395367428,120.53021530039993,25733.430608820247,157.33430608820248
2018-03-15,2823.2958984375,14.261345863342285,1.0,1.0,2.0,1.0,0.9999999999999999,1.8189894035458565e-12,7.759170618188442,21906.43458160819,HOLD,0.0,-0.006647023322048029,119.06434581608193,25562.379895407114,155.62379895407113
2018-03-16,2823.2958984375,14.16696548461914,1.0,1.0,2.0,1.0,0.9999999999999999,1.8189894035458565e-12,7.759170618188442,21906.43458160819,HOLD,0.0,0.0,119.06434581608193,25562.379895407114,155.62379895407113
2018-03-19,2823.2958984375,13.2775297164917,1.0,0.0,1.0,0.66,0.66,7448.187757746783,5.121052608004373,21906.43458160819,SELL,2.638118010184069,0.0,119.06434581608193,25562.379895407114,155.62379895407113
2018-03-20,2636.6514892578125,13.375113487243652,1.0,0.0,1.0,0.66,0.66,7123.210372691099,5.244306434450416,20950.618743209117,BUY,0.12325382644604321,-0.04363173910562057,109.5061874320912,23872.484303717472,138.7248430371747
2018-03-21,2633.238037109375,13.181546211242676,1.0,0.0,1.0,0.66,0.6597092396500069,7123.210372691099,5.244306434450416,20932.717554143375,HOLD,0.0,-0.0008544467963049751,109.32717554143375,23841.578595030882,138.41578595030884
2018-03-22,2633.238037109375,12.218527793884277,1.0,0.0,1.0,0.66,0.6597092396500069,7123.210372691099,5.244306434450416,20932.717554143375,HOLD,0.0,0.0,109.32717554143375,23841.578595030882,138.41578595030884
2018-03-23,2633.238037109375,11.231510162353516,1.0,0.0,1.0,0.66,0.6597092396500069,7123.210372691099,5.244306434450416,20932.717554143375,HOLD,0.0,0.0,109.32717554143375,23841.578595030882,138.41578595030884
2018-03-26,2633.238037109375,12.495275497436523,1.0,0.0,1.0,0.66,0.6597092396500069,7123.210372691099,5.244306434450416,20932.717554143375,HOLD,0.0,0.0,109.32717554143375,23841.578595030882,138.41578595030884
2018-03-27,2633.238037109375,11.297099113464355,1.0,0.0,1.0,0.66,0.6597092396500069,7123.210372691099,5.244306434450416,20932.717554143375,HOLD,0.0,0.0,109.32717554143375,23841.578595030882,138.41578595030884
2018-03-28,2633.238037109375,10.907570838928223,1.0,0.0,1.0,0.66,0.6597092396500069,7123.210372691099,5.244306434450416,20932.717554143375,HOLD,0.0,0.0,109.32717554143375,23841.578595030882,138.41578595030884
2018-03-29,2180.302001953125,11.511458396911621,1.0,0.0,1.0,0.66,0.66,6309.50994479686,5.617511810203556,18557.382190578996,BUY,0.37320537575314017,-0.11347477256216121,85.57382190578994,19740.6542089645,97.40654208964501
2018-04-03,2104.090087890625,10.841182708740234,1.0,0.0,1.0,0.66,0.6519709219041965,6309.50994479686,5.617511810203556,18129.260863254683,HOLD,0.0,-0.023070135805127512,81.29260863254683,19050.62455217227,90.5062455217227
2018-04-04,2054.3084716796875,11.353888511657715,1.0,0.0,1.0,0.66,0.66,6068.868095727967,5.734651885506918,17849.61204625872,BUY,0.11714007530336179,-0.015425274042074721,78.4961204625872,18599.89723517528,85.99897235175278
2018-04-05,2283.5736083984375,11.532256126403809,1.0,0.0,1.0,0.66,0.66,6515.8850502401265,5.538898635921208,19164.367794823902,SELL,0.19575324958571017,0.07365738511054953,91.64367794823902,20675.684801338837,106.75684801338838
2018-04-06,2192.238037109375,10.671615600585938,1.0,0.0,1.0,0.66,0.6507813724034358,6515.8850502401265,5.538898635921208,18658.46932359983,HOLD,0.0,-0.026397869036969168,86.58469323599832,19848.72416552763,98.48724165527629
2018-04-09,2183.7760009765625,10.885174751281738,1.0,0.0,1.0,0.66,0.66,6327.94364749027,5.624961218652134,18611.598963206678,BUY,0.08606258273092582,-0.002512015298804293,86.11598963206677,19772.10811460809,97.7210811460809
2018-04-10,2232.8004150390625,11.604241371154785,1.0,0.0,1.0,0.66,0.6649640896609222,6327.94364749027,5.624961218652134,18887.359391075384,HOLD,0.0,0.014816589827336024,88.87359391075384,20215.9796539352,102.15979653935202
2018-04-11,2233.550048828125,11.409079551696777,1.0,0.0,1.0,0.66,0.6650388707617707,6327.94364749027,5.624961218652134,18891.576052067052,HOLD,0.0,0.00022325307123982618,88.91576052067052,20222.766906985456,102.22766906985457
