Date,LQQ3_Price,TQQQ_Price,TQQQ_SMA200,Signal,Cash,Shares,Portfolio_Value,Trade_Type,Trade_Amount,Daily_Return,Cumulative_Return,BuyHold_Value,BuyHold_Return
2013-01-07,321.6400146484375,1.1051132678985596,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,59020.848879604484,7.310634326553611
2013-01-08,319.6809997558594,1.0987167358398438,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,58661.37021817572,6.657036760319479
2013-01-09,322.8089904785156,1.1099097728729248,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,59235.35560348448,7.700646551789969
2013-01-10,328.6570129394531,1.1294981241226196,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,60308.46601945306,9.651756399005551
2013-01-11,330.1000061035156,1.1336956024169922,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,60573.25484420027,10.133190625818678
2013-01-14,325.5090026855469,1.1191039085388184,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,59730.807055998754,8.601467374543192
2013-01-15,320.9460144042969,1.102514624595642,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,58893.500037214326,7.079090976753322
2013-01-16,325.0840148925781,1.1149064302444458,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,59652.821919939415,8.459676218071666
2013-01-17,329.49200439453125,1.1320960521697998,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,60461.68670792926,9.930339468962291
2013-01-18,328.06298828125,1.1256996393203735,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,60199.46266792391,9.45356848713439
2013-01-22,329.0320129394531,1.1302971839904785,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,60377.2784100819,9.776869836512535
2013-01-23,334.7550048828125,1.1486860513687134,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,61427.44576254085,11.686265022801546
2013-01-24,320.68499755859375,1.102913737297058,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,58845.60352215505,6.992006403918261
2013-01-25,325.32598876953125,1.1193041801452637,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,59697.22405578707,8.54040737415831
2013-01-28,327.29400634765625,1.1272989511489868,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,60058.354707387996,9.197008558887276
2013-01-29,327.7330017089844,1.1272989511489868,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,60138.91022815588,9.3434731421016
2013-01-30,325.9739990234375,1.1211031675338745,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,59816.1337483825,8.756606815240907
2013-01-31,323.38800048828125,1.1139075756072998,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,59341.60377140447,7.893825038917224
2013-02-01,334.885009765625,1.1504852771759033,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,61451.30162062018,11.72963931021851
2013-02-04,317.28399658203125,1.091921091079712,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,58221.52083487969,5.857310608872157
2013-02-05,331.3110046386719,1.139891266822815,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,60795.472722205915,10.53722313128349
2013-02-06,328.1969909667969,1.1292976140975952,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,60224.05212163901,9.498276584798205
2013-02-07,328.7820129394531,1.1320960521697998,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,60331.40348299601,9.693460878174553
2013-02-08,339.1960144042969,1.1664745807647705,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,62242.36971448417,13.16794493542577
2013-02-11,338.87200927734375,1.1660754680633545,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,62182.91486818645,13.059845214884458
2013-02-12,334.4700012207031,1.1524834632873535,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,61375.14767366693,11.591177588485335
2013-02-13,338.52398681640625,1.16587495803833,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,62119.05284810742,12.943732451104406
2013-02-14,337.6610107421875,1.1634761095046997,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,61960.69699018081,12.655812709419667
2013-02-15,335.2070007324219,1.1534831523895264,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,61510.386869116664,11.837067034757576
2013-02-19,342.20001220703125,1.178667426109314,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,62793.602435150606,14.170186245728367
2013-02-20,326.3999938964844,1.1249005794525146,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,59894.30368334245,8.898733969713547
2013-02-21,316.2170104980469,1.0883233547210693,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,58025.729199661924,5.5013258175671265
2013-02-22,325.1969909667969,1.1203032732009888,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,59673.552996608356,8.497369084742456
2013-02-25,312.1889953613281,1.078529715538025,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,57286.58959687062,4.157435630673856
2013-02-26,316.3550109863281,1.0915210247039795,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,58051.0522490128,5.547367725477814
2013-02-27,326.2539978027344,1.1247010231018066,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,59867.513442720025,8.850024441309134
2013-02-28,325.27801513671875,1.1205036640167236,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,59688.420908157794,8.52440165119599
2013-03-01,328.52398681640625,1.1320960521697998,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,60284.05576467189,9.607374117585255
2013-03-04,332.68798828125,1.1466869115829468,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,61048.148819012844,10.99663421638699
2013-03-05,347.0299987792969,1.1970553398132324,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63679.90356246463,15.781642840844778
2013-03-06,344.6650085449219,1.1894608736038208,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63245.92854422146,14.992597353129922
2013-03-07,347.2120056152344,1.1998538970947266,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63713.301763775686,15.842366843228529
2013-03-08,348.9119873046875,1.2012526988983154,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,64025.24790797972,16.409541650872228
2013-03-11,351.7659912109375,1.213645339012146,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,64548.95679238796,17.361739622523565
2013-03-12,347.5979919433594,1.1988545656204224,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63784.130142411224,15.971145713474954
2013-03-13,346.8320007324219,1.1950569152832031,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63643.57097861047,15.715583597473582
2013-03-14,350.0140075683594,1.2072492837905884,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,64227.46830495219,16.77721509991308
2013-03-15,347.0400085449219,1.1958560943603516,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63681.7403515374,15.784982457340725
2013-03-18,344.37701416015625,1.1876617670059204,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63193.081658612384,14.896512106567972
2013-03-19,342.49700927734375,1.1828646659851074,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,62848.10131093184,14.269275110785152
2013-03-20,349.3450012207031,1.2054505348205566,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,64104.70583527729,16.55401060959507
2013-03-21,337.7330017089844,1.1668745279312134,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,61973.907311591414,12.679831475620752
2013-03-22,347.1889953613281,1.1990548372268677,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63709.07938889498,15.834689797990876
2013-03-25,342.89898681640625,1.186861515045166,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,62921.86407211047,14.403389222019026
2013-03-26,349.26300048828125,1.205051302909851,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,64089.65872479392,16.52665222689802
2013-03-27,350.6260070800781,1.2114464044570923,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,64339.77003685898,16.981400067016317
2013-03-28,353.8630065917969,1.2184423208236694,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,64933.7585031676,18.06137909666836
2013-04-02,354.4410095214844,1.221840500831604,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,65039.82187218697,18.254221585794483
2013-04-03,344.77301025390625,1.1894608736038208,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63265.7468263207,15.028630593310366
2013-04-04,344.9119873046875,1.1900604963302612,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63291.249074605505,15.07499831746455
2013-04-05,336.3110046386719,1.1608784198760986,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,61712.97126392368,12.205402298043055
2013-04-08,341.4939880371094,1.178667426109314,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,62664.04720588644,13.934631283429887
2013-04-09,348.2879943847656,1.2018523216247559,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63910.74538916561,16.201355253028392
2013-04-10,368.5950012207031,1.2722094058990479,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,67637.07522089069,22.976500401619447
2013-04-11,368.51800537109375,1.2700104713439941,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,67622.9465049437,22.95081182717036
2013-04-12,367.4939880371094,1.2686114311218262,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,67435.03962281883,22.609162950579687
2013-04-15,344.65301513671875,1.19145929813385,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63243.72775731414,14.988595922389347
2013-04-16,359.760986328125,1.241228461265564,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,66016.03606459999,20.029156481090894
2013-04-17,338.2820129394531,1.1686733961105347,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,62074.65071225976,12.863001295017739
2013-04-18,323.65899658203125,1.1181050539016724,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,59391.33147556984,7.984239046490615
2013-04-19,337.2770080566406,1.1644761562347412,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,61890.232609379826,12.527695653417869
2013-04-22,347.9880065917969,1.200253963470459,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,63855.69771664922,16.101268575725847
2013-04-23,357.364013671875,1.2356319427490234,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,65576.19228127065,19.229440511401187
2013-04-24,356.8699951171875,1.2326337099075317,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,65485.540020569184,19.0646182192167
2013-04-25,362.3399963378906,1.2526211738586426,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,66489.2836492071,20.889606634921986
2013-04-26,359.29400634765625,1.2420274019241333,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,65930.3453743817,19.873355226148526
2013-04-29,369.2460021972656,1.2750071287155151,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,67756.53371022128,23.193697654947787
2013-04-30,377.156005859375,1.3029897212982178,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,69208.01707521478,25.832758318572324
2013-05-01,371.6099853515625,1.2863997220993042,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,68190.32392956382,23.982407144661487
2013-05-02,386.2489929199219,1.3329709768295288,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,70876.57754879683,28.86650463417606
2013-05-03,399.8080139160156,1.3795427083969116,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,73364.65394700416,33.390279903643936
2013-05-07,403.14599609375,1.3939337730407715,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,73977.1727030744,34.503950369226175
2013-05-08,409.42498779296875,1.4157196283340454,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,75129.36584857262,36.59884699740476
2013-05-09,407.1830139160156,1.410723090171814,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,74717.96429603786,35.85084417461428
2013-05-10,415.3680114746094,1.4347083568572998,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,76219.90896083252,38.58165265605913
2013-05-13,415.7919921875,1.4403047561645508,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,76297.70929799123,38.7231078145295
2013-05-14,422.1780090332031,1.4614907503128052,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,77469.54152665478,40.85371186664506
2013-05-15,425.0,1.4722840785980225,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,77987.37604601015,41.79522917456391
2013-05-16,423.5820007324219,1.4668877124786377,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,77727.17359397818,41.322133807233065
2013-05-17,436.1210021972656,1.508261799812317,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,80028.0767056964,45.50559401035707
2013-05-20,432.6130065917969,1.5014665126800537,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,79384.36053522241,44.33520097313166
2013-05-21,435.0459899902344,1.5070624351501465,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,79830.8122792404,45.146931416800726
2013-05-22,423.2380065917969,1.4702858924865723,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,77664.0507695016,41.20736503545746
2013-05-23,419.9630126953125,1.4542953968048096,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,77063.0903446698,40.11470971758146
2013-05-24,419.7590026855469,1.4534962177276611,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,77025.65456737865,40.046644667961175
2013-05-28,428.47198486328125,1.4834777116775513,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,78624.48425579548,42.95360773780996
2013-05-29,421.1910095214844,1.4610918760299683,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,77288.42740411915,40.524413462034815
2013-05-30,428.3599853515625,1.4848765134811401,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,78603.93237806048,42.91624068738269
2013-05-31,415.50299072265625,1.4425033330917358,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,76244.67761348154,38.62668656996644
2013-06-03,419.3580017089844,1.4508981704711914,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,76952.07100513394,39.91285637297079
2013-06-04,412.1440124511719,1.4291112422943115,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,75628.30608033182,37.50601105514877
2013-06-05,396.9360046386719,1.3743454217910767,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,72837.6410822516,32.43207469500291
2013-06-06,402.2489929199219,1.3911350965499878,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,73812.5728822937,34.20467796780671
2013-06-07,418.8280029296875,1.4492988586425781,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,76854.81638371054,39.73602978856461
2013-06-10,418.59600830078125,1.4498984813690186,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,76812.24543696897,39.6586280672163
2013-06-11,405.7030029296875,1.4079244136810303,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,74446.3827117014,35.357059475820726
2013-06-12,392.1600036621094,1.3591550588607788,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,71961.24629600385,30.838629629097912
2013-06-13,406.9309997558594,1.4079244136810303,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,74671.71977115075,35.76676322027408
2013-06-14,399.0849914550781,1.3831400871276855,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,73231.97953629629,33.1490537023569
2013-06-17,410.1839904785156,1.4215165376663208,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,75268.64262000244,36.85207749091353
2013-06-18,420.4440002441406,1.455095648765564,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,77151.35141959664,40.27518439926663
2013-06-19,405.0169982910156,1.4093232154846191,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,74320.50106058278,35.12818374651416
2013-06-20,376.5950012207031,1.305388331413269,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,69105.07288763911,25.64558706843474
2013-06-21,371.73199462890625,1.2869991064071655,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,68212.71259637161,24.02311381158475
2013-06-24,360.1419982910156,1.2472244501113892,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,66085.95164866582,20.15627572484695
2013-06-25,367.06201171875,1.2738078832626343,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,67355.77209438857,22.46504017161557
2013-06-26,377.65301513671875,1.3085860013961792,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,69299.2181326514,25.99857842300255
2013-06-27,382.8030090332031,1.3231775760650635,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,70244.24051062737,27.7168009284134
2013-06-28,383.8710021972656,1.326775312423706,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,70440.21694474574,28.07312171771954
2013-07-01,391.1449890136719,1.355157494544983,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,71774.99140405114,30.499984371002075
2013-07-02,392.04998779296875,1.3557571172714233,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,71941.05841610339,30.801924392915247
2013-07-03,396.7550048828125,1.3741458654403687,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,72804.42767984114,32.37168669062027
2013-07-05,405.5350036621094,1.4045261144638062,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,74415.55489509887,35.301008900179774
2013-07-08,406.6759948730469,1.4091235399246216,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,74624.92644952847,35.681684453688135
2013-07-09,414.1470031738281,1.4349079132080078,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,75995.85429375409,38.17428053409835
2013-07-10,421.06500244140625,1.4590924978256226,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,77265.30514167559,40.482372984864725
2013-07-11,445.79400634765625,1.5500363111495972,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,81803.07014609905,48.732854811089176
2013-07-12,454.343994140625,1.5662262439727783,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,83371.99041244977,51.58543711354504
2013-07-15,454.61199951171875,1.5784186124801636,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,83421.16931987998,51.67485330887269
2013-07-16,453.531005859375,1.5722222328186035,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,83222.80729995367,51.314195090824846
2013-07-17,456.9580078125,1.5834157466888428,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,83851.66115884489,52.45756574335434
2013-07-18,453.6180114746094,1.5718224048614502,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,83238.77280497343,51.34322328176988
2013-07-19,439.04998779296875,1.524052619934082,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,80565.5447082504,46.482808560455254
2013-07-22,443.4320068359375,1.5350456237792969,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,81369.64392459106,47.9448071356201
2013-07-23,433.0329895019531,1.5008670091629028,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,79461.42727674537,44.47532232135521
2013-07-24,437.2099914550781,1.515058159828186,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,80227.90591689425,45.86891984889863
2013-07-25,446.03399658203125,1.5424408912658691,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,81847.10828411217,48.81292415293122
2013-07-26,452.3699951171875,1.5680251121520996,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,83009.76216737852,50.92684030432457
2013-07-29,449.1709899902344,1.560829758644104,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,82422.7456595931,49.85953756289654
2013-07-30,456.37200927734375,1.5840154886245728,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,83744.13059855397,52.26205563373447
2013-07-31,458.5,1.5940086841583252,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,84134.61627551918,52.97202959185305
2013-08-01,474.54998779296875,1.6425782442092896,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,87079.78435444653,58.326880644448245
2013-08-02,482.364990234375,1.6699618101119995,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,88513.83502314874,60.93424549663409
2013-08-05,482.510009765625,1.673559546470642,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,88540.44606483723,60.98262920879498
2013-08-06,472.86199951171875,1.6437777280807495,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,86770.03899714982,57.763707267545136
2013-08-07,471.2829895019531,1.634384036064148,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,86480.29112088628,57.236892947065954
2013-08-08,477.3039855957031,1.65617036819458,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,87585.14214802708,59.24571299641288
2013-08-09,471.99200439453125,1.6383808851242065,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,86610.3951468856,57.473445721610176
2013-08-12,475.2510070800781,1.648574709892273,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,87208.4211891743,58.560765798498736
2013-08-13,482.6759948730469,1.6759579181671143,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,88570.90428363852,61.03800778843367
2013-08-14,477.4540100097656,1.6573693752288818,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,87612.67158425196,59.29576651682176
2013-08-15,453.0710144042969,1.574220895767212,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,83138.39900210631,51.16072545837511
2013-08-16,452.0220031738281,1.56862473487854,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,82945.90574726617,50.810737722302115
2013-08-19,450.13299560546875,1.5624288320541382,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,82599.27340941346,50.18049710802448
2013-08-20,455.66400146484375,1.583815097808838,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,83614.21137145525,52.02583885719137
2013-08-21,450.8919982910156,1.5680251121520996,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,82738.55018084329,50.43372760153326
2013-08-22,464.2619934082031,1.6127973794937134,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,85191.94038540192,54.89443706436712
2013-08-23,474.31500244140625,1.6467758417129517,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,87036.6646109698,58.248481110854186
2013-08-27,444.82000732421875,1.5444401502609253,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,81624.34160937137,48.40789383522068
2013-08-28,450.34100341796875,1.5644272565841675,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,82637.4427823404,50.249895967891625
2013-08-29,459.6319885253906,1.5968073606491089,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,84342.3358397766,53.34970152686653
2013-08-30,451.06201171875,1.5670253038406372,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,82769.74759524703,50.49045017317641
2013-09-03,458.86199951171875,1.5928094387054443,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,84201.04308034008,53.092805600618334
2013-09-04,473.4590148925781,1.6447771787643433,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,86879.59114541413,57.96289299166206
2013-09-05,475.8869934082031,1.651972770690918,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,87325.12449489573,58.77295362708315
2013-09-06,477.4289855957031,1.657969355583191,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,87608.07961157002,59.28741747558186
2013-09-09,494.11199951171875,1.7163324356079102,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,90669.40779945033,64.85346872627333
2013-09-10,501.1650085449219,1.7423169612884521,,0.0,55000.0,0.0,55000.0,HOLD,0.0,0.0,0.0,91963.63289998754,67.2066052727046
