Date,LQQ3_Price,TQQQ_Price,TQQQ_MACD,TQQQ_MACD_Signal,TQQQ_SMA200,MACD_Bullish,SMA_Bullish,Hybrid_Signal,Cash,Shares,Portfolio_Value,Trade_Type,Trade_Amount,Daily_Return,Cumulative_Return,BuyHold_Value,BuyHold_Return
2013-01-11,330.1000061035156,1.133695363998413,0.01555767732956892,0.009490786377608541,,1.0,0.0,1.0,0.0,171.74341067964883,56692.50091359067,HOLD,0.0,0.0043905746941366175,3.0772743883466847,60573.25484420027,10.133190625818678
2013-01-14,325.5090026855469,1.1191039085388184,0.01568487284783382,0.010741136112434076,,1.0,0.0,1.0,0.0,171.74341067964883,55904.02632814679,HOLD,0.0,-0.013907916792128328,1.6436842329941692,59730.807055998754,8.601467374543192
2013-01-15,320.9460144042969,1.1025147438049316,0.014483718471027363,0.011495216716921506,,1.0,0.0,1.0,0.0,171.74341067964883,55120.36315783365,HOLD,0.0,-0.014018009467031578,0.2188421051520839,58893.500037214326,7.079090976753322
2013-01-16,325.0840148925781,1.1149065494537354,0.014222333830053557,0.012043878869246112,,1.0,0.0,1.0,0.0,171.74341067964883,55831.03747508512,HOLD,0.0,0.012893135613357698,1.510977227427479,59652.821919939415,8.459676218071666
2013-01-17,329.49200439453125,1.1320960521697998,0.0150331779476649,0.01264457539406505,,1.0,0.0,1.0,0.0,171.74341067964883,56588.08062639064,HOLD,0.0,0.013559539380642027,2.8874193207102605,60461.68670792926,9.930339468962291
2013-01-18,328.06298828125,1.1256998777389526,0.015042385576552464,0.013125956035206717,,1.0,0.0,1.0,0.0,171.74341067964883,56342.65652517954,HOLD,0.0,-0.00433702819559223,2.4411936821446156,60199.46266792391,9.45356848713439
2013-01-22,329.0320129394531,1.1302969455718994,0.015196058443831317,0.013541231610344236,,1.0,0.0,1.0,0.0,171.74341067964883,56509.08012501203,HOLD,0.0,0.0029537762344966634,2.743782045476406,60377.2784100819,9.776869836512535
2013-01-23,334.7550048828125,1.1486859321594238,0.01644167224724935,0.014122725704173222,,1.0,0.0,1.0,0.0,171.74341067964883,57491.966280656714,HOLD,0.0,0.017393419844568436,4.530847783012204,61427.44576254085,11.686265022801546
2013-01-24,320.68499755859375,1.1029140949249268,0.013948380483632006,0.014087789082811194,,0.0,0.0,0.0,36349.85325477512,58.392759631080594,55075.53523450775,SELL,113.35065104856824,-0.042030760164868064,0.1373367900140865,58845.60352215505,6.992006403918261
2013-01-25,325.32598876953125,1.1193045377731323,0.013022353042865031,0.013874371627305395,,0.0,0.0,0.0,36349.85325477512,58.392759631080594,55346.535518737976,HOLD,0.0,0.004920520210585755,0.6300645795235926,59697.22405578707,8.54040737415831
2013-01-28,327.29400634765625,1.1272990703582764,0.012728939477244516,0.01364500125051997,,0.0,0.0,0.0,36349.85325477512,58.392759631080594,55461.45349612717,HOLD,0.0,0.0020763355160737795,0.8390063565948624,60058.354707387996,9.197008558887276
2013-01-29,327.7330017089844,1.1272990703582764,0.012352296118083528,0.013386203923574213,,0.0,0.0,0.0,36349.85325477512,58.392759631080594,55487.087646740365,HOLD,0.0,0.00046219759846333197,0.8856139031643062,60138.91022815588,9.3434731421016
2013-01-30,325.9739990234375,1.1211031675338745,0.011459032417854731,0.013000464007782951,,0.0,0.0,0.0,36349.85325477512,58.392759631080594,55384.3746257328,HOLD,0.0,-0.0018511157345558749,0.6988629558778214,59816.1337483825,8.756606815240907
2013-01-31,323.38800048828125,1.113907814025879,0.010095642195670163,0.012419131181907567,,0.0,0.0,0.0,36349.85325477512,58.392759631080594,55233.3710348631,HOLD,0.0,-0.002726465576078585,0.42431097247837,59341.60377140447,7.893825038917224
2013-02-01,334.885009765625,1.1504850387573242,0.01163680820050006,0.012262587208401276,,0.0,0.0,0.0,36349.85325477512,58.392759631080594,55904.71313407134,HOLD,0.0,0.01215464648689446,1.6449329710388039,61451.30162062018,11.72963931021851
2013-02-04,317.28399658203125,1.0919209718704224,0.00832476198866905,0.011474702560471835,,0.0,0.0,0.0,36349.85325477512,58.392759631080594,54876.94140197826,HOLD,0.0,-0.018384348554445817,-0.22374290549406206,58221.52083487969,5.857310608872157
2013-02-05,331.3110046386719,1.1398916244506836,0.009245567264088761,0.011028730775076451,,0.0,0.0,0.0,36349.85325477512,58.392759631080594,55696.01711177291,HOLD,0.0,0.014925680784481976,1.2654856577689388,60795.472722205915,10.53722313128349
2013-02-06,328.1969909667969,1.1292976140975952,0.009059438873793901,0.010634770116785522,,0.0,0.0,0.0,36349.85325477512,58.392759631080594,55514.181259943216,HOLD,0.0,-0.0032647909358541893,0.9348750180785848,60224.05212163901,9.498276584798205
2013-02-07,328.7820129394531,1.1320960521697998,0.009021889541720673,0.0103121269914171,,0.0,0.0,0.0,36349.85325477512,58.392759631080594,55548.34230737144,HOLD,0.0,0.0006153571331308783,0.9969860134026121,60331.40348299601,9.693460878174553
2013-02-08,339.1960144042969,1.1664741039276123,0.011505907862261466,0.010550922842352265,,1.0,0.0,1.0,0.0,165.55750128824155,56156.44459170578,BUY,107.16474165716095,0.010947262493801624,2.102626530374141,62242.36971448417,13.16794493542577
2013-02-11,338.87200927734375,1.166075348854065,0.013287636034150285,0.01109833824469968,,1.0,0.0,1.0,0.0,165.55750128824155,56102.80311248284,HOLD,0.0,-0.0009552150178478991,2.0050965681506216,62182.91486818645,13.059845214884458
2013-02-12,334.4700012207031,1.152483344078064,0.013488265946415279,0.011576374618589295,,1.0,0.0,1.0,0.0,165.55750128824155,55374.01765797471,HOLD,0.0,-0.012990178994210955,0.6800321054085678,61375.14767366693,11.591177588485335
2013-02-13,338.52398681640625,1.16587495803833,0.014520048408965591,0.012165159464939835,,1.0,0.0,1.0,0.0,165.55750128824155,56045.18538345784,HOLD,0.0,0.01212062541007386,1.9003370608324355,62119.05284810742,12.943732451104406
2013-02-14,337.6610107421875,1.1634767055511475,0.01497660471709339,0.012727486785384863,,1.0,0.0,1.0,0.0,165.55750128824155,55902.31322093865,HOLD,0.0,-0.0025492316876404297,1.6405694926157288,61960.69699018081,12.655812709419667
2013-02-15,335.2070007324219,1.1534831523895264,0.014390251992690395,0.013060057933741574,,1.0,0.0,1.0,0.0,165.55750128824155,55496.03345558552,HOLD,0.0,-0.007267673588880363,0.9018790101555041,61510.386869116664,11.837067034757576
2013-02-19,342.20001220703125,1.178667426109314,0.01571711370304585,0.013591492234830827,,1.0,0.0,1.0,0.0,165.55750128824155,56653.77896180185,HOLD,0.0,0.020861770366757737,3.0068708396397303,62793.602435150606,14.170186245728367
2013-02-20,326.3999938964844,1.124900460243225,0.012402327198904217,0.013353650940085955,,0.0,0.0,0.0,35665.058490599506,56.289550438002124,54037.96740999925,SELL,109.26795085023943,-0.0461718812008336,-1.749150163637736,59894.30368334245,8.898733969713547
2013-02-21,316.2170104980469,1.0883231163024902,0.00681926405290012,0.012046737131208978,,0.0,0.0,0.0,35665.058490599506,56.289550438002124,53464.771852383565,HOLD,0.0,-0.010607274571723058,-2.791323904757159,58025.729199661924,5.5013258175671265
2013-02-22,325.1969909667969,1.1203032732009888,0.00486116526957181,0.01060959070944538,,0.0,0.0,0.0,35665.058490599506,56.289550438002124,53970.25091591154,HOLD,0.0,0.009454432255385115,-1.872271061979014,59673.552996608356,8.497369084742456
2013-02-25,312.1889953613281,1.078529715538025,1.0791157881939739e-05,0.008489792980677476,,0.0,0.0,0.0,35665.058490599506,56.289550438002124,53238.0366911802,HOLD,0.0,-0.013566996860403191,-3.2035696523996404,57286.58959687062,4.157435630673856
2013-02-26,316.3550109863281,1.0915207862854004,-0.0027723929258305358,0.006237323651059338,,0.0,0.0,0.0,35665.058490599506,56.289550438002124,53472.53983782914,HOLD,0.0,0.004404804557486486,-2.777200294856108,58051.0522490128,5.547367725477814
2013-02-27,326.2539978027344,1.1247010231018066,-0.002322231478451009,0.004525393078365589,,0.0,0.0,0.0,35665.058490599506,56.289550438002124,54029.74935551635,HOLD,0.0,0.010420479733656007,-1.7640920808793537,59867.513442720025,8.850024441309134
2013-02-28,325.27801513671875,1.1205036640167236,-0.0022722522202149875,0.0031658516000738703,,0.0,0.0,0.0,35665.058490599506,56.289550438002124,53974.81173001105,HOLD,0.0,-0.001016803264138999,-1.8639786727071783,59688.420908157794,8.52440165119599
2013-03-01,328.52398681640625,1.1320960521697998,-0.0012969245563896337,0.002273289846378847,,0.0,0.0,0.0,35665.058490599506,56.289550438002124,54157.52601659515,HOLD,0.0,0.0033851769135955223,-1.5317708789179152,60284.05576467189,9.607374117585255
2013-03-04,332.68798828125,1.1466865539550781,0.0006288416168538369,0.001944398277771581,,0.0,0.0,0.0,35665.058490599506,56.289550438002124,54391.91578707439,HOLD,0.0,0.0043279261022266535,-1.105607659864749,61048.148819012844,10.99663421638699
2013-03-05,347.0299987792969,1.1970552206039429,0.006094008807007167,0.0027743242650209035,,1.0,0.0,1.0,0.0,159.0618139773328,55199.22111038655,BUY,102.7722635393307,0.01484237706339453,0.362220200702823,63679.90356246463,15.781642840844778
2013-03-06,344.6650085449219,1.1894607543945312,0.009707177634513897,0.004160900126715705,,1.0,0.0,1.0,0.0,159.0618139773328,54823.041473668185,HOLD,0.0,-0.006814944652318244,-0.32174277514875893,63245.92854422146,14.992597353129922
2013-03-07,347.2120056152344,1.1998540163040161,0.013246204038360743,0.0059779663478062,,1.0,0.0,1.0,0.0,159.0618139773328,55228.17144786704,HOLD,0.0,0.007389775599980997,0.4148571779400756,63713.301763775686,15.842366843228529
2013-03-08,348.9119873046875,1.201252818107605,0.01597768768910557,0.007977915404992654,,1.0,0.0,1.0,0.0,159.0618139773328,55498.57361911971,HOLD,0.0,0.004896091327374785,0.9064974893085553,64025.24790797972,16.409541650872228
2013-03-11,351.7659912109375,1.213645339012146,0.01891383997771312,0.010165104509358685,,1.0,0.0,1.0,0.0,159.0618139773328,55952.536657546225,HOLD,0.0,0.00817972442935222,1.7318848319022306,64548.95679238796,17.361739622523565
2013-03-12,347.5979919433594,1.1988542079925537,0.019828988882126808,0.012097884345888788,,1.0,0.0,1.0,0.0,159.0618139773328,55289.56713338906,HOLD,0.0,-0.011848784054507289,0.5264856970710108,63784.130142411224,15.971145713474954
2013-03-13,346.8320007324219,1.1950570344924927,0.02001928483142046,0.013682166385319251,,1.0,0.0,1.0,0.0,159.0618139773328,55167.72718188664,HOLD,0.0,-0.002203669838985456,0.30495851252116957,63643.57097861047,15.715583597473582
2013-03-14,350.0140075683594,1.2072492837905884,0.020904880875304954,0.01512671070012133,,1.0,0.0,1.0,0.0,159.0618139773328,55673.862961299135,HOLD,0.0,0.009174490327356954,1.2252053841802502,64227.46830495219,16.77721509991308
2013-03-15,347.0400085449219,1.1958562135696411,0.020457914535883637,0.016192952303887165,,1.0,0.0,1.0,0.0,159.0618139773328,55200.81328186435,HOLD,0.0,-0.008496800011229988,0.3651150579351725,63681.7403515374,15.784982457340725
2013-03-18,344.37701416015625,1.18766188621521,0.01922509998056232,0.016799382219884425,,1.0,0.0,1.0,0.0,159.0618139773328,54777.23256441208,HOLD,0.0,-0.007673450666195736,-0.4050317010689475,63193.081658612384,14.896512106567972
2013-03-19,342.49700927734375,1.1828649044036865,0.017659718746301456,0.016971449611574593,,1.0,0.0,1.0,0.0,159.0618139773328,54478.19557746568,HOLD,0.0,-0.005459147403891973,-0.9487353136987564,62848.10131093184,14.269275110785152
2013-03-20,349.3450012207031,1.2054500579833984,0.018023184870631814,0.017181796747889742,,1.0,0.0,1.0,0.0,159.0618139773328,55567.44959807858,HOLD,0.0,0.019994311651971408,1.0317265419610644,64104.70583527729,16.55401060959507
2013-03-21,337.7330017089844,1.1668744087219238,0.015041581496921808,0.01675375356012838,,0.0,0.0,0.0,35455.47976861486,54.08101675229315,53720.42389184069,SELL,104.98079722503965,-0.03323934640868875,-2.326502014835108,61973.907311591414,12.679831475620752
2013-03-22,347.1889953613281,1.1990547180175781,0.015088535414838455,0.016420709845441497,,0.0,0.0,0.0,35455.47976861486,54.08101675229315,54231.813642962676,HOLD,0.0,0.009519466044266567,-1.3967024673405937,63709.07938889498,15.834689797990876
2013-03-25,342.89898681640625,1.1868617534637451,0.013985051769940915,0.015933578130144198,,0.0,0.0,0.0,35455.47976861486,54.08101675229315,53999.805618977276,HOLD,0.0,-0.004278079754308717,-1.818535238223129,62921.86407211047,14.403389222019026
2013-03-26,349.26300048828125,1.2050509452819824,0.014405887119083749,0.01562803987765565,,0.0,0.0,0.0,35455.47976861486,54.08101675229315,54343.97794897777,HOLD,0.0,0.006373584609340677,-1.1927673654949622,64089.65872479392,16.52665222689802
2013-03-27,350.6260070800781,1.2114465236663818,0.015079490607113444,0.01551833000910496,,0.0,0.0,0.0,35455.47976861486,54.08101675229315,54417.690731302224,HOLD,0.0,0.001356411236469679,-1.0587441249050422,64339.77003685898,16.981400067016317
2013-03-28,353.8630065917969,1.2184423208236694,0.01599130522613068,0.015612925062472123,,1.0,0.0,1.0,0.0,154.27651362013887,54592.75095612264,BUY,100.19549686784573,0.0032169726878858995,-0.7404528070497407,64933.7585031676,18.06137909666836
2013-04-02,354.4410095214844,1.2218408584594727,0.015574843672453653,0.015450963599047768,,1.0,0.0,1.0,0.0,154.27651362013887,54681.92323297705,HOLD,0.0,0.0016334087455325275,-0.5783213945871779,65039.82187218697,18.254221585794483
2013-04-03,344.77301025390625,1.1894607543945312,0.013547635895412746,0.015070298037795317,,0.0,0.0,0.0,35105.64948811341,52.45401463084721,53190.37801229305,SELL,101.82249898929166,-0.02727675130095819,-3.2902217958308277,63265.7468263207,15.028630593310366
2013-04-04,344.9119873046875,1.1900606155395508,0.011852692395599274,0.014426776881597237,,0.0,0.0,0.0,35105.64948811341,52.45401463084721,53197.667916548075,HOLD,0.0,0.0001370530634947631,-3.276967424458044,63291.249074605505,15.07499831746455
2013-04-05,336.3110046386719,1.1608781814575195,0.008067491443663366,0.013154919750120285,,0.0,0.0,0.0,35105.64948811341,52.45401463084721,52746.511845945235,HOLD,0.0,-0.008480749030400636,-4.097251189190477,61712.97126392368,12.205402298043055
2013-04-08,341.4939880371094,1.178667426109314,0.0064258232585030495,0.011809100414642823,,0.0,0.0,0.0,35105.64948811341,52.45401463084721,53018.38013295831,HOLD,0.0,0.005154242005748433,-3.602945212803077,62664.04720588644,13.934631283429887
2013-04-09,348.2879943847656,1.201852560043335,0.006911992090228747,0.010829678728128903,,0.0,0.0,0.0,35105.64948811341,52.45401463084721,53374.75304132034,HOLD,0.0,0.006721686092036938,-2.954994470326655,63910.74538916561,16.201355253028392
2013-04-10,368.5950012207031,1.2722091674804688,0.012815533344512575,0.01122684965842304,,1.0,0.0,1.0,0.0,147.69580947844813,54439.937075001326,BUY,95.24179484760091,0.019956701867198667,-1.018296227270321,67637.07522089069,22.976500401619447
2013-04-11,368.51800537109375,1.2700103521347046,0.017119530465994126,0.012405385836595601,,1.0,0.0,1.0,0.0,147.69580947844813,54428.56511066679,HOLD,0.0,-0.00020889010798952334,-1.0389725260603888,67622.9465049437,22.95081182717036
2013-04-12,367.4939880371094,1.2686114311218262,0.02018497890811166,0.01396130446849286,,1.0,0.0,1.0,0.0,147.69580947844813,54277.322041604,HOLD,0.0,-0.0027787443735706185,-1.313959924356367,67435.03962281883,22.609162950579687
2013-04-15,344.65301513671875,1.19145929813385,0.01621157914802196,0.014411359408469994,,1.0,0.0,1.0,0.0,147.69580947844813,50903.80605980551,HOLD,0.0,-0.06215332398331408,-7.447625345808162,63243.72775731414,14.988595922389347
2013-04-16,359.760986328125,1.2412283420562744,0.016878220969488433,0.01490473172424422,,1.0,0.0,1.0,0.0,147.69580947844813,53135.19009449733,HOLD,0.0,0.04383530834747851,-3.3905634645503113,66016.03606459999,20.029156481090894
2013-04-17,338.2820129394531,1.1686731576919556,0.0114279992293711,0.014209385221243815,,0.0,0.0,0.0,32975.47158384032,50.21657522267236,49962.83573309139,SELL,97.47923425577576,-0.05970345369545349,-9.15848048528838,62074.65071225976,12.863001295017739
2013-04-18,323.65899658203125,1.118105173110962,0.002998782546084877,0.011967264675827234,,0.0,0.0,0.0,32975.47158384032,50.21657522267236,49228.51793219655,HOLD,0.0,-0.014697280290848047,-10.493603759642644,59391.33147556984,7.984239046490615
2013-04-19,337.2770080566406,1.164475917816162,5.5456645570606256e-05,0.009584903060948433,,0.0,0.0,0.0,32975.47158384032,50.21657522267236,49912.367829794486,HOLD,0.0,0.013891336288852196,-9.250240309464575,61890.232609379826,12.527695653417869
2013-04-22,347.9880065917969,1.2002540826797485,0.0005998956798400901,0.007787901579399954,,0.0,0.0,0.0,32975.47158384032,50.21657522267236,50450.23749344509,HOLD,0.0,0.010776280249512382,-8.272295466463465,63855.69771664922,16.101268575725847
2013-04-23,357.364013671875,1.235632061958313,0.0038390037093132268,0.006998122003509708,,0.0,0.0,0.0,32975.47158384032,50.21657522267236,50921.06845827015,HOLD,0.0,0.009332581732370171,-7.416239166781546,65576.19228127065,19.229440511401187
2013-04-24,356.8699951171875,1.2326338291168213,0.006094023103691226,0.006817302223202972,,0.0,0.0,0.0,32975.47158384032,50.21657522267236,50896.26053835728,HOLD,0.0,-0.00048718380552437157,-7.4613444757140375,65485.540020569184,19.0646182192167
2013-04-25,362.3399963378906,1.2526211738586426,0.009384385784356297,0.007330718936212855,,1.0,0.0,1.0,0.0,141.22356290583696,51170.94526612483,BUY,91.00698768316461,0.0053969530347035555,-6.961917697954856,66489.2836492071,20.889606634921986
2013-04-26,359.29400634765625,1.2420272827148438,0.011010884546859723,0.008066752059235896,,1.0,0.0,1.0,0.0,141.22356290583696,50740.779707128415,HOLD,0.0,-0.008406441521829455,-7.744036896130158,65930.3453743817,19.873355226148526
2013-04-29,369.2460021972656,1.275006890296936,0.014788647998851268,0.009411131248464813,,1.0,0.0,1.0,0.0,141.22356290583696,52146.23601903435,HOLD,0.0,0.027698752758986256,-5.188661783573901,67756.53371022128,23.193697654947787
2013-04-30,377.156005859375,1.3029899597167969,0.01981063022845042,0.011491031046078156,,1.0,0.0,1.0,0.0,141.22356290583696,53263.31491879566,HOLD,0.0,0.02142204279813309,-3.1576092385533494,69208.01707521478,25.832758318572324
2013-05-01,371.6099853515625,1.2863997220993042,0.022196798174600962,0.013632184473113774,,1.0,0.0,1.0,0.0,141.22356290583696,52480.08614273354,HOLD,0.0,-0.014704844737061795,-4.581661558666294,68190.32392956382,23.982407144661487
2013-05-02,386.2489929199219,1.3329710960388184,0.02752627161672283,0.016411001903217554,,1.0,0.0,1.0,0.0,141.22356290583696,54547.45894894276,HOLD,0.0,0.039393472041689304,-0.8228019110131601,70876.57754879683,28.86650463417606
2013-05-03,399.8080139160156,1.379542589187622,0.035101168029501695,0.020149035129961593,,1.0,0.0,1.0,0.0,141.22356290583696,56462.31220352617,HOLD,0.0,0.035104353007089584,2.6587494609566775,73364.65394700416,33.390279903643936
2013-05-07,403.14599609375,1.3939337730407715,0.04675144153550348,0.028974333601994907,,1.0,0.0,1.0,0.0,141.22356290583696,56933.713939582005,HOLD,0.0,0.008348962655950087,3.5158435265127297,73977.1727030744,34.503950369226175
2013-05-08,409.42498779296875,1.415719985961914,0.05163602244184218,0.033506671370887614,,1.0,0.0,1.0,0.0,141.22356290583696,57820.45551880185,HOLD,0.0,0.015574982165415197,5.128100943276093,75129.36584857262,36.59884699740476
2013-05-09,407.1830139160156,1.410723090171814,0.05447601470111163,0.03770054003761586,,1.0,0.0,1.0,0.0,141.22356290583696,57503.83597995672,HOLD,0.0,-0.0054759087593519995,4.552429054466756,74717.96429603786,35.85084417461428
2013-05-10,415.3680114746094,1.4347081184387207,0.05799286652514413,0.04175900533565062,,1.0,0.0,1.0,0.0,141.22356290583696,58659.7504975569,HOLD,0.0,0.020101520149074625,6.654091813739815,76219.90896083252,38.58165265605913
2013-05-13,415.7919921875,1.4403042793273926,0.06053356707413515,0.04551391768373915,,1.0,0.0,1.0,0.0,141.22356290583696,58719.62656443467,HOLD,0.0,0.0010207351100182116,6.762957389881219,76297.70929799123,38.7231078145295
2013-05-14,422.1780090332031,1.4614908695220947,0.06352383419260388,0.04911590098581263,,1.0,0.0,1.0,0.0,141.22356290583696,59621.482616161564,HOLD,0.0,0.015358681662208218,8.402695665748293,77469.54152665478,40.85371186664506
2013-05-15,425.0,1.4722843170166016,0.06600344344227516,0.05249340947733059,,1.0,0.0,1.0,0.0,141.22356290583696,60020.01423498071,HOLD,0.0,0.0066843627721380194,9.127298609055835,77987.37604601015,41.79522917456391
2013-05-16,423.5820007324219,1.4668875932693481,0.0667635485849436,0.05534743729900559,,1.0,0.0,1.0,0.0,141.22356290583696,59819.759326215455,HOLD,0.0,-0.0033364688648896967,8.763198774937187,77727.17359397818,41.322133807233065
2013-05-17,436.1210021972656,1.5082619190216064,0.06989790494250481,0.05825753082782976,,1.0,0.0,1.0,0.0,141.22356290583696,61590.561788362196,HOLD,0.0,0.02960230001077102,11.98283961520399,80028.0767056964,45.50559401035707
2013-05-20,432.6130065917969,1.5014665126800537,0.0710150429791494,0.060809033258180885,,1.0,0.0,1.0,0.0,141.22356290583696,61095.15015029989,HOLD,0.0,-0.008043629148320575,11.08209118236343,79384.36053522241,44.33520097313166
2013-05-21,435.0459899902344,1.507062554359436,0.07152728870047564,0.06295268434669844,,1.0,0.0,1.0,0.0,141.22356290583696,61438.74473431798,HOLD,0.0,0.005623925682690434,11.70680860785087,79830.8122792404,45.146931416800726
2013-05-22,423.2380065917969,1.4702860116958618,0.0681803004246968,0.06399820756232098,,1.0,0.0,1.0,0.0,141.22356290583696,59771.17924805766,HOLD,0.0,-0.02714191986622516,8.67487136010483,77664.0507695016,41.20736503545746
2013-05-23,419.9630126953125,1.4542955160140991,0.06350565182511203,0.06389969641487746,,0.0,0.0,0.0,39143.72414139084,48.01601138798456,59308.67294150127,SELL,93.2075515178524,-0.007737948495828317,7.833950802729572,77063.0903446698,40.11470971758146
2013-05-24,419.7590026855469,1.4534965753555298,0.05905573249292906,0.06293090363047421,,0.0,0.0,0.0,39143.72414139084,48.01601138798456,59298.8771945491,HOLD,0.0,-0.00016516550558842713,7.816140353725642,77025.65456737865,40.046644667961175
2013-05-28,428.47198486328125,1.4834778308868408,0.057287614554016875,0.061802245815170104,,0.0,0.0,0.0,39143.72414139084,48.01601138798456,59717.23984601851,HOLD,0.0,0.007055153002253789,8.576799720033645,78624.48425579548,42.95360773780996
2013-05-29,421.1910095214844,1.4610919952392578,0.05346396596750114,0.06013458984562138,,0.0,0.0,0.0,39143.72414139084,48.01601138798456,59367.63645109115,HOLD,0.0,-0.005854312688074903,7.941157183802083,77288.42740411915,40.524413462034815
2013-05-30,428.3599853515625,1.4848767518997192,0.05175605292292551,0.0584588824610702,,0.0,0.0,0.0,39143.72414139084,48.01601138798456,59711.862076188365,HOLD,0.0,0.005798203291801807,8.56702195670611,78603.93237806048,42.91624068738269
2013-05-31,415.50299072265625,1.4425034523010254,0.046448332435387485,0.05605677245591988,,0.0,0.0,0.0,39143.72414139084,48.01601138798456,59094.52047567155,HOLD,0.0,-0.010338676086321552,7.44458268303918,76244.67761348154,38.62668656996644
