Date,LQQ3_Price,Target_Allocation,Actual_Allocation,Cash,Shares,Portfolio_Value,Trade_Type,Trade_Amount,Signal_Count,MACD_Bullish,SMA_Bullish,Daily_Return,Cumulative_Return,BuyHold_Value,BuyHold_Return
2013-01-02,329.7359924316406,0.66,0.6599999999999999,19335.918935499223,113.8317676453658,56870.34981029184,BUY,53.35663147407664,1.0,1.0,0.0,0.0317798222423169,3.400636018712433,60506.45844157814,10.011742621051178
2013-01-03,324.593994140625,0.66,0.66,19136.909198902664,114.44487121533001,56285.027055596074,BUY,0.6131035699642098,1.0,1.0,0.0,-0.010292230602559793,2.3364128283565044,59562.90325487373,8.296187736134053
2013-01-04,321.8030090332031,0.66,0.66,19028.308462300512,114.7823470423225,55965.61312441328,BUY,0.33747582699248824,1.0,1.0,0.0,-0.0056749360867730525,1.7556602262059684,59050.75830167061,7.365015093946559
2013-01-07,321.6400146484375,0.66,0.66,19021.947443767553,114.80212386810058,55946.90424637516,BUY,0.01977682577808082,1.0,1.0,0.0,-0.0003342923805109699,1.7216440843184744,59020.848879604484,7.310634326553611
2013-01-08,319.6809997558594,0.66,0.66,18945.481759846105,115.04131757676592,55722.00517601795,BUY,0.23919370866533995,1.0,1.0,0.0,-0.004019866217562562,1.3127366836690024,58661.37021817572,6.657036760319479
2013-01-09,322.8089904785156,0.66,0.6600000000000001,19067.83013904087,114.66230589244634,56081.85335012023,SELL,0.379011684319579,1.0,1.0,0.0,0.006457918608018032,1.9670060911276988,59235.35560348448,7.700646551789969
2013-01-10,328.6570129394531,0.66,0.66,19295.816370736724,113.96861544094256,56752.40109040214,SELL,0.6936904515037838,1.0,1.0,0.0,0.01195659023776674,3.1861838007311682,60308.46601945306,9.651756399005551
2013-01-11,330.1000061035156,0.66,0.66,19351.73138795637,113.79922732768662,56916.857023401084,SELL,0.16938811325593406,1.0,1.0,0.0,0.0028977792981301764,3.485194588001961,60573.25484420027,10.133190625818678
2013-01-14,325.5090026855469,0.66,0.66,19174.09748980434,114.34493849599994,56394.40438177748,BUY,0.5457111683133178,1.0,1.0,0.0,-0.009179225082804554,2.5352806941408623,59730.807055998754,8.601467374543192
2013-01-15,320.9460144042969,0.66,0.66,18996.70092091599,114.89766874011158,55872.64976739997,BUY,0.5527302441116433,1.0,1.0,0.0,-0.009251886248241026,1.5866359407272101,58893.500037214326,7.079090976753322
2013-01-16,325.0840148925781,0.66,0.66,19158.35276809464,114.4004069869243,56348.09637674893,SELL,0.4972617531872885,1.0,1.0,0.0,0.008509469504816014,2.451084321361696,59652.821919939415,8.459676218071666
2013-01-17,329.49200439453125,0.66,0.66,19329.806537720597,113.88004908039173,56852.37216976646,SELL,0.520357906532567,1.0,1.0,0.0,0.008949295991223849,3.3679493995753873,60461.68670792926,9.930339468962291
2013-01-18,328.06298828125,0.66,0.66,19274.47615318077,114.0487068885453,56689.63574464932,BUY,0.16865780815356857,1.0,1.0,0.0,-0.002862438609090745,3.0720649902714836,60199.46266792391,9.45356848713439
2013-01-22,329.0320129394531,0.66,0.66,19312.051596312573,113.93450692728281,56800.151753860504,SELL,0.11419996126248577,1.0,1.0,0.0,0.00194949231476782,3.2730031888372757,60377.2784100819,9.776869836512535
2013-01-23,334.7550048828125,0.66,0.66,19533.747326485827,113.27224429658409,57452.198019075964,SELL,0.66226263069872,1.0,1.0,0.0,0.011479657097415163,4.458541852865383,61427.44576254085,11.686265022801546
2013-01-24,320.68499755859375,0.33,0.33,37425.165997168864,57.48098868159695,55858.45671219233,SELL,55.79125561498714,0.0,0.0,0.0,-0.02774030170881292,1.560830385804235,58845.60352215505,6.992006403918261
2013-01-25,325.32598876953125,0.33,0.33,37603.90106855795,56.93158569026168,56125.22547545962,SELL,0.5494029913352705,0.0,0.0,0.0,0.004775799027921579,2.0458645008356813,59697.22405578707,8.54040737415831
2013-01-28,327.29400634765625,0.33,0.33,37678.96945068856,56.70222499108998,56237.267836848594,SELL,0.22936069917169988,0.0,0.0,0.0,0.001996292405773259,2.2495778851792547,60058.354707387996,9.197008558887276
2013-01-29,327.7330017089844,0.33,0.33,37695.64709989977,56.65133707585336,56262.15985059667,SELL,0.050887915236614845,0.0,0.0,0.0,0.00044262487680390983,2.294836091993946,60138.91022815588,9.3434731421016
2013-01-30,325.9739990234375,0.33,0.33,37628.88169768208,56.85615525895295,56162.50999654042,BUY,0.2048181830995901,0.0,0.0,0.0,-0.0017711700780926876,2.1136545391644113,59816.1337483825,8.756606815240907
2013-01-31,323.38800048828125,0.33,0.33,37530.371641758524,57.16077403198973,56015.480062326154,BUY,0.3046187730367791,0.0,0.0,0.0,-0.0026179373789263494,1.8463273860475526,59341.60377140447,7.893825038917224
2013-02-01,334.885009765625,0.33,0.33,37970.6808678203,55.84596681989644,56672.65801167209,SELL,1.3148072120932923,0.0,0.0,0.0,0.011732077429573273,3.0411963848583357,61451.30162062018,11.72963931021851
2013-02-04,317.28399658203125,0.33,0.33,37312.10731699445,57.92162634864793,55689.71241342455,BUY,2.075659528751494,0.0,0.0,0.0,-0.017344264990096114,1.2540225698628227,58221.52083487969,5.857310608872157
2013-02-05,331.3110046386719,0.33,0.33,37856.46028702341,56.27859921581052,56502.17953287077,SELL,1.6430271328374104,0.0,0.0,0.0,0.014589177861338065,2.7312355143104927,60795.472722205915,10.53722313128349
2013-02-06,328.1969909667969,0.33,0.33,37739.041227670765,56.636369282521834,56326.92720547876,BUY,0.3577700667113106,0.0,0.0,0.0,-0.0031016914540448193,2.41259491905228,60224.05212163901,9.498276584798205
2013-02-07,328.7820129394531,0.33,0.33,37761.24068639354,56.568848986857546,56360.0607259605,SELL,0.06752029566428774,0.0,0.0,0.0,0.0005882358957887135,2.472837683564544,60331.40348299601,9.693460878174553
2013-02-08,339.1960144042969,0.66,0.66,19362.717392739214,110.8104158459676,56949.168802174165,BUY,54.24156685911005,1.0,1.0,0.0,0.010452580579678239,3.543943276680306,62242.36971448417,13.16794493542577
2013-02-11,338.87200927734375,0.66,0.66,19350.51032416889,110.84643849828508,56913.26565932027,BUY,0.03602265231748447,1.0,1.0,0.0,-0.0006304419117795224,3.478664835127754,62182.91486818645,13.059845214884458
2013-02-12,334.4700012207031,0.66,0.6600000000000001,19184.608372960298,111.34245294084526,56425.31874400089,BUY,0.4960144425601811,1.0,1.0,0.0,-0.008573518136179348,2.591488625456173,61375.14767366693,11.591177588485335
2013-02-13,338.52398681640625,0.66,0.6600000000000001,19338.07781110053,110.88910415577537,56876.69944441333,SELL,0.45334878506989185,1.0,1.0,0.0,0.007999612770648756,3.4121808080242344,62119.05284810742,12.943732451104406
2013-02-14,337.6610107421875,0.66,0.66,19305.541632216016,110.98546167959194,56781.004800635346,BUY,0.0963575238165646,1.0,1.0,0.0,-0.0016824929138427036,3.2381905466097205,61960.69699018081,12.655812709419667
2013-02-15,335.2070007324219,0.66,0.66,19212.939424689954,111.26171547895689,56508.64536673517,BUY,0.27625379936495165,1.0,1.0,0.0,-0.004796664568661013,2.7429915758821144,61510.386869116664,11.837067034757576
2013-02-19,342.20001220703125,0.66,0.6600000000000001,19477.477938719836,110.48866315694283,57286.69981976424,SELL,0.7730523220140526,1.0,1.0,0.0,0.013768768442060209,4.157636035934975,62793.602435150606,14.170186245728367
2013-02-20,326.3999938964844,0.33,0.33,37212.454535580386,56.153562273071245,55540.976918776694,SELL,54.33510088387159,0.0,0.0,0.0,-0.030473441592550277,0.9835943977757999,59894.30368334245,8.898733969713547
2013-02-21,316.2170104980469,0.33,0.33,36829.34130467921,57.365113891682036,54969.16612638689,BUY,1.211551618610791,0.0,0.0,0.0,-0.010295295907848834,-0.05606158838747932,58025.729199661924,5.5013258175671265
2013-02-22,325.1969909667969,0.33,0.33000000000000007,37174.48349824361,56.30378121287002,55484.3037287218,SELL,1.0613326788120148,0.0,0.0,0.0,0.009371391975466548,0.8805522340396443,59673.552996608356,8.497369084742456
2013-02-25,312.1889953613281,0.33,0.33000000000000007,36683.77594138945,57.87560970184737,54751.90439013352,BUY,1.5718284889773457,0.0,0.0,0.0,-0.013200117679572743,-0.45108292702996655,57286.58959687062,4.157435630673856
2013-02-26,316.3550109863281,0.33,0.33,36845.32010658673,57.36496767125768,54993.01508445782,SELL,0.5106420305896862,0.0,0.0,0.0,0.004403695122753515,-0.01269984644033384,58051.0522490128,5.547367725477814
2013-02-27,326.2539978027344,0.33,0.33,37225.78299591664,56.19881218537165,55560.87014315916,SELL,1.16615548588603,0.0,0.0,0.0,0.010325948810576024,1.0197638966530143,59867.513442720025,8.850024441309134
2013-02-28,325.27801513671875,0.33,0.32999999999999996,37189.034121332435,56.31178900173829,55506.02107661558,BUY,0.11297681636663981,0.0,0.0,0.0,-0.0009871887607637575,0.9200383211192431,59688.420908157794,8.52440165119599
2013-03-01,328.52398681640625,0.33,0.33,37311.501057794994,55.939009718102604,55688.807548947756,SELL,0.3727792836356869,0.0,0.0,0.0,0.003293092691329269,1.2523773617231893,60284.05576467189,9.607374117585255
2013-03-04,332.68798828125,0.33,0.33,37467.56423712841,55.46991199040982,55921.73766735585,SELL,0.4690977276927839,0.0,0.0,0.0,0.004182709751925584,1.6758866679197126,61048.148819012844,10.99663421638699
2013-03-05,347.0299987792969,0.66,0.66,19283.87782733233,107.86793658124783,56717.28772744804,BUY,52.39802459083801,1.0,1.0,0.0,0.014226132686084192,3.1223413226328045,63679.90356246463,15.781642840844778
2013-03-06,344.6650085449219,0.66,0.66,19197.141577682607,108.11959035374971,56462.18111083121,BUY,0.25165377250188214,1.0,1.0,0.0,-0.00449786347053005,2.658511110602202,63245.92854422146,14.992597353129922
2013-03-07,347.2120056152344,0.66,0.66,19290.770872839897,107.84993004925826,56737.561390705596,SELL,0.2696603044914525,1.0,1.0,0.0,0.004877251895987422,3.159202528555638,63713.301763775686,15.842366843228529
2013-03-08,348.9119873046875,0.66,0.6600000000000001,19353.107460979358,107.67127012811022,56920.90429699813,SELL,0.1786599211480393,1.0,1.0,0.0,0.003231420276067265,3.4925532672693382,64025.24790797972,16.409541650872228
2013-03-11,351.7659912109375,0.66,0.6599999999999999,19457.587497661785,107.37425438669997,57228.19852253466,SELL,0.2970157414102488,1.0,1.0,0.0,0.005398618123372501,4.051270040972099,64548.95679238796,17.361739622523565
2013-03-12,347.5979919433594,0.66,0.66,19305.425321024006,107.81200771141589,56780.662708894146,BUY,0.43775332471591355,1.0,1.0,0.0,-0.007820197475974844,3.2375685616257144,63784.130142411224,15.971145713474954
2013-03-13,346.8320007324219,0.66,0.6600000000000001,19277.347083908244,107.89296401607194,56698.079658553674,BUY,0.08095630465605552,1.0,1.0,0.0,-0.0014544220937304786,3.087417561006678,63643.57097861047,15.715583597473582
2013-03-14,350.0140075683594,0.66,0.6600000000000001,19394.0745745848,107.55947024681541,57041.39580760237,SELL,0.33349376925653473,1.0,1.0,0.0,0.0060551636160555145,3.7116287410952076,64227.46830495219,16.77721509991308
2013-03-15,347.0400085449219,0.66,0.66,19285.314776363142,107.87286292645966,56721.51404812689,BUY,0.3133926796442523,1.0,1.0,0.0,-0.005607888007411743,3.1300255420488865,63681.7403515374,15.784982457340725
2013-03-18,344.37701416015625,0.66,0.66,19187.644734760943,108.15647663349057,56434.24921988513,BUY,0.28361370703090927,1.0,1.0,0.0,-0.005064477439689297,2.6077258543365955,63193.081658612384,14.896512106567972
2013-03-19,342.49700927734375,0.66,0.66,19118.510935340164,108.35832890532981,56230.914515706376,BUY,0.20185227183924326,1.0,1.0,0.0,-0.0036030372865687443,2.238026392193415,62848.10131093184,14.269275110785152
2013-03-20,349.3450012207031,0.66,0.6600000000000001,19370.803502875617,107.6361414784198,56972.95147904595,SELL,0.7221874269100113,1.0,1.0,0.0,0.013196245690300978,3.587184507356267,64104.70583527729,16.55401060959507
2013-03-21,337.7330017089844,0.33,0.32999999999999996,37334.464040026025,54.44720096549587,55723.08065675526,SELL,53.188940512923935,0.0,0.0,0.0,-0.021937968629734406,1.3146921031913728,61973.907311591414,12.679831475620752
2013-03-22,347.1889953613281,0.33,0.32999999999999996,37679.415139126824,53.45364672354244,56237.933043472876,SELL,0.9935542419534258,0.0,0.0,0.0,0.009239481748847034,2.250787351768868,63709.07938889498,15.834689797990876
2013-03-25,342.89898681640625,0.33,0.33,37525.773016322,53.90171489729615,56008.61644227164,BUY,0.4480681737537111,0.0,0.0,0.0,-0.004077614321706502,1.833848076857536,62921.86407211047,14.403389222019026
2013-03-26,349.26300048828125,0.33,0.33000000000000007,37755.60395418641,53.243669419982204,56351.64769281554,SELL,0.6580454773139479,0.0,0.0,0.0,0.006124615681186496,2.4575412596646196,64089.65872479392,16.52665222689802
2013-03-27,350.6260070800781,0.33,0.33000000000000007,37804.2268406883,53.10499491917488,56424.21916520642,SELL,0.13867450080732624,0.0,0.0,0.0,0.0012878323059244412,2.5894893912844053,64339.77003685898,16.981400067016317
2013-03-28,353.8630065917969,0.66,0.66,19242.68080266207,105.55903982429302,56596.120007829624,BUY,52.454044905118145,1.0,1.0,0.0,0.0030465790252212077,2.9020363778720526,64933.7585031676,18.06137909666836
2013-04-02,354.4410095214844,0.66,0.66,19263.42537031504,105.50051226372385,56657.13344210306,SELL,0.05852756056917485,1.0,1.0,0.0,0.0010780497720515037,3.012969894732831,65039.82187218697,18.254221585794483
2013-04-03,344.77301025390625,0.33,0.33,37276.893559761535,53.253185316116856,55637.15456680826,SELL,52.24732694760699,0.0,0.0,0.0,-0.018002655858632477,1.1584628487423032,63265.7468263207,15.028630593310366
2013-04-04,344.9119873046875,0.33,0.33,37281.85221009029,53.238808749017785,55644.5555374482,SELL,0.014376567099070314,0.0,0.0,0.0,0.0001330220910389368,1.171919158996726,63291.249074605505,15.07499831746455
2013-04-05,336.3110046386719,0.33,0.33,36975.055142379846,54.15105088049387,55186.64946623858,BUY,0.9122421314760842,0.0,0.0,0.0,-0.008229126224243988,0.33936266588832087,61712.97126392368,12.205402298043055
2013-04-08,341.4939880371094,0.33,0.33,37163.10002085328,53.60039732564125,55467.31346396012,SELL,0.550653554852623,0.0,0.0,0.0,0.0050857227325105114,0.8496608435638597,62664.04720588644,13.934631283429887
2013-04-09,348.2879943847656,0.33,0.33,37407.08818543037,52.89986165254666,55831.47490362742,SELL,0.7005356730945849,0.0,0.0,0.0,0.006565334012506696,1.5117725520498615,63910.74538916561,16.201355253028392
2013-04-10,368.5950012207031,0.66,0.66,19347.94233698078,101.89441065251083,56905.712755825836,BUY,48.99454899996417,1.0,1.0,0.0,0.019240721368237068,3.4649322833196994,67637.07522089069,22.976500401619447
2013-04-11,368.51800537109375,0.66,0.6599999999999999,19345.27488509645,101.90164897423583,56897.8673091072,BUY,0.0072383217249978316,1.0,1.0,0.0,-0.00013786747127308985,3.4506678347403508,67622.9465049437,22.95081182717036
2013-04-12,367.4939880371094,0.66,0.66,19309.796206426636,101.99819117580847,56793.518254195995,BUY,0.09654220157264604,1.0,1.0,0.0,-0.0018339712865564906,3.2609422803563604,67435.03962281883,22.609162950579687
2013-04-15,344.65301513671875,0.66,0.66,18517.685313444566,104.2964762863213,54463.780333660485,BUY,2.298285110512822,1.0,1.0,0.0,-0.04102119382898739,-0.9749448478900247,63243.72775731414,14.988595922389347
2013-04-16,359.760986328125,0.66,0.66,19053.4260875382,102.80731877771639,56039.48849275941,SELL,1.4891575086049045,1.0,1.0,0.0,0.028931303509335704,1.8899790777443748,66016.03606459999,20.029156481090894
2013-04-17,338.2820129394531,0.33,0.3300000000000001,36066.96619514332,52.51336445313257,53831.29282857213,SELL,50.29395432458382,0.0,0.0,0.0,-0.03940427943899938,-2.124922129868856,62074.65071225976,12.863001295017739
2013-04-18,323.65899658203125,0.33,0.33000000000000007,35552.470657597776,54.102986688197326,53063.38904119072,BUY,1.589622235064759,0.0,0.0,0.0,-0.01426500734111713,-3.521110834198693,59391.33147556984,7.984239046490615
2013-04-19,337.2770080566406,0.33,0.32999999999999996,36046.10997026322,52.63938466115804,53800.16413472123,SELL,1.4636020270392862,0.0,0.0,0.0,0.013884810353115284,-2.181519755052308,61890.232609379826,12.527695653417869
2013-04-22,347.9880065917969,0.33,0.32999999999999996,36423.86961950134,51.553831015393335,54363.98450671842,SELL,1.0855536457647048,0.0,0.0,0.0,0.010479900592595293,-1.1563918059665057,63855.69771664922,16.101268575725847
2013-04-23,357.364013671875,0.33,0.33,36747.72690618701,50.64759179069336,54847.353591323896,SELL,0.9062392246999735,0.0,0.0,0.0,0.008891347626400314,-0.277538924865639,65576.19228127065,19.229440511401187
2013-04-24,356.8699951171875,0.33,0.33,36730.962936623466,50.69456679501682,54822.33274122905,BUY,0.046975004323456915,0.0,0.0,0.0,-0.00045619065381485857,-0.3230313795835382,65485.540020569184,19.0646182192167
2013-04-25,362.3399963378906,0.66,0.66,18733.874908383474,100.36362958171863,55099.632083480814,BUY,49.66906278670181,1.0,1.0,0.0,0.005058145620338017,0.18114924269239108,66489.2836492071,20.889606634921986
2013-04-26,359.29400634765625,0.66,0.66,18629.934660613042,100.65291981738667,54793.9254723913,BUY,0.289290235668048,1.0,1.0,0.0,-0.0055482514044075115,-0.3746809592885425,65930.3453743817,19.873355226148526
2013-04-29,369.2460021972656,0.66,0.66,18970.5117903061,99.7305614772384,55795.622912665,SELL,0.9223583401482784,1.0,1.0,0.0,0.018281176820931,1.4465871139363706,67756.53371022128,23.193697654947787
2013-04-30,377.156005859375,0.66,0.66,19238.72728651922,99.01940881879942,56584.492019174184,SELL,0.7111526584389765,1.0,1.0,0.0,0.014138548246767968,2.8808945803167063,69208.01707521478,25.832758318572324
2013-05-01,371.6099853515625,0.66,0.6599999999999999,19052.011638045846,99.52185938749642,56035.32834719366,BUY,0.5024505686970002,1.0,1.0,0.0,-0.009705197526460707,1.882415176715746,68190.32392956382,23.982407144661487
2013-05-02,386.2489929199219,0.66,0.6599999999999999,19547.358063994703,98.23940575000162,57492.229599984414,SELL,1.2824536374947968,1.0,1.0,0.0,0.025999691547514914,4.531326545426206,70876.57754879683,28.86650463417606
2013-05-03,399.8080139160156,0.66,0.66,20000.24832016543,97.10663641970535,58824.25976519246,SELL,1.13276933029627,1.0,1.0,0.0,0.023168872984679068,6.953199573077207,73364.65394700416,33.390279903643936
2013-05-07,403.14599609375,0.66,0.66,20110.455995546396,96.83326727689155,59148.39998690116,SELL,0.27336914281380587,1.0,1.0,0.0,0.005510315352927009,7.542545430729386,73977.1727030744,34.503950369226175
2013-05-08,409.42498779296875,0.66,0.66,20317.181191235937,96.3283513536991,59756.41526834099,SELL,0.504915923192442,1.0,1.0,0.0,0.010279488229174127,8.648027760619993,75129.36584857262,36.59884699740476
2013-05-09,407.1830139160156,0.66,0.6600000000000001,20243.752871138648,96.50868382727433,59540.44962099604,BUY,0.18033247357521986,1.0,1.0,0.0,-0.0036140997811722197,8.255362947265521,74717.96429603786,35.85084417461428
2013-05-10,415.3680114746094,0.66,0.6599999999999999,20512.32680725183,95.86209109819124,60330.37296250538,SELL,0.646592729083082,1.0,1.0,0.0,0.013267003298389257,9.69158720455523,76219.90896083252,38.58165265605913
2013-05-13,415.7919921875,0.66,0.66,20526.145657677647,95.82885608961612,60371.01664022838,SELL,0.03323500857511874,1.0,1.0,0.0,0.0006736851726121262,9.765484800415237,76297.70929799123,38.7231078145295
2013-05-14,422.1780090332031,0.66,0.6600000000000001,20734.213652037175,95.33601186299236,60982.98132952112,SELL,0.4928442266237596,1.0,1.0,0.0,0.010136729897057162,10.87814787185659,77469.54152665478,40.85371186664506
2013-05-15,425.0,0.66,0.66,20825.68635589503,95.12078197156211,61252.01869380893,SELL,0.21522989143025484,1.0,1.0,0.0,0.004411679429611182,11.367306716016245,77987.37604601015,41.79522917456391
2013-05-16,423.5820007324219,0.66,0.66,20779.826748178213,95.22904815765482,61117.13749464179,BUY,0.10826618609270611,1.0,1.0,0.0,-0.0022020694508273486,11.122068172075995,77727.17359397818,41.322133807233065
2013-05-17,436.1210021972656,0.66,0.6599999999999999,21185.81298745535,94.29814540995018,62311.21466898631,SELL,0.9309027477046357,1.0,1.0,0.0,0.0195375180071089,13.29311757997511,80028.0767056964,45.50559401035707
2013-05-20,432.6130065917969,0.66,0.66,21073.34184435668,94.55812636610482,61980.417189284344,BUY,0.2599809561546351,1.0,1.0,0.0,-0.005308795237891739,12.69166761688063,79384.36053522241,44.33520097313166
2013-05-21,435.0459899902344,0.66,0.66,21151.56168391294,94.37832965183556,62210.47554092044,SELL,0.17979671426925847,1.0,1.0,0.0,0.003711790950575722,13.109955528946248,79830.8122792404,45.146931416800726
2013-05-22,423.2380065917969,0.66,0.66,20772.65964901456,95.27357542134845,61096.0577912193,BUY,0.895245769512897,1.0,1.0,0.0,-0.01791366711170861,11.08374143858053,77664.0507695016,41.20736503545746
2013-05-23,419.9630126953125,0.33,0.33,40725.30506685615,47.763092796257276,60784.03741321813,SELL,47.51048262509118,0.0,0.0,0.0,-0.005107046007246763,10.516431660396597,77063.0903446698,40.11470971758146
2013-05-24,419.7590026855469,0.33,0.33,40718.77648700752,47.77864595844524,60774.29326419033,BUY,0.01555316218796321,0.0,0.0,0.0,-0.0001603076966005812,10.498715025800598,77025.65456737865,40.046644667961175
2013-05-28,428.47198486328125,0.33,0.33000000000000007,40997.6937957847,47.127687859361636,61190.58775490254,SELL,0.6509580990836028,0.0,0.0,0.0,0.006849845030735935,11.255614099822807,78624.48425579548,42.95360773780996
2013-05-29,421.1910095214844,0.33,0.33,40767.79298852736,47.67352288921787,60847.45222168263,BUY,0.5458350298562351,0.0,0.0,0.0,-0.005607652186547574,10.631731312150228,77288.42740411915,40.524413462034815
2013-05-30,428.3599853515625,0.33,0.33,40996.77911185677,47.13895819793029,61189.22255501011,SELL,0.5345646912875779,0.0,0.0,0.0,0.005616838846141281,11.253131918200188,78603.93237806048,42.91624068738269
2013-05-31,415.50299072265625,0.33,0.33,40590.71533917354,48.11624062850194,60583.157222647074,BUY,0.9772824305716483,0.0,0.0,0.0,-0.00990477255726152,10.151194950267417,76244.67761348154,38.62668656996644
2013-06-03,419.3580017089844,0.33,0.33,40714.99272545681,47.81988909645341,60768.64585889076,SELL,0.2963515320485328,0.0,0.0,0.0,0.00306171953967338,10.488447016165026,76952.07100513394,39.91285637297079
2013-06-04,412.1440124511719,0.33,0.33,40483.86137406824,48.38069149659977,60423.67369263916,BUY,0.5608024001463647,0.0,0.0,0.0,-0.005676811806085813,9.861224895707554,75628.30608033182,37.50601105514877
2013-06-05,396.9360046386719,0.33,0.33,39990.89283811776,49.62262604068132,59687.89975838472,BUY,1.2419345440815448,0.0,0.0,0.0,-0.012176914929025062,8.523454106154048,72837.6410822516,32.43207469500291
2013-06-06,402.2489929199219,0.33,0.33,40167.53460664589,49.18349065032052,59951.54418902371,SELL,0.4391353903607964,0.0,0.0,0.0,0.00441704988291125,9.002807616406749,73812.5728822937,34.20467796780671
2013-06-07,418.8280029296875,0.33,0.33,40713.861707796495,47.87907189768444,60766.95777283059,SELL,1.3044187526360815,0.0,0.0,0.0,0.013601210691686738,10.48537776878289,76854.81638371054,39.73602978856461
2013-06-10,418.59600830078125,0.33,0.33,40706.41955715992,47.89685073572637,60755.850085313316,BUY,0.01777883804192726,0.0,0.0,0.0,-0.00018279156838485466,10.465181973296932,76812.24543696897,39.6586280672163
2013-06-11,405.7030029296875,0.33,0.33,40292.67154011781,48.91668054732335,60138.31573151912,BUY,1.0198298115969848,0.0,0.0,0.0,-0.010164195759372219,9.342392239125674,74446.3827117014,35.357059475820726
2013-06-12,392.1600036621094,0.33,0.33,39848.81089900523,50.04851611690637,59475.83716269437,BUY,1.1318355695830178,0.0,0.0,0.0,-0.011015914908264368,8.13788575035339,71961.24629600385,30.838629629097912
2013-06-13,406.9309997558594,0.33,0.33,40344.11941116597,48.831335532340674,60215.10359875518,SELL,1.2171805845656962,0.0,0.0,0.0,0.01242969365926827,9.482006543191247,74671.71977115075,35.76676322027408
2013-06-14,399.0849914550781,0.33,0.33,40087.42159833624,49.474551434531854,59831.9725348302,BUY,0.6432159021911801,0.0,0.0,0.0,-0.0063627070456937496,8.785404608782187,73231.97953629629,33.1490537023569
2013-06-17,410.1839904785156,0.33,0.33,40455.33065703434,48.57761477381794,60381.09053288708,SELL,0.8969366607139122,0.0,0.0,0.0,0.009177668306643572,9.783800968885604,75268.64262000244,36.85207749091353
2013-06-18,420.4440002441406,0.33,0.33,40789.26321435434,47.78337687976763,60879.497334857224,SELL,0.7942378940503119,0.0,0.0,0.0,0.0082543524400025,10.689995154285858,77151.35141959664,40.27518439926663
2013-06-19,405.0169982910156,0.33,0.33,40295.369867892114,49.00281544295443,60142.34308640614,BUY,1.2194385631867988,0.0,0.0,0.0,-0.012108415488329305,9.34971470255661,74320.50106058278,35.12818374651416
2013-06-20,376.5950012207031,0.33,0.32999999999999996,39362.22209033112,51.48067036544749,58749.58520944943,BUY,2.4778549224930586,0.0,0.0,0.0,-0.023157692325949775,6.817427653544428,69105.07288763911,25.64558706843474
2013-06-21,371.73199462890625,0.33,0.33000000000000007,39194.48702797513,51.931896153863775,58499.23437011213,BUY,0.4512257884162878,0.0,0.0,0.0,-0.004261320968391047,6.362244309294773,68212.71259637161,24.02311381158475
