Date,LQQ3_Price,Signal,Cash,Shares,Portfolio_Value,Trade_Type,Daily_Return,Cumulative_Return,BuyHold_Value,BuyHold_Return
2015-04-30,1230.3580322265625,1.0,0.0,104.94865895436409,129124.425515908,HOLD,-0.049390225154455014,134.77168275619636,225770.34007172234,310.4915274031315
2015-05-01,1284.4840087890625,1.0,0.0,104.94865895436409,134804.87417073772,HOLD,0.04399205365006553,145.09977121952312,235702.4409847511,328.54989269954746
2015-05-05,1224.93505859375,1.0,0.0,104.94865895436409,128555.29170559946,HOLD,-0.0463602114061753,133.73689401018086,224775.22599174647,308.6822290759026
2015-05-06,1200.1669921875,1.0,0.0,104.94865895436409,125955.91635137089,HOLD,-0.020219901644977223,129.01075700249254,220230.29302996583,300.41871459993786
2015-05-07,1219.6629638671875,1.0,0.0,104.94865895436409,128001.99243416636,HOLD,0.016244382495600007,132.73089533484793,223807.79814706265,306.9232693582958
2015-05-08,1267.0670166015625,1.0,0.0,104.94865895436409,132976.98419764097,HOLD,0.03886651816012421,141.77633490480176,232506.4279981229,322.73895999658714
2015-05-11,1249.85498046875,1.0,0.0,104.94865895436409,131170.60408762825,HOLD,-0.013584156092214639,138.49200743205134,229348.0243877531,316.9964079777329
2015-05-12,1234.904052734375,1.0,0.0,104.94865895436409,129601.52427178198,HOLD,-0.011962129981486158,135.63913503960362,226604.53350902974,312.00824274369046
2015-05-13,1239.833984375,1.0,0.0,104.94865895436409,130118.91398620226,HOLD,0.003992157633387672,136.57984361127683,227509.1745272381,313.6530445949783
2015-05-14,1297.364990234375,1.0,0.0,104.94865895436409,136156.71589943932,HOLD,0.04640218495734838,147.5576652717079,238066.09732314464,332.84744967844483
2015-05-15,1296.6939697265625,1.0,0.0,104.94865895436409,136086.29319701353,HOLD,-0.0005172179863519588,147.42962399457005,237942.9652556685,332.6235731921246
2015-05-18,1312.64697265625,1.0,0.0,104.94865895436409,137760.53946077926,HOLD,0.012302828039719715,150.47370811050774,240870.33664047002,337.9460666190364
2015-05-19,1306.1629638671875,1.0,0.0,104.94865895436409,137080.05143371885,HOLD,-0.004939644035396262,149.2364571522161,239680.52291878,335.7827689432364
2015-05-20,1307.5780029296875,1.0,0.0,104.94865895436409,137228.55788569627,HOLD,0.0010833556773883757,149.50646888308415,239940.1821740435,336.2548766800791
2015-05-21,1328.553955078125,1.0,0.0,104.94865895436409,139429.95593396568,HOLD,0.01604183620513644,153.5090107890285,243789.2632755101,343.25320595547294
2015-05-22,1326.4560546875,1.0,0.0,104.94865895436409,139209.78410134977,HOLD,-0.0015790855784261204,153.1086983660905,243404.2991656966,342.5532712103575
2015-05-26,1278.615966796875,1.0,0.0,104.94865895436409,134189.03103296977,HOLD,-0.036066093348185224,143.9800564235814,234625.65699063696,326.5921036193399
2015-05-27,1341.343017578125,1.0,0.0,104.94865895436409,140772.15089262425,HOLD,0.04905855425721817,155.9493652593168,246136.0525142476,347.52009548045015
2015-05-28,1329.6700439453125,1.0,0.0,104.94865895436409,139547.0879638509,HOLD,-0.008702452303281039,153.72197811609257,243994.06525712452,343.62557319477185
2015-05-29,1307.9090576171875,1.0,0.0,104.94865895436409,137263.30163118994,HOLD,-0.016365703978377333,149.56963932943626,240000.93061264552,336.36532838662816
2015-06-01,1319.9620361328125,1.0,0.0,104.94865895436409,138528.24556281054,HOLD,0.009215456109451292,151.86953738692824,242212.64865493382,340.3866339180615
2015-06-02,1308.5479736328125,1.0,0.0,104.94865895436409,137330.35501021426,HOLD,-0.008647265745187926,149.69155456402592,240118.17151516874,336.57849366394316
2015-06-03,1318.0670166015625,1.0,0.0,104.94865895436409,138329.36580431354,HOLD,0.007274508203412022,151.50793782602463,241864.9131236441,339.7543874975347
2015-06-04,1289.2760009765625,1.0,0.0,104.94865895436409,135307.78732453563,HOLD,-0.021843362486403284,146.01415877188296,236581.77015354193,330.1486730064399
2015-06-05,1280.748046875,1.0,0.0,104.94865895436409,134412.78997795228,HOLD,-0.0066145294685566736,144.38689086900416,235016.893063138,327.30344193297816
2015-06-08,1241.43603515625,1.0,0.0,104.94865895436409,130287.04706727123,HOLD,-0.03069457089134009,136.88554012231134,227803.15037834903,314.1875461424528
2015-06-09,1238.0880126953125,1.0,0.0,104.94865895436409,129935.67659984675,HOLD,-0.0026968948589575215,136.2466847269941,227188.78923323934,313.070525878617
2015-06-10,1286.93505859375,1.0,0.0,104.94865895436409,135062.10856077005,HOLD,0.03945361347300169,145.56747011049097,236152.20790904676,329.36765074372136
2015-06-11,1289.531005859375,1.0,0.0,104.94865895436409,135334.54974501362,HOLD,0.002017154827114176,146.06281771820656,236628.5634751642,330.2337517730258
2015-06-12,1259.9639892578125,1.0,0.0,104.94865895436409,132231.53100339824,HOLD,-0.022928503825976665,140.42096546072406,231203.0245521885,320.3691355494336
2015-06-15,1242.050048828125,1.0,0.0,104.94865895436409,130351.48697871417,HOLD,-0.014217819384060193,137.0027035976621,227915.82170805705,314.39240310555823
2015-06-16,1261.302001953125,1.0,0.0,104.94865895436409,132371.9536414352,HOLD,0.015500142802751027,140.67627934806399,231448.5494915383,320.81554453006964
2015-06-17,1272.4010009765625,1.0,0.0,104.94865895436409,133536.77870468074,HOLD,0.00879963641241388,142.7941430994195,233485.21257524446,324.51856831862625
2015-06-18,1326.030029296875,1.0,0.0,104.94865895436409,139165.07330792316,HOLD,0.04214789856275858,153.02740601440573,243326.12363076996,342.41113387412724
2015-06-19,1309.7879638671875,1.0,0.0,104.94865895436409,137460.4903224284,HOLD,-0.01224864073274412,149.9281642225971,240345.7093615254,336.99219883913713
2015-06-22,1336.2340087890625,1.0,0.0,104.94865895436409,140235.96727162608,HOLD,0.020191088673461755,154.97448594841106,245198.55089152997,345.8155470755091
2015-06-23,1340.31103515625,1.0,0.0,104.94865895436409,140663.845721384,HOLD,0.0030511320175738987,155.75244676615273,245946.68404081784,347.1757891651233
2015-06-24,1318.9420166015625,1.0,0.0,104.94865895436409,138421.1958808986,HOLD,-0.01594332807399179,151.6749016016338,242025.47536844472,340.0463188517176
2015-06-25,1309.613037109375,1.0,0.0,104.94865895436409,137442.13199378076,HOLD,-0.007073077796266536,149.89478544323777,240313.61035248532,336.93383700451875
2015-06-26,1283.8260498046875,1.0,0.0,104.94865895436409,134735.8222576806,HOLD,-0.019690539551748487,144.97422228669197,235581.70570301625,328.33037400548403
2015-06-29,1194.2769775390625,1.0,0.0,104.94865895436409,125337.76721279582,HOLD,-0.06975171774965017,127.88684947781057,219149.4770598383,298.45359465425145
2015-06-30,1208.116943359375,1.0,0.0,104.94865895436409,126790.25306561185,HOLD,0.011588572902770933,130.527732846567,221689.1067513504,303.0711031842735
2015-07-01,1235.3509521484375,1.0,0.0,104.94865895436409,129648.42576597532,HOLD,0.022542526978666322,135.72441048359147,226686.53942116912,312.15734440212566
2015-07-02,1238.779052734375,1.0,0.0,104.94865895436409,130008.20032523014,HOLD,0.002775001371048136,136.37854604587298,227315.594878861,313.3010815979291
2015-07-03,1238.779052734375,1.0,0.0,104.94865895436409,130008.20032523014,HOLD,0.0,136.37854604587298,227315.594878861,313.3010815979291
2015-07-06,1226.176025390625,1.0,0.0,104.94865895436409,128685.52950673838,HOLD,-0.010173749157229683,133.97369001225158,225002.94303703707,309.0962600673401
2015-07-07,1234.76904296875,1.0,0.0,104.94865895436409,129587.35517793389,HOLD,0.0070079804205824825,135.6133730507889,226579.75925641402,311.96319864802547
2015-07-08,1169.968017578125,1.0,0.0,104.94865895436409,122786.57446432009,HOLD,-0.05248028022700035,123.24831720785471,214688.78999687114,290.3432545397657
2015-07-09,1170.2740478515625,1.0,0.0,104.94865895436409,122818.6919311168,HOLD,0.0002615714864335761,123.30671260203054,214744.94646279124,290.44535720507497
2015-07-10,1225.1650390625,1.0,0.0,104.94865895436409,128579.42784738047,HOLD,0.04690439073797159,133.78077790432812,224817.42734068682,308.7589588012488
2015-07-13,1286.77001953125,1.0,0.0,104.94865895436409,135044.78793248557,HOLD,0.05028300555808407,145.5359780590647,236121.92328921272,329.3125877985686
2015-07-14,1311.6080322265625,1.0,0.0,104.94865895436409,137651.5040559501,HOLD,0.019302604442370086,150.27546191990925,240679.69137463605,337.59943886297464
2015-07-15,1315.7960205078125,1.0,0.0,104.94865895436409,138091.02780978387,HOLD,0.003193018171854689,151.07459601778888,241448.18600279163,338.99670182325747
2015-07-16,1373.72900390625,1.0,0.0,104.94865895436409,144171.01672667533,HOLD,0.04402884831349407,162.12912132122787,252078.87155987683,358.32522101795786
2015-07-17,1433.48095703125,1.0,0.0,104.94865895436409,150441.9040770481,HOLD,0.04349617206530043,173.530734685542,263043.337531272,378.2606136932218
2015-07-20,1449.93505859375,1.0,0.0,104.94865895436409,152168.73997033137,HOLD,0.01147842354081674,176.6704363096934,266062.660369046,383.75029158008357
2015-07-21,1444.9620361328125,1.0,0.0,104.94865895436409,151646.82793210607,HOLD,-0.0034298242748612706,175.72150533110195,265150.11219787796,382.0911130870508
2015-07-22,1397.43994140625,1.0,0.0,104.94865895436409,146659.44781985108,HOLD,-0.032888126842243626,166.6535414906383,256429.82167567904,366.23603941032553
2015-07-23,1379.22802734375,1.0,0.0,104.94865895436409,144748.13186199957,HOLD,-0.01303234115676788,163.17842156727193,253087.94075683245,360.1598922851499
2015-07-24,1338.3409423828125,1.0,0.0,104.94865895436409,140457.08712679605,HOLD,-0.029644905809869337,155.3765220487201,245585.17259148232,346.518495620877
2015-07-27,1304.4110107421875,1.0,0.0,104.94865895436409,136896.18630269918,HOLD,-0.025352233176260452,148.9021569139985,239359.04003131093,335.1982546023835
2015-07-28,1339.968017578125,1.0,0.0,104.94865895436409,140627.846486562,HOLD,0.027259051436330894,155.68699361193092,245883.7404152752,347.0613462095913
2015-07-29,1358.927978515625,1.0,0.0,104.94865895436409,142617.66896077973,HOLD,0.014149562294604845,159.30485265596315,249362.88771751162,353.3870685772938
2015-07-30,1374.0899658203125,1.0,0.0,104.94865895436409,144208.8991954898,HOLD,0.011157314842578536,162.1979985372542,252145.10796583042,358.44565084696444
2015-07-31,1365.3360595703125,1.0,0.0,104.94865895436409,143290.18847394007,HOLD,-0.006370693671992611,160.52761540716375,250538.76872208863,355.5250340401612
2015-08-03,1357.5880126953125,1.0,0.0,104.94865895436409,142477.04134489325,HOLD,-0.0056748276885315585,159.0491660816241,249117.00438029395,352.94000796417083
2015-08-04,1346.1669921875,1.0,0.0,104.94865895436409,141278.42055870805,HOLD,-0.008412729341309877,156.86985556128738,247021.2504481246,349.1295462693175
2015-08-05,1377.4580078125,1.0,0.0,104.94865895436409,144562.37068587187,HOLD,0.023244527466947273,162.8406739743125,252763.14268908568,359.56935034379217
2015-08-06,1312.8929443359375,1.0,0.0,104.94865895436409,137786.35385870322,HOLD,-0.0468726183378152,150.5206433794604,240915.47237195345,338.02813158536986
2015-08-07,1305.614990234375,1.0,0.0,104.94865895436409,137022.54233581282,HOLD,-0.005543448255214578,149.1318951560233,239579.96991697897,335.5999453035981
2015-08-10,1351.3690185546875,1.0,0.0,104.94865895436409,141824.36624978963,HOLD,0.03504404335316291,157.86248409052658,247975.820769299,350.86512867145274
2015-08-11,1298.8900146484375,1.0,0.0,104.94865895436409,136316.76516656784,HOLD,-0.038833955185962,147.84866393921425,238345.93885834192,333.35625246971256
2015-08-12,1311.2550048828125,1.0,0.0,104.94865895436409,137614.4543096493,HOLD,0.009519659166616679,150.20809874481688,240614.9109600206,337.4816562909466
2015-08-13,1303.85595703125,1.0,0.0,104.94865895436409,136837.93416008865,HOLD,-0.005642722295823521,148.79624392743392,239257.1878372389,335.01306879497974
2015-08-14,1313.676025390625,1.0,0.0,104.94865895436409,137868.53716524524,HOLD,0.007531559223562079,150.67006757317318,241059.16751709796,338.28939548563267
2015-08-17,1344.6719970703125,1.0,0.0,104.94865895436409,141121.5228260159,HOLD,0.02359483699222631,156.5845869563925,246746.91928014567,348.6307623275375
2015-08-18,1324.6209716796875,1.0,0.0,104.94865895436409,139017.1946006099,HOLD,-0.014911462002860865,152.7585356374725,243067.5619689768,341.941021761776
2015-08-19,1297.281005859375,1.0,0.0,104.94865895436409,136147.90185190996,HOLD,-0.0206398406826096,147.54163973074537,238050.68621482674,332.81942948150316
2015-08-20,1188.7049560546875,0.0,82336.9740800282,35.68254404448379,124752.99103034576,SELL,-0.08369508943265691,126.82362005517409,218127.01274257147,296.5945686228572
2015-08-21,1035.876953125,0.0,82336.9740800282,35.68254404448379,119299.69908457668,HOLD,-0.04371271502775098,116.90854379013942,190083.1187782461,245.60567050590203
2015-08-24,918.3519897460938,0.0,82336.9740800282,35.68254404448379,115106.10940248251,HOLD,-0.0351517205346944,109.28383527724095,168517.32227513002,206.3951314093273
2015-08-25,903.1530151367188,0.0,82336.9740800282,35.68254404448379,114563.7713215525,HOLD,-0.004711635930927605,108.29776603918634,165728.31486718863,201.3242088494339
2015-08-26,1040.3189697265625,0.0,82336.9740800282,35.68254404448379,119458.20153760827,HOLD,0.042722321023443754,117.19673006837867,190898.22752909004,247.08768641652736
2015-08-27,1118.0899658203125,0.0,82336.9740800282,35.68254404448379,122233.26853110688,HOLD,0.023230443433596815,122.24230642019434,205169.1826298808,273.03487750887416
2015-08-28,1121.3680419921875,0.0,82336.9740800282,35.68254404448379,122350.23862849097,HOLD,0.0009569415821875094,122.45497932452905,205770.7086513478,274.12856118426873
2015-09-01,979.197998046875,0.0,82336.9740800282,35.68254404448379,117277.24977360616,HOLD,-0.04146284397767819,113.23136322473846,179682.54705219282,226.69554009489605
2015-09-02,1059.7440185546875,0.0,82336.9740800282,35.68254404448379,120151.33669798408,HOLD,0.02450677288157843,118.45697581451651,194462.71832361026,253.56857877020045
2015-09-03,1043.571044921875,0.0,82336.9740800282,35.68254404448379,119574.24385400099,HOLD,-0.0048030497191527965,117.40771609818364,191494.9823789412,248.17269523443858
2015-09-04,1006.760009765625,0.0,82336.9740800282,35.68254404448379,118260.73247071504,HOLD,-0.010984902274521091,115.01951358311824,184740.16816394503,235.8912148435364
2015-09-07,1006.760009765625,0.0,82336.9740800282,35.68254404448379,118260.73247071504,HOLD,0.0,115.01951358311824,184740.16816394503,235.8912148435364
2015-09-08,1092.281005859375,0.0,82336.9740800282,35.68254404448379,121312.33918055841,HOLD,0.02580405723936341,120.56788941919709,200433.24600439833,264.42408364436056
2015-09-09,1054.197998046875,0.0,82336.9740800282,35.68254404448379,119953.44057694246,HOLD,-0.011201651973699045,118.09716468534992,193445.0251779593,251.7182275962896
2015-09-10,1086.0009765625,0.0,82336.9740800282,35.68254404448379,121088.25175857202,HOLD,0.009460430448442692,120.16045774285824,199280.86246003277,262.32884083642324
2015-09-11,1106.4739990234375,0.0,82336.9740800282,35.68254404448379,121818.78128425812,HOLD,0.0060330338829455155,121.48869324410568,203037.65611052583,269.1593747464106
2015-09-14,1095.48095703125,0.0,82336.9740800282,35.68254404448379,121426.52157918904,HOLD,-0.0032200265093258462,120.77549378034371,201020.43611115098,265.4917020202745
2015-09-15,1134.717041015625,0.0,82336.9740800282,35.68254404448379,122826.56487409456,HOLD,0.011529962949589079,123.32102704380827,208220.24607882695,278.5822655978672
2015-09-16,1152.967041015625,0.0,82336.9740800282,35.68254404448379,123477.77130290639,HOLD,0.005301837021000733,124.50503873255707,211569.1157560968,284.6711195565397
2015-09-17,1153.9239501953125,0.0,82336.9740800282,35.68254404448379,123511.91625685716,HOLD,0.00027652713189163514,124.56712046701304,211744.70831148073,284.9903787481468
2015-09-18,1105.623046875,0.0,82336.9740800282,35.68254404448379,121788.41714674176,HOLD,-0.013954111978403683,121.43348572134865,202881.50663947323,268.87546661722405
2015-09-21,1114.8570556640625,0.0,82336.9740800282,35.68254404448379,122117.91007206464,HOLD,0.002705453712612771,122.03256376739024,204575.944559108,271.95626283474184
2015-09-22,1066.9510498046875,0.0,82336.9740800282,35.68254404448379,120408.50190799218,HOLD,-0.013998013584278546,118.92454892362214,195785.20645600813,255.97310264728753
2015-09-23,1066.5040283203125,0.0,82336.9740800282,35.68254404448379,120392.55104418713,HOLD,-0.00013247290309481574,118.89554735306751,195703.178144002,255.82396026182184
2015-09-24,1057.1429443359375,0.0,82336.9740800282,35.68254404448379,120058.52375261058,HOLD,-0.00277448470590147,118.28822500474652,193985.4219630897,252.70076720561764
2015-09-25,1030.0419921875,0.0,82336.9740800282,35.68254404448379,119091.4928339265,HOLD,-0.008054662746617702,116.52998697077548,189012.40514801882,243.6589184509433
2015-09-28,941.301025390625,0.0,82336.9740800282,35.68254404448379,115924.98937764694,HOLD,-0.026588829990528917,110.77270795935807,172728.46362266733,214.05175204121335
2015-09-29,927.4199829101562,0.0,82336.9740800282,35.68254404448379,115429.67846795425,HOLD,-0.0042726845380949285,109.87214266900773,170181.29637599684,209.42053886544878
2015-09-30,993.9970092773438,0.0,82336.9740800282,35.68254404448379,117805.31614365219,HOLD,0.020580822083442474,114.19148389754943,182398.1612967568,231.6330205395578
2015-10-01,1002.9000244140625,0.0,82336.9740800282,35.68254404448379,118122.99837339685,HOLD,0.0026966714248894963,114.76908795163064,184031.86197772293,234.6033854140417
2015-10-02,1056.2960205078125,0.0,82336.9740800282,35.68254404448379,120028.30335581118,HOLD,0.016129839308612004,118.23327882874759,193830.01168763955,252.41820306843553
2015-10-05,1103.9110107421875,0.0,82336.9740800282,35.68254404448379,121727.32734202693,HOLD,0.014155194555897088,121.32241334913986,202567.34850842852,268.3042700153246
2015-10-06,1084.9410400390625,0.0,82336.9740800282,35.68254404448379,121050.4305268901,HOLD,-0.005560762976705269,120.09169186707291,199086.36441711933,261.97520803112604
2015-10-07,1105.1710205078125,0.0,82336.9740800282,35.68254404448379,121772.28769598532,HOLD,0.005963276346504731,121.40415944724606,202798.55993293072,268.7246544235104
2015-10-08,1117.8759765625,0.0,82336.9740800282,35.68254404448379,122225.63284998994,HOLD,0.003722892643163833,122.22842336361808,205129.91566348355,272.96348302451554
2015-10-09,1133.1240234375,0.0,82336.9740800282,35.68254404448379,122769.72195419949,HOLD,0.004451513905248561,123.21767628036268,207927.92781785488,278.0507778506452
2015-10-12,1142.7010498046875,0.0,82336.9740800282,35.68254404448379,123111.45461936183,HOLD,0.0027835256097576977,123.8390083988397,209685.3093630323,281.2460170236951
2015-10-13,1119.4659423828125,0.0,82336.9740800282,35.68254404448379,122282.36687540245,HOLD,-0.006734448443670549,122.33157613709538,205421.6739277871,273.49395259597657
2015-10-14,1114.761962890625,0.0,82336.9740800282,35.68254404448379,122114.51691998813,HOLD,-0.0013726423498602314,122.02639439997841,204558.49506291666,271.9245364780303
2015-10-15,1169.552978515625,0.0,82336.9740800282,35.68254404448379,124069.59974826919,HOLD,0.016010240859095193,125.58109045139854,214612.63044995122,290.20478263627496
2015-10-16,1185.68896484375,0.0,82336.9740800282,35.68254404448379,124645.37279112371,HOLD,0.004640726205474399,126.62795052931584,217573.5792349977,295.58832588181406
2015-10-19,1204.279052734375,1.0,0.0,104.05288885209133,125308.71442107175,BUY,0.005321831168652036,127.83402622013047,220984.85494100844,301.79064534728803
2015-10-20,1184.873046875,0.0,81371.0458772133,35.37798220971105,123289.46345032318,SELL,-0.016114210253273642,124.16266081876941,217423.85852569982,295.3161064103633
2015-10-21,1165.06103515625,0.0,81371.0458772133,35.37798220971105,122588.55445219864,HOLD,-0.005685068119441916,122.88828082217935,213788.36015361015,288.7061093702003
2015-10-22,1236.0240478515625,1.0,0.0,101.21088086459658,125099.08265288091,BUY,0.020479303405614546,127.45287755069259,226810.05228637985,312.3819132479634
2015-10-23,1335.5250244140625,1.0,0.0,101.21088086459658,135169.6641376591,HOLD,0.0805008419823634,145.76302570483475,245068.45246549734,345.5790044827224
2015-10-26,1341.1590576171875,1.0,0.0,101.21088086459658,135739.88960096778,HOLD,0.00421859051693696,146.7997992744869,246102.29591506865,347.45871984557937
2015-10-27,1348.3740234375,1.0,0.0,101.21088086459658,136470.12264704957,HOLD,0.005379649624207339,148.1274957219083,247426.2400388047,349.865890979645
2015-10-28,1382.81103515625,1.0,0.0,101.21088086459658,139955.5229374487,HOLD,0.025539658225510298,154.46458715899763,253745.42164541886,361.35531208257976
2015-10-29,1375.8919677734375,1.0,0.0,101.21088086459658,139255.23803287273,HOLD,-0.005003624650732452,153.19134187795044,252475.7747986634,359.046863270297
2015-10-30,1356.4329833984375,1.0,0.0,101.21088086459658,137285.77708354857,HOLD,-0.014142814138590976,149.61050378827014,248905.05684118913,352.5546488021621
2015-11-02,1404.425048828125,1.0,0.0,101.21088086459658,142143.09630019858,HOLD,0.03538108112753702,158.44199327308831,257711.5868503415,368.5665215460754
2015-11-03,1417.989990234375,1.0,0.0,101.21088086459658,143516.0159688018,HOLD,0.009658715085984149,160.93821085236692,260200.74964208578,373.0922720765196
2015-11-04,1417.2919921875,1.0,0.0,101.21088086459658,143445.3709716358,HOLD,-0.0004922446926157731,160.8097654029742,260072.66720405984,372.85939491647247
2015-11-05,1405.6400146484375,1.0,0.0,101.21088086459658,142266.0640610928,HOLD,-0.0082212963900814,158.66557102016873,257934.53272401623,368.97187768002954
2015-11-06,1409.447021484375,1.0,0.0,101.21088086459658,142651.37457641558,HOLD,0.002708379667812455,159.36613559348288,258633.11736807268,370.2420315783139
2015-11-09,1362.947998046875,1.0,0.0,101.21088086459658,137945.16745496268,HOLD,-0.03299096931541923,150.80939537265942,250100.56012903136,354.7282911436934
2015-11-10,1350.9420166015625,1.0,0.0,101.21088086459658,136730.03149723858,HOLD,-0.008808833104797409,148.60005726770652,247897.4660354384,350.72266551897894
2015-11-11,1346.6820068359375,1.0,0.0,101.21088086459658,136298.8721563679,HOLD,-0.003153362404362481,147.8161311933962,247115.75548590554,349.30137361073736
2015-11-12,1305.738037109375,1.0,0.0,101.21088086459658,132154.89691424914,HOLD,-0.03040359158192163,140.28163075318028,239602.54898265406,335.6409981502801
2015-11-13,1231.5770263671875,1.0,0.0,101.21088086459658,124648.99569122354,HOLD,-0.05679623985402471,126.63453762040642,225994.02514099953,310.89822752909004
2015-11-16,1283.3380126953125,1.0,0.0,101.21088086459658,129887.7707119134,HOLD,0.042028216847147304,136.15958311256983,235492.15103578512,328.1675473377911
2015-11-17,1285.220947265625,1.0,0.0,101.21088086459658,130078.34417838513,HOLD,0.0014672163932538673,136.5060803243366,235837.66898026745,328.79576178230445
2015-11-18,1359.2900390625,1.0,0.0,101.21088086459658,137574.9422039875,HOLD,0.057631407233488474,150.13625855270453,249429.32572226587,353.5078649495743
2015-11-19,1360.9749755859375,1.0,0.0,101.21088086459658,137745.47611372554,HOLD,0.0012395710076706923,150.44632020677372,249738.51108289405,354.0700201507165
2015-11-20,1388.0880126953125,1.0,0.0,101.21088086459658,140489.61048247988,HOLD,0.01992177490089575,155.4356554226907,254713.7454847723,363.11590088140423
2015-11-23,1377.64697265625,1.0,0.0,101.21088086459658,139432.86362298386,HOLD,-0.007521886179816861,153.5142974963343,252797.817682801,359.63239578691093
2015-11-24,1372.81005859375,1.0,0.0,101.21088086459658,138943.31529005186,HOLD,-0.0035109967636876016,152.62420961827613,251910.2453630494,358.01862793281714
2015-11-25,1375.7969970703125,1.0,0.0,101.21088086459658,139245.62596435312,HOLD,0.0021757842302105868,153.17386538973295,252458.34770233877,359.01517764061595
2015-11-26,1375.7969970703125,1.0,0.0,101.21088086459658,139245.62596435312,HOLD,0.0,153.17386538973295,252458.34770233877,359.01517764061595
2015-11-27,1382.781982421875,1.0,0.0,101.21088086459658,139952.58248461108,HOLD,0.005077046516627659,154.45924088111104,253740.09047713448,361.34561904933537
2015-11-30,1368.406982421875,1.0,0.0,101.21088086459658,138497.67607218248,HOLD,-0.010395709651078278,151.81395649487723,251102.28216969589,356.5496039449016
2015-12-01,1413.7850341796875,1.0,0.0,101.21088086459658,143090.42866250995,HOLD,0.0331612249431088,160.16441575001807,259429.14143245315,371.68934805900574
2015-12-02,1386.8599853515625,1.0,0.0,101.21088086459658,140365.32075329314,HOLD,-0.019044655430058066,155.20967409689663,254488.4028253563,362.70618695519323
2015-12-03,1316.2320556640625,1.0,0.0,101.21088086459658,133217.00577597847,HOLD,-0.050926503348206587,142.21273777450628,241528.19832679105,339.1421787759837
2015-12-04,1409.9010009765625,1.0,0.0,101.21088086459658,142697.32224071433,HOLD,0.07116446139525334,159.44967680129878,258716.42247248304,370.3934954045146
2015-12-07,1389.5469970703125,1.0,0.0,101.21088086459658,140637.2755762413,HOLD,-0.014436477378306778,155.70413741134783,254981.46869206263,363.6026703492048
2015-12-08,1390.489990234375,1.0,0.0,101.21088086459658,140732.7167450254,HOLD,0.0006786335158515122,155.87766680913705,255154.50766263806,363.9172866593419
2015-12-09,1326.0169677734375,1.0,0.0,101.21088086459658,134207.34534975098,HOLD,-0.04636712447679703,144.01335518136543,243323.72684502866,342.4067760818703
2015-12-10,1343.9730224609375,1.0,0.0,101.21088086459658,136024.69346152572,HOLD,0.013541346094274154,147.3176244755013,246618.6576431858,348.39755935124697
2015-12-11,1252.425048828125,1.0,0.0,101.21088086459658,126759.0424087799,HOLD,-0.06811741910204405,130.47098619778166,229819.6311821214,317.85387487658437
2015-12-14,1279.5260009765625,1.0,0.0,101.21088086459658,129501.95364799254,HOLD,0.021638781637109084,135.45809754180462,234792.64799719228,326.89572363125865
2015-12-15,1302.2769775390625,1.0,0.0,101.21088086459658,131804.60002641295,HOLD,0.01778078487278556,139.64472732075083,238967.44556094205,334.4862646562583
2015-12-16,1359.2889404296875,1.0,0.0,101.21088086459658,137574.8310103928,HOLD,0.0437786767899111,150.1360563825324,249429.1241234652,353.50749840630044
2015-12-17,1301.14404296875,1.0,0.0,101.21088086459658,131689.9347205897,HOLD,-0.042775965971265206,139.43624494652673,238759.55239771737,334.10827708675885
2015-12-18,1230.3480224609375,0.0,82186.24070136873,34.41169949396283,124524.60712328594,SELL,-0.054410594192385586,126.40837658779263,225768.50328264956,310.48818778663554
2015-12-21,1267.8270263671875,1.0,0.0,99.23618973760746,125814.32334304087,BUY,0.010357119364191592,128.75331516916523,232645.88956845333,322.9925264880969
2015-12-22,1291.6800537109375,1.0,0.0,99.23618973760746,128181.40689034159,HOLD,0.018814102277104894,133.0571034369847,237022.91312914225,330.950751143895
2015-12-23,1321.425048828125,1.0,0.0,99.23618973760746,131133.186869535,HOLD,0.02302814464908054,138.4239761264273,242481.11105782658,340.8747473778665
2015-12-24,1319.781005859375,1.0,0.0,99.23618973760746,130970.03830955137,HOLD,-0.0012441439415787903,138.1273423810025,242179.4296525567,340.3262357319212
2015-12-29,1377.989013671875,1.0,0.0,99.23618973760746,136746.37921708074,HOLD,0.044104292722865646,148.6297803946923,252860.5821094097,359.74651292619944
2015-12-30,1343.468994140625,1.0,0.0,99.23618973760746,133320.7440091317,HOLD,-0.02505101215521721,142.40135274387583,246526.16859341157,348.2293974425665
2015-12-31,1292.489990234375,1.0,0.0,99.23618973760746,128261.78190485685,HOLD,-0.0379457986217685,133.20323982701242,237171.53624496984,331.22097499085424
2016-01-05,1201.3330078125,0.0,78682.36879887908,33.74030451078653,119215.71030133191,SELL,-0.07052819217992157,116.75583691151257,220444.25655707734,300.80773919468606
2016-01-06,1168.968994140625,0.0,78682.36879887908,33.74030451078653,118123.7386248516,HOLD,-0.009159628992858604,114.77043386336656,214505.46948746152,290.00994452265735
2016-01-07,1059.8179931640625,0.0,78682.36879887908,33.74030451078653,114440.95061424523,HOLD,-0.03117737428124001,108.07445566226406,194476.2926428554,253.5932593506462
2016-01-08,1033.93994140625,0.0,78682.36879887908,33.74030451078653,113567.81726779073,HOLD,-0.007629553422687341,106.48694048689222,189727.67769279744,244.95941398690445
2016-01-11,1042.988037109375,0.0,78682.36879887908,33.74030451078653,113873.10277205691,HOLD,0.0026881339415578687,107.04200504010348,191388.00061538542,247.97818293706442
