,Date,LQQ3_Price,Bullish_Count,Target_Allocation,Equity_Allocation,Cash,Shares,Portfolio_Value,Trade_Type,Trade_Amount
806,2016-03-09,1017.8690185546875,1.0,1.0,1.0,0.0,150.95201938100445,153649.38381619117,HOLD,0.0
807,2016-03-10,1013.3560180664062,1.0,1.0,1.0,0.0,150.95201938100445,152968.13727901765,HOLD,0.0
808,2016-03-11,1066.362060546875,1.0,1.0,1.0,0.0,150.95201938100445,160969.5064308397,HOLD,0.0
809,2016-03-14,1070.416015625,1.0,1.0,1.0,0.0,150.95201938100445,161581.45913636257,HOLD,0.0
810,2016-03-15,1070.14794921875,1.0,1.0,1.0,0.0,150.95201938100445,161540.9939710109,HOLD,0.0
811,2016-03-16,1097.7230224609375,1.0,1.0,1.0,0.0,150.95201938100445,165703.5069614982,HOLD,0.0
812,2016-03-17,1094.68994140625,1.0,1.0,1.0,0.0,150.95201938100445,165245.6572513469,HOLD,0.0
813,2016-03-18,1102.487060546875,1.0,1.0,1.0,0.0,150.95201938100445,166422.6481309785,HOLD,0.0
814,2016-03-21,1114.3299560546875,1.0,1.0,1.0,0.0,150.95201938100445,168210.357123201,HOLD,0.0
815,2016-03-22,1122.2769775390625,1.0,1.0,1.0,0.0,150.95201938100445,169409.97606433165,HOLD,0.0
816,2016-03-23,1095.5860595703125,1.0,1.0,1.0,0.0,150.95201938100445,165380.9280978161,HOLD,0.0
817,2016-03-24,1097.718017578125,1.0,1.0,1.0,0.0,150.95201938100445,165702.7514643309,HOLD,0.0
818,2016-03-29,1143.781005859375,1.0,1.0,1.0,0.0,150.95201938100445,172656.05256410912,HOLD,0.0
819,2016-03-30,1161.5279541015625,1.0,1.0,1.0,0.0,150.95201938100445,175334.9902391175,HOLD,0.0
820,2016-03-31,1155.8349609375,1.0,1.0,1.0,0.0,150.95201938100445,174475.62142468002,HOLD,0.0
821,2016-04-01,1193.1910400390625,2.0,1.0,1.0,0.0,150.95201938100445,180114.59700121742,HOLD,0.0
822,2016-04-04,1177.7840576171875,2.0,1.0,1.0,0.0,150.95201938100445,177788.88189206776,HOLD,0.0
823,2016-04-05,1145.616943359375,1.0,1.0,1.0,0.0,150.95201938100445,172933.19103719146,HOLD,0.0
824,2016-04-06,1201.717041015625,2.0,1.0,1.0,0.0,150.95201938100445,181401.61406587393,HOLD,0.0
825,2016-04-07,1147.31103515625,1.0,1.0,1.0,0.0,150.95201938100445,173188.91761494652,HOLD,0.0
826,2016-04-08,1146.9449462890625,0.0,0.33,0.32999999999999996,115999.54935998503,49.81416639573146,173133.65576117166,SELL,101.13785298527299
827,2016-04-11,1134.197998046875,0.0,0.33,0.32753368739098754,115999.54935998503,49.81416639573146,172498.67716039758,HOLD,0.0
828,2016-04-12,1162.5989990234375,0.0,0.33,0.33300414778558074,115999.54935998503,49.81416639573146,173913.4493488494,HOLD,0.0
829,2016-04-13,1208.093017578125,1.0,1.0,1.0,0.0,145.8328898484424,176179.69595914308,BUY,96.01872345271093
830,2016-04-14,1207.85498046875,2.0,1.0,1.0,0.0,145.8328898484424,176144.98231959174,HOLD,0.0
831,2016-04-15,1198.635009765625,1.0,1.0,1.0,0.0,145.8328898484424,174800.40734763705,HOLD,0.0
832,2016-04-18,1219.261962890625,2.0,1.0,1.0,0.0,145.8328898484424,177808.49553062418,HOLD,0.0
833,2016-04-19,1193.157958984375,1.0,1.0,1.0,0.0,145.8328898484424,174001.6732043607,HOLD,0.0
834,2016-04-20,1195.7080078125,1.0,1.0,1.0,0.0,145.8328898484424,174373.5541942208,HOLD,0.0
835,2016-04-21,1195.89501953125,1.0,1.0,1.0,0.0,145.8328898484424,174400.82665360163,HOLD,0.0
836,2016-04-22,1143.2149658203125,0.0,0.33,0.33,111701.28926298818,48.124853649985994,166718.34218356447,SELL,97.7080361984564
837,2016-04-25,1142.968994140625,0.0,0.33,0.3299524252203821,111701.28926298818,48.124853649985994,166706.50483247745,HOLD,0.0
838,2016-04-26,1126.656005859375,0.0,0.33,0.32678208357781857,111701.28926298818,48.124853649985994,165921.44465884837,HOLD,0.0
839,2016-04-27,1099.0830078125,0.0,0.33,0.3213546594232669,111701.28926298818,48.124853649985994,164594.49816315115,HOLD,0.0
840,2016-04-28,1059.8690185546875,0.0,0.33,0.3134833642488697,111701.28926298818,48.124853649985994,162707.3306690868,HOLD,0.0
841,2016-04-29,1043.31103515625,0.0,0.33,0.3101046382821713,111701.28926298818,48.124853649985994,161910.4801412981,HOLD,0.0
842,2016-05-03,1042.6219482421875,0.0,0.33,0.3099633062350962,111701.28926298818,48.124853649985994,161877.31793440672,HOLD,0.0
843,2016-05-04,1021.9099731445312,0.0,0.33,0.3056880754763903,111701.28926298818,48.124853649985994,160880.55716402986,HOLD,0.0
844,2016-05-05,1021.4609985351562,0.0,0.33,0.3055948143628129,111701.28926298818,48.124853649985994,160858.95032666114,HOLD,0.0
845,2016-05-06,1036.1639404296875,0.0,0.33,0.3086359460602497,111701.28926298818,48.124853649985994,161566.5272535597,HOLD,0.0
846,2016-05-09,1043.85205078125,0.0,0.33,0.310215560274731,111701.28926298818,48.124853649985994,161936.5164390736,HOLD,0.0
847,2016-05-10,1087.6500244140625,0.0,0.33,0.31907845766368426,111701.28926298818,48.124853649985994,164044.28751031862,HOLD,0.0
848,2016-05-11,1057.2030029296875,0.0,0.33,0.3129415896338253,111701.28926298818,48.124853649985994,162579.0290573051,HOLD,0.0
849,2016-05-12,1043.8709716796875,0.0,0.33,0.31021943889564624,111701.28926298818,48.124853649985994,161937.42700454182,HOLD,0.0
850,2016-05-13,1032.3809814453125,0.0,0.33,0.30785603316373966,111701.28926298818,48.124853649985994,161384.47290607274,HOLD,0.0
851,2016-05-16,1070.9530029296875,0.0,0.33,0.31572666665423466,111701.28926298818,48.124853649985994,163240.74579499243,HOLD,0.0
852,2016-05-17,1029.7840576171875,0.0,0.33,0.3073196195742287,111701.28926298818,48.124853649985994,161259.49632690407,HOLD,0.0
853,2016-05-18,1040.93701171875,0.0,0.33,0.3096174809431724,111701.28926298818,48.124853649985994,161796.2306108068,HOLD,0.0
854,2016-05-19,1024.5439453125,0.0,0.33,0.3062347006337733,111701.28926298818,48.124853649985994,161007.3166891315,HOLD,0.0
855,2016-05-20,1058.1639404296875,1.0,1.0,1.0,0.0,153.68627470694412,162625.2740338594,BUY,105.56142105695811
856,2016-05-23,1052.248046875,1.0,1.0,1.0,0.0,153.68627470694412,161716.08239187667,HOLD,0.0
857,2016-05-24,1116.958984375,1.0,1.0,1.0,0.0,153.68627470694412,171661.26530904556,HOLD,0.0
858,2016-05-25,1141.470947265625,2.0,1.0,1.0,0.0,153.68627470694412,175428.41757146057,HOLD,0.0
859,2016-05-26,1150.2760009765625,2.0,1.0,1.0,0.0,153.68627470694412,176781.6334748891,HOLD,0.0
860,2016-05-27,1169.4549560546875,2.0,1.0,1.0,0.0,153.68627470694412,179729.17563361797,HOLD,0.0
861,2016-05-31,1177.8929443359375,2.0,1.0,1.0,0.0,153.68627470694412,181025.97861858414,HOLD,0.0
862,2016-06-01,1174.81103515625,2.0,1.0,1.0,0.0,153.68627470694412,180552.33147777282,HOLD,0.0
863,2016-06-02,1183.52001953125,2.0,1.0,1.0,0.0,153.68627470694412,181890.78284284755,HOLD,0.0
864,2016-06-03,1166.56005859375,2.0,1.0,1.0,0.0,153.68627470694412,179284.2696271879,HOLD,0.0
865,2016-06-06,1177.06298828125,2.0,1.0,1.0,0.0,153.68627470694412,180898.42576436873,HOLD,0.0
866,2016-06-07,1168.739013671875,2.0,1.0,1.0,0.0,153.68627470694412,179619.1451158987,HOLD,0.0
867,2016-06-08,1174.8260498046875,2.0,1.0,1.0,0.0,153.68627470694412,180554.63902315721,HOLD,0.0
868,2016-06-09,1168.5439453125,2.0,1.0,1.0,0.0,153.68627470694412,179589.16578643315,HOLD,0.0
869,2016-06-10,1128.3289794921875,2.0,1.0,1.0,0.0,153.68627470694412,173408.67750204224,HOLD,0.0
870,2016-06-13,1099.074951171875,0.0,0.33,0.33,113171.53236244571,50.716470653291566,168912.73486932198,SELL,102.96980405365255
871,2016-06-14,1100.8809814453125,0.0,0.33,0.3303631207104874,113171.53236244571,50.716470653291566,169004.3303506837,HOLD,0.0
872,2016-06-15,1089.3919677734375,0.0,0.33,0.32804640245648686,113171.53236244571,50.716470653291566,168421.6481259588,HOLD,0.0
873,2016-06-16,1100.218994140625,0.0,0.33,0.33023006715047787,113171.53236244571,50.716470653291566,168970.7566909727,HOLD,0.0
874,2016-06-17,1062.9420166015625,0.0,0.33,0.3226514428765623,113171.53236244571,50.716470653291566,167080.19995356942,HOLD,0.0
875,2016-06-20,1081.468994140625,0.0,0.33,0.3264394020189373,113171.53236244571,50.716470653291566,168019.82286622346,HOLD,0.0
876,2016-06-21,1091.14794921875,0.0,0.33,0.3284015270365294,113171.53236244571,50.716470653291566,168510.70530739773,HOLD,0.0
877,2016-06-22,1084.633056640625,0.0,0.33,0.32708208329341143,113171.53236244571,50.716470653291566,168180.2929491499,HOLD,0.0
878,2016-06-23,1130.904052734375,1.0,1.0,1.0,1.4551915228366852e-11,150.78820714482862,170526.99456463713,BUY,100.07173649153705
879,2016-06-24,992.7680053710938,0.0,0.33,0.33,100297.46411923874,49.760108357793456,149697.70764065484,SELL,101.02809878703516
880,2016-06-27,933.7020263671875,0.0,0.33,0.3165819306745993,100297.46411923874,49.760108357793456,146758.5781251613,HOLD,0.0
881,2016-06-28,993.3519897460938,0.0,0.33,0.3301300342930832,100297.46411923874,49.760108357793456,149726.7667664341,HOLD,0.0
882,2016-06-29,1044.9329833984375,0.0,0.33,0.3414196802759428,100297.46411923874,49.760108357793456,152293.44259977737,HOLD,0.0
883,2016-06-30,1082.884033203125,0.0,0.33,0.3494860939827471,100297.46411923874,49.760108357793456,154181.89095035064,HOLD,0.0
884,2016-07-01,1097.6090087890625,0.0,0.33,0.35256289999244583,100297.46411923874,49.760108357793456,154914.60733107274,HOLD,0.0
885,2016-07-05,1078.032958984375,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,153940.50097157393,BUY,93.03747467399319
886,2016-07-06,1102.8389892578125,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,157482.74213923415,HOLD,0.0
887,2016-07-07,1113.8189697265625,1.0,1.0,0.9999999999999998,1.4551915228366852e-11,142.79758303178664,159050.6568119079,HOLD,0.0
888,2016-07-08,1165.2969970703125,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,142.79758303178664,166401.59469583962,HOLD,0.0
889,2016-07-11,1185.3360595703125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,169263.1243870625,HOLD,0.0
890,2016-07-12,1203.114990234375,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,142.79758303178664,171801.91271478037,HOLD,0.0
891,2016-07-13,1193.6739501953125,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,142.79758303178664,170453.75501589593,HOLD,0.0
892,2016-07-14,1217.68994140625,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,173883.1805149304,HOLD,0.0
893,2016-07-15,1212.2989501953125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,173113.3599998629,HOLD,0.0
894,2016-07-18,1235.635986328125,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,176445.83235475403,HOLD,0.0
895,2016-07-19,1222.376953125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,174552.47446000954,HOLD,0.0
896,2016-07-20,1265.2230224609375,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,180670.78960359382,HOLD,0.0
897,2016-07-21,1256.8179931640625,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,179470.5717346887,HOLD,0.0
898,2016-07-22,1272.20703125,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,181668.0891785447,HOLD,0.0
899,2016-07-25,1271.76904296875,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,181605.54551058594,HOLD,0.0
900,2016-07-26,1276.7120361328125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,182311.3929873567,HOLD,0.0
901,2016-07-27,1301.833984375,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,185898.7464773907,HOLD,0.0
902,2016-07-28,1317.3780517578125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,188118.40173013957,HOLD,0.0
903,2016-07-29,1324.654052734375,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,189157.39708372962,HOLD,0.0
904,2016-08-02,1314.79296875,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,187749.25812468742,HOLD,0.0
905,2016-08-03,1327.9549560546875,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,189628.75809969183,HOLD,0.0
906,2016-08-04,1337.39794921875,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,190977.19470010564,HOLD,0.0
907,2016-08-05,1377.3699951171875,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,196685.10624323814,HOLD,0.0
908,2016-08-08,1371.4139404296875,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,195834.59602945804,HOLD,0.0
909,2016-08-09,1380.7989501953125,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,197174.752740719,HOLD,0.0
910,2016-08-10,1370.1910400390625,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,195659.9688093881,HOLD,0.0
911,2016-08-11,1387.2060546875,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,198089.67177643545,HOLD,0.0
912,2016-08-12,1390.33203125,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,198536.05367417447,HOLD,0.0
913,2016-08-15,1407.741943359375,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,201022.14704418904,HOLD,0.0
914,2016-08-16,1382.970947265625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,197484.90867271175,HOLD,0.0
915,2016-08-17,1390.2110595703125,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,198518.77921069978,HOLD,0.0
916,2016-08-18,1392.9530029296875,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,198910.3220952286,HOLD,0.0
917,2016-08-19,1390.677978515625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,198585.4541075622,HOLD,0.0
918,2016-08-22,1392.4000244140625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,198831.35809972888,HOLD,0.0
919,2016-08-23,1401.0589599609375,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,200067.83316745062,HOLD,0.0
920,2016-08-24,1370.864990234375,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,195756.20726836257,HOLD,0.0
921,2016-08-26,1370.7659912109375,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,195742.07044709317,HOLD,0.0
922,2016-08-30,1364.135986328125,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,194795.3217743386,HOLD,0.0
923,2016-08-31,1359.8070068359375,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,194177.15396586008,HOLD,0.0
924,2016-09-01,1370.698974609375,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,195732.50063836703,HOLD,0.0
925,2016-09-02,1383.301025390625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,197532.0430311734,HOLD,0.0
926,2016-09-06,1409.362060546875,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,201253.4958627923,HOLD,0.0
927,2016-09-07,1411.4119873046875,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,201546.22044920013,HOLD,0.0
928,2016-09-08,1386.8570556640625,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,198039.83555940812,HOLD,0.0
929,2016-09-09,1280.6590576171875,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,182875.0181155,HOLD,0.0
930,2016-09-12,1348.6839599609375,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,192588.80975616077,HOLD,0.0
931,2016-09-13,1313.053955078125,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,187500.93117548444,HOLD,0.0
932,2016-09-14,1332.6099853515625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,190293.48503222776,HOLD,0.0
933,2016-09-15,1394.7750244140625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,199170.50235942937,HOLD,0.0
934,2016-09-16,1393.0389404296875,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,198922.5937625204,HOLD,0.0
935,2016-09-19,1373.6629638671875,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,196155.75114051485,HOLD,0.0
936,2016-09-20,1381.3900146484375,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,197259.15531604126,HOLD,0.0
937,2016-09-21,1423.14599609375,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,203221.808543552,HOLD,0.0
938,2016-09-22,1456.1290283203125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,207931.70582656463,HOLD,0.0
939,2016-09-23,1427.0009765625,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,203772.29043712426,HOLD,0.0
940,2016-09-26,1389.8060302734375,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,198460.94200604898,HOLD,0.0
941,2016-09-27,1432.5489501953125,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,204564.52766261395,HOLD,0.0
942,2016-09-28,1440.2139892578125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,205659.07671458315,HOLD,0.0
943,2016-09-29,1407.333984375,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,200963.89148724423,HOLD,0.0
944,2016-09-30,1439.8289794921875,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,205604.0982506083,HOLD,0.0
945,2016-10-03,1432.4239501953125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,204546.67796473496,HOLD,0.0
946,2016-10-04,1425.9720458984375,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,203625.36162518885,HOLD,0.0
947,2016-10-05,1441.9990234375,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,205913.97528107167,HOLD,0.0
948,2016-10-06,1438.4610595703125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,205408.76259198348,HOLD,0.0
949,2016-10-07,1429.9959716796875,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,204199.9685010506,HOLD,0.0
950,2016-10-10,1455.364013671875,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,207822.46358378383,HOLD,0.0
951,2016-10-11,1391.1219482421875,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,198648.85191145458,HOLD,0.0
952,2016-10-12,1389.012939453125,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,198347.69055378367,HOLD,0.0
953,2016-10-13,1374.58203125,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,196286.99174142384,HOLD,0.0
954,2016-10-14,1379.0660400390625,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,196927.29735879524,HOLD,0.0
955,2016-10-17,1368.0660400390625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,195356.5239454456,HOLD,0.0
956,2016-10-18,1405.1910400390625,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,200657.88421550067,HOLD,0.0
957,2016-10-19,1402.343994140625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,200251.33294242324,HOLD,0.0
958,2016-10-20,1398.8189697265625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,199747.9679759671,HOLD,0.0
959,2016-10-21,1415.3570556640625,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,202109.56667581404,HOLD,0.0
960,2016-10-24,1465.7850341796875,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,209310.56012502417,HOLD,0.0
961,2016-10-25,1449.053955078125,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,206921.4024678074,HOLD,0.0
962,2016-10-26,1421.487060546875,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,202984.91655705275,HOLD,0.0
963,2016-10-27,1400.1629638671875,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,199939.8870908572,HOLD,0.0
964,2016-10-28,1373.3199462890625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,196106.7690594212,HOLD,0.0
965,2016-10-31,1369.2080078125,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,195519.59418339265,HOLD,0.0
966,2016-11-01,1339.6939697265625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,191305.0608792127,HOLD,0.0
967,2016-11-02,1305.9219970703125,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,186482.5048096846,HOLD,0.0
968,2016-11-03,1268.613037109375,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,181154.87550183304,HOLD,0.0
969,2016-11-04,1253.362060546875,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,178977.07290983357,HOLD,0.0
970,2016-11-07,1344.407958984375,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,191978.2071516661,HOLD,0.0
971,2016-11-08,1370.623046875,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,195721.65834141325,HOLD,0.0
972,2016-11-09,1387.8489990234375,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,198181.48267363134,HOLD,0.0
973,2016-11-10,1320.2750244140625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,188532.08242356125,HOLD,0.0
974,2016-11-11,1324.260009765625,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,189101.12870018143,HOLD,0.0
975,2016-11-14,1282.532958984375,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,183142.60670157435,HOLD,0.0
976,2016-11-15,1335.470947265625,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,190702.02347870189,HOLD,0.0
977,2016-11-16,1358.759033203125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,194027.5058640134,HOLD,0.0
978,2016-11-17,1387.876953125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,198185.47445177025,HOLD,0.0
979,2016-11-18,1371.81103515625,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,195891.30019664584,HOLD,0.0
980,2016-11-21,1415.0909423828125,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,202071.56634243892,HOLD,0.0
981,2016-11-22,1428.113037109375,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,203931.08999540302,HOLD,0.0
982,2016-11-23,1410.4530029296875,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,201409.27979828487,HOLD,0.0
983,2016-11-25,1424.260986328125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,203381.02645412477,HOLD,0.0
984,2016-11-28,1412.949951171875,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,201765.8379722247,HOLD,0.0
985,2016-11-29,1426.989013671875,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,203770.5821652569,HOLD,0.0
986,2016-11-30,1372.4949951171875,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,195988.96802595822,HOLD,0.0
987,2016-12-01,1306.7020263671875,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,186593.8911079723,HOLD,0.0
988,2016-12-02,1310.958984375,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,187201.77442255575,HOLD,0.0
989,2016-12-05,1342.7869873046875,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,191746.73631364375,HOLD,0.0
990,2016-12-06,1351.541015625,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,192996.7903995762,HOLD,0.0
991,2016-12-07,1405.116943359375,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,200647.30338873062,HOLD,0.0
992,2016-12-08,1411.281005859375,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,201527.51661538752,HOLD,0.0
993,2016-12-09,1443.136962890625,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,206076.47028461442,HOLD,0.0
994,2016-12-13,1477.8170166015625,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,211028.69813394884,HOLD,0.0
995,2016-12-14,1464.72802734375,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,209159.6221036042,HOLD,0.0
996,2016-12-15,1475.4730224609375,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,210693.98143602692,HOLD,0.0
997,2016-12-16,1458.699951171875,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,208298.82739592897,HOLD,0.0
998,2016-12-19,1476.123046875,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,210786.80335126672,HOLD,0.0
999,2016-12-20,1492.968994140625,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,213192.3639046789,HOLD,0.0
1000,2016-12-21,1488.3809814453125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,212537.2067808691,HOLD,0.0
1001,2016-12-22,1475.1309814453125,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,210645.13880569796,HOLD,0.0
1002,2016-12-23,1475.1309814453125,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,210645.13880569796,HOLD,0.0
1003,2016-12-28,1466.7679443359375,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,209450.91731967404,HOLD,0.0
1004,2016-12-29,1459.4639892578125,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,208407.93018794508,HOLD,0.0
1005,2016-12-30,1411.001953125,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,201487.66855938034,HOLD,0.0
1006,2017-01-03,1451.9119873046875,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,207329.52256198745,HOLD,0.0
1007,2017-01-04,1475.4189453125,1.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,210686.25934993284,HOLD,0.0
1008,2017-01-05,1500.137939453125,1.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,214216.07196819095,HOLD,0.0
1009,2017-01-06,1538.2110595703125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,219652.8214994042,HOLD,0.0
1010,2017-01-09,1554.1600341796875,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,221930.29652545828,HOLD,0.0
1011,2017-01-10,1563.52294921875,2.0,1.0,0.9999999999999999,1.4551915228366852e-11,142.79758303178664,223267.29816316842,HOLD,0.0
1012,2017-01-11,1577.3809814453125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,225246.1916706981,HOLD,0.0
1013,2017-01-12,1568.98095703125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,224046.688486962,HOLD,0.0
1014,2017-01-13,1585.7080078125,2.0,1.0,1.0,1.4551915228366852e-11,142.79758303178664,226435.27090977447,HOLD,0.0
