,Date,LQQ3_Price,Bullish_Count,Equity_Allocation,Cash,Shares,Portfolio_Value,Trade_Type,Trade_Amount
478,2014-11-17,1099.3079833984375,2.0,1.0,0.0,116.95356261930758,128567.98507429389,HOLD,0.0
479,2014-11-18,1122.925048828125,2.0,1.0,0.0,116.95356261930758,131330.08501490913,HOLD,0.0
480,2014-11-19,1107.3900146484375,2.0,1.0,0.0,116.95356261930758,129513.20742218196,HOLD,0.0
481,2014-11-20,1122.8399658203125,2.0,1.0,0.0,116.95356261930758,131320.1342540271,HOLD,0.0
482,2014-11-21,1130.116943359375,2.0,1.0,0.0,116.95356261930758,132171.20270232114,HOLD,0.0
483,2014-11-24,1156.3270263671875,2.0,1.0,0.0,116.95356261930758,135236.5652866326,HOLD,0.0
484,2014-11-25,1159.43798828125,2.0,1.0,0.0,116.95356261930758,135600.40336565516,HOLD,0.0
485,2014-11-26,1183.3570556640625,2.0,1.0,0.0,116.95356261930758,138397.82351060637,HOLD,0.0
486,2014-11-27,1183.3570556640625,2.0,1.0,0.0,116.95356261930758,138397.82351060637,HOLD,0.0
487,2014-11-28,1199.5169677734375,2.0,1.0,0.0,116.95356261930758,140287.78280341267,HOLD,0.0
488,2014-12-01,1157.8890380859375,2.0,1.0,0.0,116.95356261930758,135419.2481219935,HOLD,0.0
489,2014-12-02,1172.5389404296875,2.0,1.0,0.0,116.95356261930758,137132.60639312002,HOLD,0.0
490,2014-12-03,1178.237060546875,2.0,1.0,0.0,116.95356261930758,137799.02184105784,HOLD,0.0
491,2014-12-04,1177.3599853515625,1.0,0.32999999999999996,92256.61799742829,38.59467566437149,137696.44477228101,SELL,78.35888695493608
492,2014-12-05,1177.010986328125,1.0,0.3299344540039126,92256.61799742829,38.59467566437149,137682.97526816427,HOLD,0.0
493,2014-12-08,1149.64794921875,1.0,0.324755134013398,92256.61799742829,38.59467566437149,136626.90772573577,HOLD,0.0
494,2014-12-09,1162.758056640625,1.0,0.32724659054362515,92256.61799742829,38.59467566437149,137132.8880696081,HOLD,0.0
495,2014-12-10,1106.133056640625,1.0,0.3163516017277073,92256.61799742829,38.59467566437149,134947.46456011306,HOLD,0.0
496,2014-12-11,1123.1829833984375,1.0,0.31966905952355246,92256.61799742829,38.59467566437149,135605.50095343214,HOLD,0.0
497,2014-12-12,1085.6839599609375,1.0,0.31232983406571707,92256.61799742829,38.59467566437149,134158.23830613116,HOLD,0.0
498,2014-12-15,1053.0560302734375,1.0,0.30581391819079834,92256.61799742829,38.59467566437149,132898.97394224218,HOLD,0.0
499,2014-12-16,1001.4769897460938,1.0,0.29525767512530965,92256.61799742829,38.59467566437149,130908.29760200987,HOLD,0.0
500,2014-12-17,1056.862060546875,1.0,0.30658035110978543,92256.61799742829,38.59467566437149,133045.86644621426,HOLD,0.0
501,2014-12-18,1134.969970703125,1.0,0.3219437307799108,92256.61799742829,38.59467566437149,136060.4159055166,HOLD,0.0
502,2014-12-19,1146.0909423828125,1.0,0.32407597144518246,92256.61799742829,38.59467566437149,136489.62620056682,HOLD,0.0
503,2014-12-22,1155.4730224609375,1.0,0.3258644104872067,92256.61799742829,38.59467566437149,136851.7245382392,HOLD,0.0
504,2014-12-23,1144.0150146484375,1.0,0.32367896928057294,92256.61799742829,38.59467566437149,136409.50644295593,HOLD,0.0
505,2014-12-24,1144.0150146484375,1.0,0.32367896928057294,92256.61799742829,38.59467566437149,136409.50644295593,HOLD,0.0
506,2014-12-29,1170.571044921875,2.0,0.3287226536904972,92256.61799742829,38.59467566437149,137434.4278182925,HOLD,0.0
507,2014-12-30,1145.8909912109375,2.0,0.32403775290046105,92256.61799742829,38.59467566437149,136481.9091499396,HOLD,0.0
508,2014-12-31,1108.85498046875,1.0,0.3168833835443188,92256.61799742829,38.59467566437149,135052.5163274427,HOLD,0.0
509,2015-01-02,1104.4730224609375,1.0,0.3160268744779325,92256.61799742829,38.59467566437149,134883.39607935626,HOLD,0.0
510,2015-01-05,1050.342041015625,1.0,0.30526635755120396,92256.61799742829,38.59467566437149,132794.2284070803,HOLD,0.0
511,2015-01-06,1012.3289794921875,1.0,0.2975052423117542,92256.61799742829,38.59467566437149,131327.12662657344,HOLD,0.0
512,2015-01-07,1048.6629638671875,1.0,0.3049271627682294,92256.61799742829,38.59467566437149,132729.4249691209,HOLD,0.0
513,2015-01-08,1109.529052734375,1.0,0.31701494915072453,92256.61799742829,38.59467566437149,135078.53192790883,HOLD,0.0
514,2015-01-09,1088.093017578125,1.0,0.31280608576773244,92256.61799742829,38.59467566437149,134251.21510352328,HOLD,0.0
515,2015-01-12,1054.39404296875,1.0,0.3060835512778448,92256.61799742829,38.59467566437149,132950.61410825257,HOLD,0.0
516,2015-01-13,1051.488037109375,1.0,0.30549767321269666,92256.61799742829,38.59467566437149,132838.45775463124,HOLD,0.0
517,2015-01-14,1036.0450439453125,1.0,0.30236754789951575,92256.61799742829,38.59467566437149,132242.44044217712,HOLD,0.0
518,2015-01-15,993.8709716796875,1.0,0.2936737928691799,92256.61799742829,38.59467566437149,130614.74580163957,HOLD,0.0
519,2015-01-16,1032.093994140625,1.0,0.30156217540077507,92256.61799742829,38.59467566437149,132089.95095643145,HOLD,0.0
520,2015-01-19,1032.093994140625,1.0,0.30156217540077507,92256.61799742829,38.59467566437149,132089.95095643145,HOLD,0.0
521,2015-01-20,1053.635986328125,1.0,0.30593081525856614,92256.61799742829,38.59467566437149,132921.3571580724,HOLD,0.0
522,2015-01-21,1069.4100341796875,1.0,0.30909523416876017,92256.61799742829,38.59467566437149,133530.15141881775,HOLD,0.0
523,2015-01-22,1129.260009765625,2.0,1.0,0.0,120.2912001136663,135840.04181507757,BUY,81.69652444929481
524,2015-01-23,1135.3790283203125,2.0,1.0,0.0,120.2912001136663,136576.1059005387,HOLD,0.0
525,2015-01-26,1133.291015625,2.0,1.0,0.0,120.2912001136663,136324.936347567,HOLD,0.0
526,2015-01-27,1045.60302734375,2.0,1.0,0.0,120.2912001136663,125776.84300166233,HOLD,0.0
527,2015-01-28,1026.8399658203125,2.0,1.0,0.0,120.2912001136663,123519.81181320148,HOLD,0.0
528,2015-01-29,1057.342041015625,2.0,1.0,0.0,120.2912001136663,127188.94304440291,HOLD,0.0
529,2015-01-30,1032.3199462890625,1.0,0.33000000000000007,83199.9335110592,39.69609603750989,124179.00524038688,SELL,80.59510407615642
530,2015-02-02,1062.1910400390625,1.0,0.33633721167080466,83199.9335110592,39.69609603750989,125364.77104663233,HOLD,0.0
531,2015-02-03,1093.114013671875,2.0,1.0,0.0,115.80886421215128,126592.29237772584,BUY,76.11276817464139
532,2015-02-04,1087.449951171875,2.0,1.0,0.0,115.80886421215128,125936.34373277421,HOLD,0.0
533,2015-02-05,1115.3280029296875,2.0,1.0,0.0,115.80886421215128,129164.86924329404,HOLD,0.0
534,2015-02-06,1093.76904296875,2.0,1.0,0.0,115.80886421215128,126668.15057662262,HOLD,0.0
535,2015-02-09,1083.8380126953125,2.0,1.0,0.0,115.80886421215128,125518.04924019934,HOLD,0.0
536,2015-02-10,1134.2530517578125,2.0,1.0,0.0,115.80886421215128,131356.5576532387,HOLD,0.0
537,2015-02-11,1147.2769775390625,2.0,1.0,0.0,115.80886421215128,132864.8437055486,HOLD,0.0
538,2015-02-12,1187.8609619140625,2.0,1.0,0.0,115.80886421215128,137564.82884122105,HOLD,0.0
539,2015-02-13,1217.416015625,2.0,1.0,0.0,115.80886421215128,140987.56604321385,HOLD,0.0
540,2015-02-16,1217.416015625,2.0,1.0,0.0,115.80886421215128,140987.56604321385,HOLD,0.0
541,2015-02-17,1219.7099609375,2.0,1.0,0.0,115.80886421215128,141253.22524441927,HOLD,0.0
542,2015-02-18,1224.2979736328125,2.0,1.0,0.0,115.80886421215128,141784.55778365434,HOLD,0.0
543,2015-02-19,1241.7760009765625,2.0,1.0,0.0,115.80886421215128,143808.66827900294,HOLD,0.0
544,2015-02-20,1268.052001953125,2.0,1.0,0.0,115.80886421215128,146851.66210813605,HOLD,0.0
545,2015-02-23,1273.3800048828125,2.0,1.0,0.0,115.80886421215128,147468.69207594218,HOLD,0.0
546,2015-02-24,1274.718994140625,2.0,1.0,0.0,115.80886421215128,147623.7589010817,HOLD,0.0
547,2015-02-25,1265.801025390625,2.0,1.0,0.0,115.80886421215128,146590.97906906475,HOLD,0.0
548,2015-02-26,1284.3160400390625,2.0,1.0,0.0,115.80886421215128,148735.18188637163,HOLD,0.0
549,2015-02-27,1265.60498046875,2.0,1.0,0.0,115.80886421215128,146568.27532932785,HOLD,0.0
550,2015-03-02,1302.02197265625,2.0,1.0,0.0,115.80886421215128,150785.685832585,HOLD,0.0
551,2015-03-03,1280.8189697265625,2.0,1.0,0.0,115.80886421215128,148330.19014541098,HOLD,0.0
552,2015-03-04,1269.2249755859375,2.0,1.0,0.0,115.80886421215128,146987.50285230286,HOLD,0.0
553,2015-03-05,1274.927001953125,2.0,1.0,0.0,115.80886421215128,147647.84804959458,HOLD,0.0
554,2015-03-06,1229.4859619140625,1.0,0.32999999999999996,95398.19978541475,38.21692519000992,142385.37281405187,SELL,77.59193902214136
555,2015-03-09,1241.0789794921875,1.0,0.332078319920589,95398.19978541475,38.21692519000992,142828.42229956153,HOLD,0.0
556,2015-03-10,1170.22998046875,1.0,0.31917170300376807,95398.19978541475,38.21692519000992,140120.79140409574,HOLD,0.0
557,2015-03-11,1151.1319580078125,1.0,0.3156068038908761,95398.19978541475,38.21692519000992,139390.92370842895,HOLD,0.0
558,2015-03-12,1175.864990234375,1.0,0.320216467662565,95398.19978541475,38.21692519000992,140336.1441507536,HOLD,0.0
559,2015-03-13,1158.4940185546875,1.0,0.31698544298876785,95398.19978541475,38.21692519000992,139672.2790255932,HOLD,0.0
560,2015-03-16,1203.053955078125,1.0,0.32521273597073597,95398.19978541475,38.21692519000992,141375.222786181,HOLD,0.0
561,2015-03-17,1207.2559814453125,1.0,0.3259783591157192,95398.19978541475,38.21692519000992,141535.81131350226,HOLD,0.0
562,2015-03-18,1246.0489501953125,1.0,0.3329653601566021,95398.19978541475,38.21692519000992,143018.3592981194,HOLD,0.0
563,2015-03-19,1249.64404296875,1.0,0.33360554505831413,95398.19978541475,38.21692519000992,143155.752689693,HOLD,0.0
564,2015-03-20,1276.4429931640625,1.0,0.33833923817809375,95398.19978541475,38.21692519000992,144179.92616447806,HOLD,0.0
565,2015-03-23,1265.10302734375,2.0,0.9999999999999998,1.4551915228366852e-11,113.62438033278654,143746.54753906594,BUY,75.40745514277663
566,2015-03-24,1252.614990234375,2.0,0.9999999999999998,1.4551915228366852e-11,113.62438033278654,142327.60206094035,HOLD,0.0
567,2015-03-25,1166.3489990234375,1.0,0.33000000000000007,88792.20711808864,37.49604550981957,132525.68226580395,SELL,76.12833482296698
568,2015-03-26,1155.0379638671875,1.0,0.32784892939353394,88792.20711808864,37.49604550981957,132101.56317682203,HOLD,0.0
569,2015-03-27,1159.5419921875,1.0,0.3287071336330261,88792.20711808864,37.49604550981957,132270.44642769799,HOLD,0.0
570,2015-03-30,1209.85302734375,1.0,0.3381466056182766,88792.20711808864,37.49604550981957,134156.91129156286,HOLD,0.0
571,2015-03-31,1169.7080078125,1.0,0.33063614894856763,88792.20711808864,37.49604550981957,132651.63181222652,HOLD,0.0
572,2015-04-01,1151.490966796875,1.0,0.32717153328340665,88792.20711808864,37.49604550981957,131968.56481325038,HOLD,0.0
573,2015-04-02,1155.2440185546875,1.0,0.32788823925419497,88792.20711808864,37.49604550981957,132109.28941276204,HOLD,0.0
574,2015-04-07,1177.41796875,1.0,0.33209174831375066,88792.20711808864,37.49604550981957,132940.72485841796,HOLD,0.0
575,2015-04-08,1203.5250244140625,1.0,0.3369739521866115,88792.20711808864,37.49604550981957,133919.63620572502,HOLD,0.0
576,2015-04-09,1226.56396484375,1.0,0.34122349112441136,88792.20711808864,37.49604550981957,134783.5053645746,HOLD,0.0
577,2015-04-10,1241.60205078125,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,135347.3741192677,BUY,71.51422395140064
578,2015-04-13,1230.6300048828125,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,134151.30843933814,HOLD,0.0
579,2015-04-14,1220.887939453125,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,133089.32326173907,HOLD,0.0
580,2015-04-15,1243.219970703125,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,135523.74400591798,HOLD,0.0
581,2015-04-16,1238.3570556640625,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,134993.63632714274,HOLD,0.0
582,2015-04-17,1181.9410400390625,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,128843.71126193309,HOLD,0.0
583,2015-04-20,1235.2139892578125,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,134651.00981126292,HOLD,0.0
584,2015-04-21,1250.739990234375,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,136343.50336137318,HOLD,0.0
585,2015-04-22,1271.68701171875,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,138626.94381779488,HOLD,0.0
586,2015-04-23,1285.5260009765625,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,140135.53576585994,HOLD,0.0
587,2015-04-24,1336.9410400390625,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,145740.30302842223,HOLD,0.0
588,2015-04-27,1326.364990234375,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,144587.40498937794,HOLD,0.0
589,2015-04-28,1317.9000244140625,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,143664.63678432567,HOLD,0.0
590,2015-04-29,1294.282958984375,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,141090.13411795217,HOLD,0.0
591,2015-04-30,1230.3580322265625,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,134121.66062679427,HOLD,0.0
592,2015-05-01,1284.4840087890625,2.0,0.9999999999999998,2.9103830456733704e-11,109.0102694612202,140021.94791672408,HOLD,0.0
593,2015-05-05,1224.93505859375,1.0,0.3300000000000001,89465.43554256616,35.97338892220269,133530.5008098003,SELL,73.03688053901752
594,2015-05-06,1200.1669921875,1.0,0.3254993488474938,89465.43554256616,35.97338892220269,132639.50952411728,HOLD,0.0
595,2015-05-07,1219.6629638671875,1.0,0.32904703674452285,89465.43554256616,35.97338892220269,133340.84569576694,HOLD,0.0
596,2015-05-08,1267.0670166015625,1.0,0.3375194427102231,89465.43554256616,35.97338892220269,135046.1301212692,HOLD,0.0
597,2015-05-11,1249.85498046875,1.0,0.3344680340225137,89465.43554256616,35.97338892220269,134426.95485132054,HOLD,0.0
598,2015-05-12,1234.904052734375,1.0,0.3317945774720138,89465.43554256616,35.97338892220269,133889.11931318414,HOLD,0.0
599,2015-05-13,1239.833984375,1.0,0.3326784956911866,89465.43554256616,35.97338892220269,134066.4656614522,HOLD,0.0
600,2015-05-14,1297.364990234375,1.0,0.3428233377982757,89465.43554256616,35.97338892220269,136136.05091031702,HOLD,0.0
601,2015-05-15,1296.6939697265625,2.0,1.0,0.0,104.96841599203012,136111.91202861472,BUY,68.99502706982743
602,2015-05-18,1312.64697265625,2.0,1.0,0.0,104.96841599203012,137786.47347646023,HOLD,0.0
603,2015-05-19,1306.1629638671875,2.0,1.0,0.0,104.96841599203012,137105.85734459394,HOLD,0.0
604,2015-05-20,1307.5780029296875,2.0,1.0,0.0,104.96841599203012,137254.3917535514,HOLD,0.0
605,2015-05-21,1328.553955078125,2.0,1.0,0.0,104.96841599203012,139456.20422449752,HOLD,0.0
606,2015-05-22,1326.4560546875,2.0,1.0,0.0,104.96841599203012,139235.99094358456,HOLD,0.0
607,2015-05-26,1278.615966796875,2.0,1.0,0.0,104.96841599203012,134214.29269678614,HOLD,0.0
608,2015-05-27,1341.343017578125,2.0,1.0,0.0,104.96841599203012,140798.6518571456,HOLD,0.0
609,2015-05-28,1329.6700439453125,2.0,1.0,0.0,104.96841599203012,139573.35830499252,HOLD,0.0
610,2015-05-29,1307.9090576171875,2.0,1.0,0.0,104.96841599203012,137289.142039705,HOLD,0.0
611,2015-06-01,1319.9620361328125,2.0,1.0,0.0,104.96841599203012,138554.32410247615,HOLD,0.0
612,2015-06-02,1308.5479736328125,2.0,1.0,0.0,104.96841599203012,137356.20804181712,HOLD,0.0
613,2015-06-03,1318.0670166015625,1.0,0.32999999999999996,92698.12262568461,34.63957727736994,138355.40690400687,SELL,70.32883871466018
614,2015-06-04,1289.2760009765625,1.0,0.32513536677175675,92698.12262568461,34.63957727736994,137358.09829337074,HOLD,0.0
615,2015-06-05,1280.748046875,1.0,0.3236808630240101,92698.12262568461,34.63957727736994,137062.6935682518,HOLD,0.0
616,2015-06-08,1241.43603515625,1.0,0.3168940377944706,92698.12262568461,34.63957727736994,135700.9421003913,HOLD,0.0
617,2015-06-09,1238.0880126953125,1.0,0.316309735651288,92698.12262568461,34.63957727736994,135584.96801762926,HOLD,0.0
618,2015-06-10,1286.93505859375,1.0,0.32473672558319805,92698.12262568461,34.63957727736994,137277.00903879944,HOLD,0.0
619,2015-06-11,1289.531005859375,1.0,0.32517876335643586,92698.12262568461,34.63957727736994,137366.93155471503,HOLD,0.0
620,2015-06-12,1259.9639892578125,1.0,0.32010959396051225,92698.12262568461,34.63957727736994,136342.74259828392,HOLD,0.0
621,2015-06-15,1242.050048828125,1.0,0.31700108806619065,92698.12262568461,34.63957727736994,135722.21127442754,HOLD,0.0
622,2015-06-16,1261.302001953125,1.0,0.3203406365780836,92698.12262568461,34.63957727736994,136389.0907924413,HOLD,0.0
623,2015-06-17,1272.4010009765625,1.0,0.3222511300783901,92698.12262568461,34.63957727736994,136773.55542681512,HOLD,0.0
624,2015-06-18,1326.030029296875,1.0,0.3313331029186668,92698.12262568461,34.63957727736994,138631.24229762683,HOLD,0.0
625,2015-06-19,1309.7879638671875,2.0,1.0,0.0,105.41295830004377,138068.62401703108,BUY,70.77338102267383
626,2015-06-22,1336.2340087890625,2.0,1.0,0.0,105.41295830004377,140856.37984758176,HOLD,0.0
627,2015-06-23,1340.31103515625,2.0,1.0,0.0,105.41295830004377,141286.1512580143,HOLD,0.0
628,2015-06-24,1318.9420166015625,2.0,1.0,0.0,105.41295830004377,139033.57979619614,HOLD,0.0
629,2015-06-25,1309.613037109375,2.0,1.0,0.0,105.41295830004377,138050.18447000423,HOLD,0.0
630,2015-06-26,1283.8260498046875,2.0,1.0,0.0,105.41295830004377,135331.90185257143,HOLD,0.0
631,2015-06-29,1194.2769775390625,1.0,0.33,84347.82038545843,34.78627623901444,125892.2692320275,SELL,70.62668206102933
632,2015-06-30,1208.116943359375,1.0,0.3325524722303299,84347.82038545843,34.78627623901444,126373.7101061914,HOLD,0.0
633,2015-07-01,1235.3509521484375,1.0,0.33751881087677926,84347.82038545843,34.78627623901444,127321.07985902348,HOLD,0.0
634,2015-07-02,1238.779052734375,1.0,0.3381387201872132,84347.82038545843,34.78627623901444,127440.33071298103,HOLD,0.0
635,2015-07-03,1238.779052734375,1.0,0.3381387201872132,84347.82038545843,34.78627623901444,127440.33071298103,HOLD,0.0
636,2015-07-06,1226.176025390625,1.0,0.3358539658324795,84347.82038545843,34.78627623901444,127001.9183223535,HOLD,0.0
637,2015-07-07,1234.76904296875,1.0,0.33741346793544985,84347.82038545843,34.78627623901444,127300.83740555285,HOLD,0.0
638,2015-07-08,1169.968017578125,1.0,0.32546917740844944,84347.82038545843,34.78627623901444,125046.65103574318,HOLD,0.0
639,2015-07-09,1170.2740478515625,1.0,0.3255265976605234,84347.82038545843,34.78627623901444,125057.29668937248,HOLD,0.0
640,2015-07-10,1225.1650390625,1.0,0.33567000439053596,84347.82038545843,34.78627623901444,126966.74987266946,HOLD,0.0
641,2015-07-13,1286.77001953125,1.0,0.34669678062061204,84347.82038545843,34.78627623901444,129109.75774095449,HOLD,0.0
642,2015-07-14,1311.6080322265625,2.0,1.0,0.0,99.09498609211825,129973.77971180179,BUY,64.3087098531038
643,2015-07-15,1315.7960205078125,2.0,1.0,0.0,99.09498609211825,130388.78835228621,HOLD,0.0
644,2015-07-16,1373.72900390625,2.0,1.0,0.0,99.09498609211825,136129.6565364293,HOLD,0.0
645,2015-07-17,1433.48095703125,2.0,1.0,0.0,99.09498609211825,142050.77550032808,HOLD,0.0
646,2015-07-20,1449.93505859375,2.0,1.0,0.0,99.09498609211825,143681.2944658223,HOLD,0.0
647,2015-07-21,1444.9620361328125,2.0,1.0,0.0,99.09498609211825,143188.49287421993,HOLD,0.0
648,2015-07-22,1397.43994140625,2.0,1.0,0.0,99.09498609211825,138479.29155822287,HOLD,0.0
649,2015-07-23,1379.22802734375,2.0,1.0,0.0,99.09498609211825,136674.5821874886,HOLD,0.0
650,2015-07-24,1338.3409423828125,2.0,1.0,0.0,99.09498609211825,132622.87707193723,HOLD,0.0
651,2015-07-27,1304.4110107421875,2.0,1.0,0.0,99.09498609211825,129260.59096790297,HOLD,0.0
652,2015-07-28,1339.968017578125,2.0,1.0,0.0,99.09498609211825,132784.11206578754,HOLD,0.0
653,2015-07-29,1358.927978515625,2.0,1.0,0.0,99.09498609211825,134662.94913119622,HOLD,0.0
654,2015-07-30,1374.0899658203125,2.0,1.0,0.0,99.09498609211825,136165.42605228312,HOLD,0.0
655,2015-07-31,1365.3360595703125,2.0,1.0,0.0,99.09498609211825,135297.95783418766,HOLD,0.0
656,2015-08-03,1357.5880126953125,1.0,0.32999999999999996,90135.21070870187,32.701345410399014,134530.16523686843,SELL,66.39364068171923
657,2015-08-04,1346.1669921875,1.0,0.3281347672822922,90135.21070870187,32.701345410399014,134156.6825003032,HOLD,0.0
658,2015-08-05,1377.4580078125,1.0,0.33322051949218146,90135.21070870187,32.701345410399014,135179.94081049855,HOLD,0.0
659,2015-08-06,1312.8929443359375,1.0,0.3226409031443631,90135.21070870187,32.701345410399014,133068.5763683071,HOLD,0.0
660,2015-08-07,1305.614990234375,1.0,0.3214272464932186,90135.21070870187,32.701345410399014,132830.5774773509,HOLD,0.0
661,2015-08-10,1351.3690185546875,1.0,0.32898562645069257,90135.21070870187,32.701345410399014,134326.79576137062,HOLD,0.0
662,2015-08-11,1298.8900146484375,1.0,0.3203019309737749,90135.21070870187,32.701345410399014,132610.66172783865,HOLD,0.0
663,2015-08-12,1311.2550048828125,1.0,0.3223681424611922,90135.21070870187,32.701345410399014,133015.01354448916,HOLD,0.0
664,2015-08-13,1303.85595703125,1.0,0.32113326084574206,90135.21070870187,32.701345410399014,132773.05472498713,HOLD,0.0
665,2015-08-14,1313.676025390625,1.0,0.32277122949283665,90135.21070870187,32.701345410399014,133094.1841723608,HOLD,0.0
666,2015-08-17,1344.6719970703125,1.0,0.32788984204129445,90135.21070870187,32.701345410399014,134107.7941485892,HOLD,0.0
667,2015-08-18,1324.6209716796875,1.0,0.3245875364548158,90135.21070870187,32.701345410399014,133452.0986414577,HOLD,0.0
668,2015-08-19,1297.281005859375,1.0,0.32003213592013324,90135.21070870187,32.701345410399014,132558.04497565917,HOLD,0.0
669,2015-08-20,1188.7049560546875,0.0,0.3013178519750934,90135.21070870187,32.701345410399014,129007.46206769938,HOLD,0.0
670,2015-08-21,1035.876953125,0.0,0.2731604704115734,90135.21070870187,32.701345410399014,124009.78075551419,HOLD,0.0
671,2015-08-24,918.3519897460938,0.0,0.24991434007323793,90135.21070870187,32.701345410399014,120166.55633371609,HOLD,0.0
672,2015-08-25,903.1530151367188,0.0,0.24679898760172483,90135.21070870187,32.701345410399014,119669.52941513104,HOLD,0.0
673,2015-08-26,1040.3189697265625,0.0,0.27401086400631,90135.21070870187,32.701345410399014,124155.04067472063,HOLD,0.0
674,2015-08-27,1118.0899658203125,0.0,0.2885836559421931,90135.21070870187,32.701345410399014,126698.25688089314,HOLD,0.0
675,2015-08-28,1121.3680419921875,0.0,0.2891850658322635,90135.21070870187,32.701345410399014,126805.45438207121,HOLD,0.0
676,2015-09-01,979.197998046875,0.0,0.2621321312116732,90135.21070870187,32.701345410399014,122156.30266800395,HOLD,0.0
677,2015-09-02,1059.7440185546875,0.0,0.2777063975762985,90135.21070870187,32.701345410399014,124790.265906063,HOLD,0.0
678,2015-09-03,1043.571044921875,0.0,0.274632190856241,90135.21070870187,32.701345410399014,124261.38790898313,HOLD,0.0
679,2015-09-04,1006.760009765625,0.0,0.2675365205715947,90135.21070870187,32.701345410399014,123057.61753342426,HOLD,0.0
680,2015-09-07,1006.760009765625,0.0,0.2675365205715947,90135.21070870187,32.701345410399014,123057.61753342426,HOLD,0.0
681,2015-09-08,1092.281005859375,0.0,0.283812847147544,90135.21070870187,32.701345410399014,125854.26916652736,HOLD,0.0
682,2015-09-09,1054.197998046875,1.0,0.66,42367.02721508651,78.01369051266256,124608.90357378387,BUY,45.31234510226355
683,2015-09-10,1086.0009765625,1.0,0.6666375262919032,42367.02721508651,78.01369051266256,127089.9712970827,HOLD,0.0
684,2015-09-11,1106.4739990234375,1.0,0.670774991190633,42367.02721508651,78.01369051266256,128687.14733520907,HOLD,0.0
685,2015-09-14,1095.48095703125,1.0,0.6685662221650513,42367.02721508651,78.01369051266256,127829.53955943784,HOLD,0.0
686,2015-09-15,1134.717041015625,1.0,0.676316997489604,42367.02721508651,78.01369051266256,130890.4912723237,HOLD,0.0
687,2015-09-16,1152.967041015625,1.0,0.6797999455302463,42367.02721508651,78.01369051266256,132314.2411241798,HOLD,0.0
688,2015-09-17,1153.9239501953125,1.0,0.6799805013096036,42367.02721508651,78.01369051266256,132388.89314077268,HOLD,0.0
689,2015-09-18,1105.623046875,1.0,0.670605066024205,42367.02721508651,78.01369051266256,128620.76141765979,HOLD,0.0
690,2015-09-21,1114.8570556640625,1.0,0.6724396657996292,42367.02721508651,78.01369051266256,129341.1405215209,HOLD,0.0
691,2015-09-22,1066.9510498046875,1.0,0.6626931530061008,42367.02721508651,78.01369051266256,125603.81620670983,HOLD,0.0
692,2015-09-23,1066.5040283203125,1.0,0.66259947402899,42367.02721508651,78.01369051266256,125568.94241097529,HOLD,0.0
693,2015-09-24,1057.1429443359375,1.0,0.6606257171463535,42367.02721508651,78.01369051266256,124838.6497021552,HOLD,0.0
694,2015-09-25,1030.0419921875,1.0,0.6547791173301399,42367.02721508651,78.01369051266256,122724.40440864852,HOLD,0.0
695,2015-09-28,941.301025390625,0.0,0.33,77586.93403973898,40.597491151744244,115801.39408916266,SELL,37.41619936091832
696,2015-09-29,927.4199829101562,0.0,0.3267235699349478,77586.93403973898,40.597491151744244,115237.85858988484,HOLD,0.0
697,2015-09-30,993.9970092773438,0.0,0.34215311886979133,77586.93403973898,40.597491151744244,117940.71882873618,HOLD,0.0
698,2015-10-01,1002.9000244140625,0.0,0.3441629911356939,77586.93403973898,40.597491151744244,118302.15890697297,HOLD,0.0
699,2015-10-02,1056.2960205078125,0.0,0.3559641661268405,77586.93403973898,40.597491151744244,120469.90238592755,HOLD,0.0
700,2015-10-05,1103.9110107421875,1.0,0.66,41617.00352042371,73.18157643515107,122402.95153065797,BUY,32.58408528340683
701,2015-10-06,1084.9410400390625,1.0,0.65609959942079,41617.00352042371,73.18157643515107,121014.69916967466,HOLD,0.0
702,2015-10-07,1105.1710205078125,1.0,0.6602559385208893,41617.00352042371,73.18157643515107,122495.1610316301,HOLD,0.0
703,2015-10-08,1117.8759765625,1.0,0.6628152545303594,41617.00352042371,73.18157643515107,123424.92974425145,HOLD,0.0
704,2015-10-09,1133.1240234375,1.0,0.665836404095221,41617.00352042371,73.18157643515107,124540.80585212103,HOLD,0.0
705,2015-10-12,1142.7010498046875,1.0,0.6677064089638683,41617.00352042371,73.18157643515107,125241.66773923281,HOLD,0.0
