Date,LQQ3_Price,TQQQ_Price,Signal,Cash,Shares,Portfolio_Value,Trade_Type,Daily_Return,BuyHold_Value
2015-07-31,1365.3360595703125,4.821902751922607,1.0,0.0,101.50441997422709,138587.64479658133,HOLD,-0.006370693671992611,250538.76872208863
2015-08-03,1357.5880126953125,4.777511119842529,0.0,90948.78130311689,34.511502791237206,137801.18379260134,SELL,-0.0056748276885313365,249117.00438029395
2015-08-04,1346.1669921875,4.74671745300293,0.0,90948.78130311689,34.511502791237206,137407.02721146718,HOLD,-0.002860327976045407,247021.2504481246
2015-08-05,1377.4580078125,4.857895851135254,0.0,90948.78130311689,34.511502791237206,138486.92718455003,HOLD,0.007859132061862395,252763.14268908568
2015-08-06,1312.8929443359375,4.624739646911621,0.0,90948.78130311689,34.511502791237206,136258.68981616222,HOLD,-0.016089875150586797,240915.47237195345
2015-08-07,1305.614990234375,4.6063432693481445,0.0,90948.78130311689,34.511502791237206,136007.51668287168,HOLD,-0.0018433549715576314,239579.96991697897
2015-08-10,1351.3690185546875,4.761913776397705,0.0,90948.78130311689,34.511502791237206,137586.55695895848,HOLD,0.011609948586655205,247975.820769299
2015-08-11,1298.8900146484375,4.580347061157227,0.0,90948.78130311689,34.511502791237206,135775.4276691666,HOLD,-0.013163562849618726,238345.93885834192
2015-08-12,1311.2550048828125,4.6207404136657715,0.0,90948.78130311689,34.511502791237206,136202.16206415382,HOLD,0.0031429427423865786,240614.9109600206
2015-08-13,1303.85595703125,4.5999436378479,0.0,90948.78130311689,34.511502791237206,135946.80980357213,HOLD,-0.0018748032829420946,239257.1878372389
2015-08-14,1313.676025390625,4.624739646911621,0.0,90948.78130311689,34.511502791237206,136285.71512016683,HOLD,0.0024929258515471453,241059.16751709796
2015-08-17,1344.6719970703125,4.73831844329834,0.0,90948.78130311689,34.511502791237206,137355.4326833075,HOLD,0.007849080603917091,246746.91928014567
2015-08-18,1324.6209716796875,4.662732124328613,0.0,90948.78130311689,34.511502791237206,136663.44166457176,HOLD,-0.005037958857668445,243067.5619689768
2015-08-19,1297.281005859375,4.575149059295654,0.0,90948.78130311689,34.511502791237206,135719.89835785172,HOLD,-0.006904138335955823,238050.68621482674
2015-08-20,1188.7049560546875,4.198419570922852,0.0,90948.78130311689,34.511502791237206,131972.77571195574,HOLD,-0.0276092355744032,218127.01274257147
2015-08-21,1035.876953125,3.6761159896850586,0.0,90948.78130311689,34.511502791237206,126698.45166226862,HOLD,-0.039965242992228034,190083.1187782461
2015-08-24,918.3519897460938,3.2405972480773926,0.0,90948.78130311689,34.511502791237206,122642.48856057745,HOLD,-0.032012728241564314,168517.32227513002
2015-08-25,903.1530151367188,3.197805881500244,0.0,90948.78130311689,34.511502791237206,122117.94910592206,HOLD,-0.0042769798689815675,165728.31486718863
2015-08-26,1040.3189697265625,3.6593191623687744,0.0,90948.78130311689,34.511502791237206,126851.75233061216,HOLD,0.03876418871548615,190898.22752909004
2015-08-27,1118.0899658203125,3.9452664852142334,0.0,90948.78130311689,34.511502791237206,129535.74627937892,HOLD,0.021158509042677576,205169.1826298808
2015-08-28,1121.3680419921875,3.942065954208374,0.0,90948.78130311689,34.511502791237206,129648.87761433447,HOLD,0.0008733599659167535,205770.7086513478
2015-09-01,979.197998046875,3.4513580799102783,0.0,90948.78130311689,34.511502791237206,124742.37574588551,HOLD,-0.03784453794535958,179682.54705219282
2015-09-02,1059.7440185546875,3.7321057319641113,0.0,90948.78130311689,34.511502791237206,127522.13995746392,HOLD,0.02228404096809178,194462.71832361026
2015-09-03,1043.571044921875,3.6705174446105957,0.0,90948.78130311689,34.511502791237206,126963.9863327925,HOLD,-0.004376915450584495,191494.9823789412
2015-09-04,1006.760009765625,3.5477402210235596,0.0,90948.78130311689,34.511502791237206,125693.58219024926,HOLD,-0.010006019653583609,184740.16816394503
2015-09-07,1006.760009765625,3.5477402210235596,0.0,90948.78130311689,34.511502791237206,125693.58219024926,HOLD,0.0,184740.16816394503
2015-09-08,1092.281005859375,3.848884344100952,0.0,90948.78130311689,34.511502791237206,128645.0402856481,HOLD,0.023481374657073006,200433.24600439833
2015-09-09,1054.197998046875,3.714909791946411,1.0,0.0,120.78446239808409,127330.73845522829,BUY,-0.010216498261429119,193445.0251779593
2015-09-10,1086.0009765625,3.833686590194702,1.0,0.0,120.78446239808409,131172.0441178959,HOLD,0.030167936739158074,199280.86246003277
2015-09-11,1106.4739990234375,3.8956756591796875,1.0,0.0,120.78446239808409,133644.86712950413,HOLD,0.018851753269817806,203037.65611052583
2015-09-14,1095.48095703125,3.8608815670013428,1.0,0.0,120.78446239808409,132317.0784623582,HOLD,-0.009935201371103153,201020.43611115098
2015-09-15,1134.717041015625,3.9956576824188232,1.0,0.0,120.78446239808409,137056.187773017,HOLD,0.03581630856523943,208220.24607882695
2015-09-16,1152.967041015625,4.06244421005249,1.0,0.0,120.78446239808409,139260.50421178204,HOLD,0.016083304771439266,211569.1157560968
2015-09-17,1153.9239501953125,4.073642730712891,1.0,0.0,120.78446239808409,139376.08397261437,HOLD,0.0008299536288951526,211744.70831148073
2015-09-18,1105.623046875,3.901273488998413,1.0,0.0,120.78446239808409,133542.0853317286,HOLD,-0.04185796066728409,202881.50663947323
2015-09-21,1114.8570556640625,3.9344680309295654,1.0,0.0,120.78446239808409,134657.41011909468,HOLD,0.008351859899413228,204575.944559108
2015-09-22,1066.9510498046875,3.7609002590179443,1.0,0.0,120.78446239808409,128871.10895573063,HOLD,-0.04297053655084038,195785.20645600813
2015-09-23,1066.5040283203125,3.7668986320495605,1.0,0.0,120.78446239808409,128817.11570606,HOLD,-0.0004189709400977959,195703.178144002
2015-09-24,1057.1429443359375,3.7233078479766846,1.0,0.0,120.78446239808409,127686.44220954394,HOLD,-0.008777354548878957,193985.4219630897
2015-09-25,1030.0419921875,3.6329245567321777,1.0,0.0,120.78446239808409,124413.06827381872,HOLD,-0.025636033701630923,189012.40514801882
2015-09-28,941.301025390625,3.3197827339172363,0.0,75038.39528233749,41.06671721534859,113694.53830657195,SELL,-0.08615276607161981,172728.46362266733
2015-09-29,927.4199829101562,3.2705912590026855,0.0,75038.39528233749,41.06671721534859,113124.4894603723,HOLD,-0.0050138630640510495,170181.29637599684
2015-09-30,993.9970092773438,3.4869513511657715,0.0,75038.39528233749,41.06671721534859,115858.58937523239,HOLD,0.024168948102239574,182398.1612967568
2015-10-01,1002.9000244140625,3.5357422828674316,0.0,75038.39528233749,41.06671721534859,116224.206980216,HOLD,0.003155722911483805,184031.86197772293
2015-10-02,1056.2960205078125,3.7193076610565186,0.0,75038.39528233749,41.06671721534859,118417.00525222988,HOLD,0.018866966951103015,193830.01168763955
2015-10-05,1103.9110107421875,3.8888771533966064,1.0,0.0,109.04175736997777,120372.39659139654,BUY,0.016512757901634645,202567.34850842852
2015-10-06,1084.9410400390625,3.833287000656128,1.0,0.0,109.04175736997777,118303.8776486708,HOLD,-0.01718432964118277,199086.36441711933
2015-10-07,1105.1710205078125,3.8948757648468018,1.0,0.0,109.04175736997777,120509.79027054361,HOLD,0.018646156539549485,202798.55993293072
2015-10-08,1117.8759765625,3.9424662590026855,1.0,0.0,109.04175736997777,121895.16100605509,HOLD,0.01149591856729093,205129.91566348355
2015-10-09,1133.1240234375,3.990457534790039,1.0,0.0,109.04175736997777,123557.83483376488,HOLD,0.01364019550888651,207927.92781785488
2015-10-12,1142.7010498046875,4.024051666259766,1.0,0.0,109.04175736997777,124602.13061922163,HOLD,0.008451878319668982,209685.3093630323
2015-10-13,1119.4659423828125,3.9452664852142334,1.0,0.0,109.04175736997777,122068.53367326016,HOLD,-0.02033349617193969,205421.6739277871
2015-10-14,1114.761962890625,3.928469181060791,1.0,0.0,109.04175736997777,121555.60348279969,HOLD,-0.0042019853522072825,204558.49506291666
2015-10-15,1169.552978515625,4.120434284210205,1.0,0.0,109.04175736997777,127530.1121146356,HOLD,0.0491504172630044,214612.63044995122
2015-10-16,1185.68896484375,4.171623706817627,1.0,0.0,109.04175736997777,129289.6084207523,HOLD,0.013796712611175987,217573.5792349977
2015-10-19,1204.279052734375,4.246410846710205,1.0,0.0,109.04175736997777,131316.7042740084,HOLD,0.015678722195980654,220984.85494100844
2015-10-20,1184.873046875,4.176022529602051,1.0,0.0,109.04175736997777,129200.63929157006,HOLD,-0.016114210253273753,217423.85852569982
2015-10-21,1165.06103515625,4.108835220336914,1.0,0.0,109.04175736997777,127040.30271672296,HOLD,-0.01672078858659376,213788.36015361015
2015-10-22,1236.0240478515625,4.352389812469482,1.0,0.0,109.04175736997777,134778.23432928786,HOLD,0.06090926617058767,226810.05228637985
2015-10-23,1335.5250244140625,4.714323043823242,1.0,0.0,109.04175736997777,145627.99567369185,HOLD,0.08050084198236362,245068.45246549734
2015-10-26,1341.1590576171875,4.728320121765137,1.0,0.0,109.04175736997777,146242.3405552414,HOLD,0.004218590516936738,246102.29591506865
2015-10-27,1348.3740234375,4.7591142654418945,1.0,0.0,109.04175736997777,147029.0731076526,HOLD,0.005379649624207339,247426.2400388047
2015-10-28,1382.81103515625,4.86949348449707,1.0,0.0,109.04175736997777,150784.14538403563,HOLD,0.025539658225510298,253745.42164541886
2015-10-29,1375.8919677734375,4.85149621963501,1.0,0.0,109.04175736997777,150029.67811725245,HOLD,-0.005003624650732341,252475.7747986634
2015-10-30,1356.4329833984375,4.7851104736328125,1.0,0.0,109.04175736997777,147907.8362643675,HOLD,-0.014142814138591087,248905.05684118913
2015-11-02,1404.425048828125,4.948279857635498,1.0,0.0,109.04175736997777,153140.9754186356,HOLD,0.03538108112753724,257711.5868503415
2015-11-03,1417.989990234375,4.995471000671387,1.0,0.0,109.04175736997777,154620.12046819387,HOLD,0.009658715085983927,260200.74964208578
2015-11-04,1417.2919921875,4.997470378875732,1.0,0.0,109.04175736997777,154544.0095345218,HOLD,-0.0004922446926156621,260072.66720405984
2015-11-05,1405.6400146484375,4.9534783363342285,1.0,0.0,109.04175736997777,153273.45742682694,HOLD,-0.008221296390081512,257934.53272401623
2015-11-06,1409.447021484375,4.969875812530518,1.0,0.0,109.04175736997777,153688.58014253707,HOLD,0.002708379667812455,258633.11736807268
2015-11-09,1362.947998046875,4.809905052185059,1.0,0.0,109.04175736997777,148618.2449109243,HOLD,-0.03299096931541923,250100.56012903136
2015-11-10,1350.9420166015625,4.775911808013916,0.0,97224.00045281621,37.07419750579244,147309.09159517608,SELL,-0.008808833104797187,247897.4660354384
2015-11-11,1346.6820068359375,4.7547149658203125,0.0,97224.00045281621,37.07419750579244,147151.15515174868,HOLD,-0.00107214321748339,247115.75548590554
2015-11-12,1305.738037109375,4.616742134094238,0.0,97224.00045281621,37.07419750579244,145633.19033143492,HOLD,-0.010315684024011729,239602.54898265406
2015-11-13,1231.5770263671875,4.3451924324035645,0.0,97224.00045281621,37.07419750579244,142883.73037194987,HOLD,-0.018879349914863286,225994.02514099953
2015-11-16,1283.3380126953125,4.526358127593994,0.0,97224.00045281621,37.07419750579244,144802.7274021734,HOLD,0.01343047963003241,235492.15103578512
2015-11-17,1285.220947265625,4.541954517364502,0.0,97224.00045281621,37.07419750579244,144872.53569032362,HOLD,0.00048209235697860287,235837.66898026745
2015-11-18,1359.2900390625,4.802306652069092,0.0,97224.00045281621,37.07419750579244,147618.58782867566,HOLD,0.018954953230210236,249429.32572226587
2015-11-19,1360.9749755859375,4.809504985809326,0.0,97224.00045281621,37.07419750579244,147681.0554981303,HOLD,0.00042316940145181725,249738.51108289405
2015-11-20,1388.0880126953125,4.905088424682617,0.0,97224.00045281621,37.07419750579244,148686.24959090515,HOLD,0.0068065202363587485,254713.7454847723
2015-11-23,1377.64697265625,4.8654961585998535,0.0,97224.00045281621,37.07419750579244,148299.15641033105,HOLD,-0.002603422856109039,252797.817682801
2015-11-24,1372.81005859375,4.850296974182129,0.0,97224.00045281621,37.07419750579244,148119.83170305938,HOLD,-0.001209209220148888,251910.2453630494
2015-11-25,1375.7969970703125,4.861095428466797,0.0,97224.00045281621,37.07419750579244,148230.5700500771,HOLD,0.0007476267407575676,252458.34770233877
2015-11-26,1375.7969970703125,4.861095428466797,0.0,97224.00045281621,37.07419750579244,148230.5700500771,HOLD,0.0,252458.34770233877
2015-11-27,1382.781982421875,4.878694534301758,0.0,97224.00045281621,37.07419750579244,148489.532776576,HOLD,0.0017470264494794385,253740.09047713448
2015-11-30,1368.406982421875,4.847898483276367,0.0,97224.00045281621,37.07419750579244,147956.59118743025,HOLD,-0.003589085231668343,251102.28216969589
2015-12-01,1413.7850341796875,4.991870880126953,0.0,97224.00045281621,37.07419750579244,149638.94604072746,HOLD,0.01137059755023695,259429.14143245315
2015-12-02,1386.8599853515625,4.901087760925293,0.0,97224.00045281621,37.07419750579244,148640.72146262045,HOLD,-0.0066708875230604425,254488.4028253563
2015-12-03,1316.2320556640625,4.651134014129639,0.0,97224.00045281621,37.07419750579244,146022.24764796084,HOLD,-0.017616126919284936,241528.19832679105
2015-12-04,1409.9010009765625,4.970675945281982,0.0,97224.00045281621,37.07419750579244,149494.94862663574,HOLD,0.02378199921320956,258716.42247248304
2015-12-07,1389.5469970703125,4.909886837005615,0.0,97224.00045281621,37.07419750579244,148740.34026578176,HOLD,-0.005047718118814992,254981.46869206263
2015-12-08,1390.489990234375,4.910285949707031,0.0,97224.00045281621,37.07419750579244,148775.30098059285,HOLD,0.00023504527923368101,255154.50766263806
2015-12-09,1326.0169677734375,4.681528568267822,0.0,97224.00045281621,37.07419750579244,146385.01541208063,HOLD,-0.01606641393267305,243323.72684502866
2015-12-10,1343.9730224609375,4.747917652130127,0.0,97224.00045281621,37.07419750579244,147050.72172998983,HOLD,0.004547639770609013,246618.6576431858
2015-12-11,1252.425048828125,4.422377109527588,0.0,97224.00045281621,37.07419750579244,143656.65407427185,HOLD,-0.02308093163901681,229819.6311821214
2015-12-14,1279.5260009765625,4.52155876159668,0.0,97224.00045281621,37.07419750579244,144661.40012681804,HOLD,0.006994079452990354,234792.64799719228
2015-12-15,1302.2769775390625,4.598343849182129,0.0,97224.00045281621,37.07419750579244,145504.87432534585,HOLD,0.005830679073950407,238967.44556094205
2015-12-16,1359.2889404296875,4.801506519317627,0.0,97224.00045281621,37.07419750579244,147618.5470977458,HOLD,0.014526473990650102,249429.1241234652
2015-12-17,1301.14404296875,4.6015448570251465,0.0,97224.00045281621,37.07419750579244,145462.87168532494,HOLD,-0.014603011984621883,238759.55239771737
2015-12-18,1230.3480224609375,4.348789691925049,0.0,97224.00045281621,37.07419750579244,142838.16603839415,HOLD,-0.018043818443298165,225768.50328264956
2015-12-21,1267.8270263671875,4.477967262268066,0.0,97224.00045281621,37.07419750579244,144227.67003153486,HOLD,0.009727820173546675,232645.88956845333
2015-12-22,1291.6800537109375,4.562750816345215,0.0,97224.00045281621,37.07419750579244,145112.0018783881,HOLD,0.006131499223830605,237022.91312914225
