ticker_1,weight_1,ticker_2,weight_2,ticker_3,weight_3,asset_type_2,asset_type_3,total_return,cagr,volatility,sharpe,sortino,dpr,max_drawdown,calmar
LQQ3.L,0.5,SGLN.L,0.4,MLPX.L,0.1,ETCs,ETFs,124.74985087721636,0.6408598854205716,5.05382463266133,0.3693442316860175,7.9947878360131694,2.744849532574846,0.468825510045116,1.3669475565843257
LQQ3.L,0.6,SGLN.L,0.2,MXEU.L,0.2,ETCs,ETFs,230.08451555925993,0.640753776911114,6.022290840569168,0.3488353818709303,7.188680951808751,2.192593539457571,0.5723991103546615,1.119417842061459
LQQ3.L,0.7,SGLN.L,0.2,DXJP.L,0.1,ETCs,ETFs,118.14122842805622,0.6403688476045069,3.192775919651399,0.42500784561056465,4.1109763755539,1.9400360091532138,0.6325621558861729,1.0123413828122507
LQQ3.L,0.7,SGLN.L,0.1,MLPQ.L,0.2,ETCs,ETFs,398.2465739021908,0.6402959914541,5.656825962124098,0.3456485919136469,5.886795013122041,1.927756103355188,0.612433329327077,1.0454950127512455
LQQ3.L,0.5,SGLN.L,0.3,UC98.L,0.2,ETCs,ETFs,135.17223966988584,0.6394068878228101,6.283150216558482,0.3545490868474747,8.881414375996686,2.5492100937297657,0.4941910359929743,1.2938455804607112
LQQ3.L,0.5,SGLN.L,0.3,UC87.L,0.2,ETCs,ETFs,164.52443976597465,0.6392536656601098,6.195905940486913,0.3511091863058777,8.591096179164113,2.52449665539111,0.49872189951049556,1.2817838283972462
LQQ3.L,0.6,SGLN.L,0.2,FEX.L,0.2,ETCs,ETFs,417.14051017640134,0.6391216172361611,5.669050920830182,0.340651998913139,6.705862112156826,2.2193041566047453,0.5719753890295088,1.1173935618463964
LQQ3.L,0.6,SGLN.L,0.2,UKRE.L,0.2,ETCs,ETFs,159.72249499379242,0.6383133151972791,6.208670727323919,0.3540731881798315,7.590201621271006,2.203918583065909,0.5901515962993198,1.0816090631626998
LQQ3.L,0.6,SGLN.L,0.2,WLDL.L,0.2,ETCs,ETFs,481.2170524205297,0.6382763710703003,5.636999774025159,0.33822339879715224,6.593472578970709,2.20735052784655,0.5804612164124986,1.099602097475391
LQQ3.L,0.5,SGLN.L,0.3,UC90.L,0.2,ETCs,ETFs,156.1997733603231,0.6382153268161155,6.215599920150151,0.35152115794769645,8.767880934638944,2.5611048028245174,0.47071163563780855,1.3558520301953902
LQQ3.L,0.5,SGLN.L,0.3,XLYP.L,0.2,ETCs,ETFs,225.24073059371318,0.6373033016239489,5.930834306791233,0.34671889892043156,8.041890098712372,2.4923612833346507,0.5259694950241841,1.2116735051234209
LQQ3.L,0.5,SGLN.L,0.3,XLIP.L,0.2,ETCs,ETFs,224.69171336156097,0.6369415688669042,5.9670746707443065,0.34592379881325835,8.255874661411735,2.5475385825985946,0.4829830638410852,1.3187658461591019
LQQ3.L,0.6,SGLN.L,0.2,IGWD.L,0.2,ETCs,ETFs,475.4094061798497,0.6366911060908056,5.615216198153227,0.33842489920741586,6.63885710466279,2.2242997537685283,0.5881362217560158,1.082557207902989
LQQ3.L,0.6,SGLN.L,0.2,XMJP.L,0.2,ETCs,ETFs,473.10167774129314,0.6360562435601393,5.651211867282187,0.33758461666860856,6.799057028448693,2.2668352961184692,0.5778315536907334,1.100764123207728
LQQ3.L,0.6,SGLN.L,0.2,FKU.L,0.2,ETCs,ETFs,406.8294433932597,0.6357743437781112,5.685087558111196,0.3399530073396328,6.769347412717023,2.226864317435474,0.5802112231711136,1.0957636088170102
LQQ3.L,0.7,SGLN.L,0.1,XDDX.L,0.2,ETCs,ETFs,460.29391750319513,0.6342608669583809,4.841743566332342,0.353915774589948,5.19161317558352,1.9216245494935058,0.6526098613817857,0.9718836696942427
LQQ3.L,0.6,SGLN.L,0.2,ISWD.L,0.2,ETCs,ETFs,465.9468129900524,0.634069686378379,5.588397941124875,0.33841338170287105,6.646533242264925,2.228421399592424,0.5719736147658949,1.1085645736261796
LQQ3.L,0.5,SGLN.L,0.3,XWLD.L,0.2,ETCs,ETFs,212.51775590509172,0.6339104414230969,5.978770629442938,0.34633267544237845,8.232766732942377,2.5203935256480885,0.4992550413502414,1.2697126496883804
LQQ3.L,0.6,SGLN.L,0.3,TPXG.L,0.1,ETCs,ETFs,118.85041759489323,0.6334545896144219,3.2092165427859625,0.41511198748238015,4.730928519976579,2.2495599746141917,0.5660538863714762,1.1190711783201388
LQQ3.L,0.5,SGLN.L,0.3,HMYR.L,0.2,ETCs,ETFs,128.761115417814,0.633391189751561,7.6537961848253735,0.3448204243264885,11.092629835934128,2.6621753869511546,0.4349265924378594,1.456317458542288
LQQ3.L,0.6,SGLN.L,0.1,60TC.L,0.3,ETCs,ETCs,10.697382500511951,0.6328328638128691,0.38695488862836314,1.4625553776932143,1.7772863076809102,1.98734727125858,0.4705784311832628,1.3447978527652018
LQQ3.L,0.5,SGLN.L,0.4,XREP.L,0.1,ETCs,ETFs,94.20634269116168,0.6320124412039576,2.498223561032549,0.4472298204634787,4.830985144366405,2.732746053303072,0.4877156037400857,1.2958626633171466
LQQ3.L,0.5,SGLN.L,0.4,TIPG.L,0.1,ETCs,ETFs,78.38422787550974,0.6318329969641383,3.3105182809741445,0.4140840798706596,5.906067898577634,2.722176084580599,0.4807095556911017,1.314375779478257
LQQ3.L,0.6,SGLN.L,0.2,ISJP.L,0.2,ETCs,ETFs,457.0810182101095,0.6315688628058436,5.612852617907726,0.33754901293334116,6.700085130470091,2.233472195744279,0.5749795474958902,1.0984197012857364
LQQ3.L,0.6,SGLN.L,0.2,DAXX.L,0.2,ETCs,ETFs,451.20990390950203,0.6311528685275516,5.592933074348363,0.3382100490922088,6.700596852976624,2.2357432045493444,0.5786261865557611,1.0907782661625678
LQQ3.L,0.5,SGLN.L,0.4,AUGA.L,0.1,ETCs,ETFs,103.98048193391644,0.6304401424122448,3.2298314246800723,0.4108009106161911,5.572612546501117,2.6478382620731917,0.47969035853124203,1.3142647776840495
LQQ3.L,0.6,SGLN.L,0.2,SPGP.L,0.2,ETCs,ETFs,452.93928717029684,0.6303852843389759,5.516740399560372,0.33868285806114445,6.593516415455412,2.224576751986189,0.5713370552752491,1.1033509528544048
