Date,LQQ3_Price,TQQQ_Price,Signal,Cash,Shares,Portfolio_Value,Trade_Type,Daily_Return,BuyHold_Value
2013-03-04,332.68798828125,1.1466867923736572,0.0,55000.0,0.0,55000.0,HOLD,0.0,61048.148819012844
2013-03-05,347.0299987792969,1.1970553398132324,0.0,55000.0,0.0,55000.0,HOLD,0.0,63679.90356246463
2013-03-06,344.6650085449219,1.1894607543945312,0.0,55000.0,0.0,55000.0,HOLD,0.0,63245.92854422146
2013-03-07,347.2120056152344,1.1998538970947266,0.0,55000.0,0.0,55000.0,HOLD,0.0,63713.301763775686
2013-03-08,348.9119873046875,1.2012525796890259,0.0,55000.0,0.0,55000.0,HOLD,0.0,64025.24790797972
2013-03-11,351.7659912109375,1.2136452198028564,0.0,55000.0,0.0,55000.0,HOLD,0.0,64548.95679238796
2013-03-12,347.5979919433594,1.1988544464111328,0.0,55000.0,0.0,55000.0,HOLD,0.0,63784.130142411224
2013-03-13,346.8320007324219,1.1950570344924927,0.0,55000.0,0.0,55000.0,HOLD,0.0,63643.57097861047
2013-03-14,350.0140075683594,1.2072491645812988,0.0,55000.0,0.0,55000.0,HOLD,0.0,64227.46830495219
2013-03-15,347.0400085449219,1.1958560943603516,0.0,55000.0,0.0,55000.0,HOLD,0.0,63681.7403515374
2013-03-18,344.37701416015625,1.18766188621521,0.0,55000.0,0.0,55000.0,HOLD,0.0,63193.081658612384
2013-03-19,342.49700927734375,1.1828649044036865,0.0,55000.0,0.0,55000.0,HOLD,0.0,62848.10131093184
2013-03-20,349.3450012207031,1.2054502964019775,0.0,55000.0,0.0,55000.0,HOLD,0.0,64104.70583527729
2013-03-21,337.7330017089844,1.1668745279312134,0.0,55000.0,0.0,55000.0,HOLD,0.0,61973.907311591414
2013-03-22,347.1889953613281,1.1990548372268677,0.0,55000.0,0.0,55000.0,HOLD,0.0,63709.07938889498
2013-03-25,342.89898681640625,1.1868618726730347,0.0,55000.0,0.0,55000.0,HOLD,0.0,62921.86407211047
2013-03-26,349.26300048828125,1.205051064491272,0.0,55000.0,0.0,55000.0,HOLD,0.0,64089.65872479392
2013-03-27,350.6260070800781,1.2114464044570923,0.0,55000.0,0.0,55000.0,HOLD,0.0,64339.77003685898
2013-03-28,353.8630065917969,1.2184425592422485,0.0,55000.0,0.0,55000.0,HOLD,0.0,64933.7585031676
2013-04-02,354.4410095214844,1.2218403816223145,0.0,55000.0,0.0,55000.0,HOLD,0.0,65039.82187218697
2013-04-03,344.77301025390625,1.1894607543945312,0.0,55000.0,0.0,55000.0,HOLD,0.0,63265.7468263207
2013-04-04,344.9119873046875,1.1900606155395508,0.0,55000.0,0.0,55000.0,HOLD,0.0,63291.249074605505
2013-04-05,336.3110046386719,1.160878300666809,0.0,55000.0,0.0,55000.0,HOLD,0.0,61712.97126392368
2013-04-08,341.4939880371094,1.178667664527893,0.0,55000.0,0.0,55000.0,HOLD,0.0,62664.04720588644
2013-04-09,348.2879943847656,1.2018524408340454,0.0,55000.0,0.0,55000.0,HOLD,0.0,63910.74538916561
2013-04-10,368.5950012207031,1.2722091674804688,0.0,55000.0,0.0,55000.0,HOLD,0.0,67637.07522089069
2013-04-11,368.51800537109375,1.2700104713439941,0.0,55000.0,0.0,55000.0,HOLD,0.0,67622.9465049437
2013-04-12,367.4939880371094,1.2686115503311157,0.0,55000.0,0.0,55000.0,HOLD,0.0,67435.03962281883
2013-04-15,344.65301513671875,1.1914594173431396,0.0,55000.0,0.0,55000.0,HOLD,0.0,63243.72775731414
2013-04-16,359.760986328125,1.2412283420562744,0.0,55000.0,0.0,55000.0,HOLD,0.0,66016.03606459999
2013-04-17,338.2820129394531,1.1686731576919556,0.0,55000.0,0.0,55000.0,HOLD,0.0,62074.65071225976
2013-04-18,323.65899658203125,1.1181052923202515,0.0,55000.0,0.0,55000.0,HOLD,0.0,59391.33147556984
2013-04-19,337.2770080566406,1.1644760370254517,0.0,55000.0,0.0,55000.0,HOLD,0.0,61890.232609379826
2013-04-22,347.9880065917969,1.200254201889038,0.0,55000.0,0.0,55000.0,HOLD,0.0,63855.69771664922
2013-04-23,357.364013671875,1.2356318235397339,0.0,55000.0,0.0,55000.0,HOLD,0.0,65576.19228127065
2013-04-24,356.8699951171875,1.2326339483261108,0.0,55000.0,0.0,55000.0,HOLD,0.0,65485.540020569184
2013-04-25,362.3399963378906,1.2526209354400635,0.0,55000.0,0.0,55000.0,HOLD,0.0,66489.2836492071
2013-04-26,359.29400634765625,1.2420272827148438,0.0,55000.0,0.0,55000.0,HOLD,0.0,65930.3453743817
2013-04-29,369.2460021972656,1.2750071287155151,0.0,55000.0,0.0,55000.0,HOLD,0.0,67756.53371022128
2013-04-30,377.156005859375,1.3029897212982178,0.0,55000.0,0.0,55000.0,HOLD,0.0,69208.01707521478
2013-05-01,371.6099853515625,1.2863998413085938,0.0,55000.0,0.0,55000.0,HOLD,0.0,68190.32392956382
2013-05-02,386.2489929199219,1.332971215248108,0.0,55000.0,0.0,55000.0,HOLD,0.0,70876.57754879683
2013-05-03,399.8080139160156,1.3795427083969116,0.0,55000.0,0.0,55000.0,HOLD,0.0,73364.65394700416
2013-05-07,403.14599609375,1.393933653831482,0.0,55000.0,0.0,55000.0,HOLD,0.0,73977.1727030744
2013-05-08,409.42498779296875,1.4157198667526245,0.0,55000.0,0.0,55000.0,HOLD,0.0,75129.36584857262
2013-05-09,407.1830139160156,1.410723328590393,0.0,55000.0,0.0,55000.0,HOLD,0.0,74717.96429603786
2013-05-10,415.3680114746094,1.4347082376480103,0.0,55000.0,0.0,55000.0,HOLD,0.0,76219.90896083252
2013-05-13,415.7919921875,1.4403042793273926,0.0,55000.0,0.0,55000.0,HOLD,0.0,76297.70929799123
2013-05-14,422.1780090332031,1.4614911079406738,0.0,55000.0,0.0,55000.0,HOLD,0.0,77469.54152665478
2013-05-15,425.0,1.472284197807312,0.0,55000.0,0.0,55000.0,HOLD,0.0,77987.37604601015
2013-05-16,423.5820007324219,1.4668875932693481,0.0,55000.0,0.0,55000.0,HOLD,0.0,77727.17359397818
2013-05-17,436.1210021972656,1.508262038230896,0.0,55000.0,0.0,55000.0,HOLD,0.0,80028.0767056964
2013-05-20,432.6130065917969,1.5014663934707642,0.0,55000.0,0.0,55000.0,HOLD,0.0,79384.36053522241
2013-05-21,435.0459899902344,1.507062554359436,0.0,55000.0,0.0,55000.0,HOLD,0.0,79830.8122792404
2013-05-22,423.2380065917969,1.4702857732772827,0.0,55000.0,0.0,55000.0,HOLD,0.0,77664.0507695016
2013-05-23,419.9630126953125,1.4542955160140991,0.0,55000.0,0.0,55000.0,HOLD,0.0,77063.0903446698
2013-05-24,419.7590026855469,1.4534960985183716,0.0,55000.0,0.0,55000.0,HOLD,0.0,77025.65456737865
2013-05-28,428.47198486328125,1.4834775924682617,0.0,55000.0,0.0,55000.0,HOLD,0.0,78624.48425579548
2013-05-29,421.1910095214844,1.4610917568206787,0.0,55000.0,0.0,55000.0,HOLD,0.0,77288.42740411915
2013-05-30,428.3599853515625,1.484876275062561,0.0,55000.0,0.0,55000.0,HOLD,0.0,78603.93237806048
2013-05-31,415.50299072265625,1.442503571510315,0.0,55000.0,0.0,55000.0,HOLD,0.0,76244.67761348154
2013-06-03,419.3580017089844,1.4508981704711914,0.0,55000.0,0.0,55000.0,HOLD,0.0,76952.07100513394
2013-06-04,412.1440124511719,1.429111123085022,0.0,55000.0,0.0,55000.0,HOLD,0.0,75628.30608033182
2013-06-05,396.9360046386719,1.3743456602096558,0.0,55000.0,0.0,55000.0,HOLD,0.0,72837.6410822516
2013-06-06,402.2489929199219,1.3911352157592773,0.0,55000.0,0.0,55000.0,HOLD,0.0,73812.5728822937
2013-06-07,418.8280029296875,1.4492990970611572,0.0,55000.0,0.0,55000.0,HOLD,0.0,76854.81638371054
2013-06-10,418.59600830078125,1.4498987197875977,0.0,55000.0,0.0,55000.0,HOLD,0.0,76812.24543696897
2013-06-11,405.7030029296875,1.4079246520996094,0.0,55000.0,0.0,55000.0,HOLD,0.0,74446.3827117014
2013-06-12,392.1600036621094,1.359155297279358,0.0,55000.0,0.0,55000.0,HOLD,0.0,71961.24629600385
2013-06-13,406.9309997558594,1.4079246520996094,0.0,55000.0,0.0,55000.0,HOLD,0.0,74671.71977115075
2013-06-14,399.0849914550781,1.3831404447555542,0.0,55000.0,0.0,55000.0,HOLD,0.0,73231.97953629629
2013-06-17,410.1839904785156,1.4215166568756104,0.0,55000.0,0.0,55000.0,HOLD,0.0,75268.64262000244
2013-06-18,420.4440002441406,1.455095648765564,0.0,55000.0,0.0,55000.0,HOLD,0.0,77151.35141959664
2013-06-19,405.0169982910156,1.4093233346939087,0.0,55000.0,0.0,55000.0,HOLD,0.0,74320.50106058278
2013-06-20,376.5950012207031,1.3053882122039795,0.0,55000.0,0.0,55000.0,HOLD,0.0,69105.07288763911
2013-06-21,371.73199462890625,1.2869994640350342,0.0,55000.0,0.0,55000.0,HOLD,0.0,68212.71259637161
2013-06-24,360.1419982910156,1.2472243309020996,0.0,55000.0,0.0,55000.0,HOLD,0.0,66085.95164866582
2013-06-25,367.06201171875,1.2738076448440552,0.0,55000.0,0.0,55000.0,HOLD,0.0,67355.77209438857
2013-06-26,377.65301513671875,1.3085862398147583,0.0,55000.0,0.0,55000.0,HOLD,0.0,69299.2181326514
2013-06-27,382.8030090332031,1.323177695274353,0.0,55000.0,0.0,55000.0,HOLD,0.0,70244.24051062737
2013-06-28,383.8710021972656,1.326775312423706,0.0,55000.0,0.0,55000.0,HOLD,0.0,70440.21694474574
2013-07-01,391.1449890136719,1.3551573753356934,0.0,55000.0,0.0,55000.0,HOLD,0.0,71774.99140405114
2013-07-02,392.04998779296875,1.3557571172714233,0.0,55000.0,0.0,55000.0,HOLD,0.0,71941.05841610339
2013-07-03,396.7550048828125,1.374145746231079,0.0,55000.0,0.0,55000.0,HOLD,0.0,72804.42767984114
2013-07-05,405.5350036621094,1.4045265913009644,0.0,55000.0,0.0,55000.0,HOLD,0.0,74415.55489509887
2013-07-08,406.6759948730469,1.4091237783432007,0.0,55000.0,0.0,55000.0,HOLD,0.0,74624.92644952847
2013-07-09,414.1470031738281,1.4349080324172974,0.0,55000.0,0.0,55000.0,HOLD,0.0,75995.85429375409
2013-07-10,421.06500244140625,1.459092617034912,0.0,55000.0,0.0,55000.0,HOLD,0.0,77265.30514167559
2013-07-11,445.79400634765625,1.5500364303588867,0.0,55000.0,0.0,55000.0,HOLD,0.0,81803.07014609905
2013-07-12,454.343994140625,1.5662262439727783,0.0,55000.0,0.0,55000.0,HOLD,0.0,83371.99041244977
2013-07-15,454.61199951171875,1.578418493270874,0.0,55000.0,0.0,55000.0,HOLD,0.0,83421.16931987998
2013-07-16,453.531005859375,1.572222352027893,0.0,55000.0,0.0,55000.0,HOLD,0.0,83222.80729995367
2013-07-17,456.9580078125,1.5834157466888428,0.0,55000.0,0.0,55000.0,HOLD,0.0,83851.66115884489
2013-07-18,453.6180114746094,1.5718226432800293,0.0,55000.0,0.0,55000.0,HOLD,0.0,83238.77280497343
2013-07-19,439.04998779296875,1.5240528583526611,0.0,55000.0,0.0,55000.0,HOLD,0.0,80565.5447082504
2013-07-22,443.4320068359375,1.5350457429885864,0.0,55000.0,0.0,55000.0,HOLD,0.0,81369.64392459106
2013-07-23,433.0329895019531,1.5008670091629028,0.0,55000.0,0.0,55000.0,HOLD,0.0,79461.42727674537
2013-07-24,437.2099914550781,1.5150583982467651,0.0,55000.0,0.0,55000.0,HOLD,0.0,80227.90591689425
2013-07-25,446.03399658203125,1.54244065284729,0.0,55000.0,0.0,55000.0,HOLD,0.0,81847.10828411217
2013-07-26,452.3699951171875,1.56802499294281,0.0,55000.0,0.0,55000.0,HOLD,0.0,83009.76216737852
2013-07-29,449.1709899902344,1.560829520225525,0.0,55000.0,0.0,55000.0,HOLD,0.0,82422.7456595931
2013-07-30,456.37200927734375,1.5840153694152832,0.0,55000.0,0.0,55000.0,HOLD,0.0,83744.13059855397
2013-07-31,458.5,1.594008445739746,0.0,55000.0,0.0,55000.0,HOLD,0.0,84134.61627551918
2013-08-01,474.54998779296875,1.642578363418579,0.0,55000.0,0.0,55000.0,HOLD,0.0,87079.78435444653
2013-08-02,482.364990234375,1.66996169090271,0.0,55000.0,0.0,55000.0,HOLD,0.0,88513.83502314874
2013-08-05,482.510009765625,1.673559308052063,0.0,55000.0,0.0,55000.0,HOLD,0.0,88540.44606483723
2013-08-06,472.86199951171875,1.643777847290039,0.0,55000.0,0.0,55000.0,HOLD,0.0,86770.03899714982
2013-08-07,471.2829895019531,1.6343841552734375,0.0,55000.0,0.0,55000.0,HOLD,0.0,86480.29112088628
2013-08-08,477.3039855957031,1.65617036819458,0.0,55000.0,0.0,55000.0,HOLD,0.0,87585.14214802708
2013-08-09,471.99200439453125,1.6383811235427856,0.0,55000.0,0.0,55000.0,HOLD,0.0,86610.3951468856
2013-08-12,475.2510070800781,1.648574709892273,0.0,55000.0,0.0,55000.0,HOLD,0.0,87208.4211891743
2013-08-13,482.6759948730469,1.6759580373764038,0.0,55000.0,0.0,55000.0,HOLD,0.0,88570.90428363852
2013-08-14,477.4540100097656,1.6573694944381714,0.0,55000.0,0.0,55000.0,HOLD,0.0,87612.67158425196
2013-08-15,453.0710144042969,1.574220895767212,0.0,55000.0,0.0,55000.0,HOLD,0.0,83138.39900210631
2013-08-16,452.0220031738281,1.56862473487854,0.0,55000.0,0.0,55000.0,HOLD,0.0,82945.90574726617
2013-08-19,450.13299560546875,1.5624288320541382,0.0,55000.0,0.0,55000.0,HOLD,0.0,82599.27340941346
2013-08-20,455.66400146484375,1.5838149785995483,0.0,55000.0,0.0,55000.0,HOLD,0.0,83614.21137145525
2013-08-21,450.8919982910156,1.56802499294281,0.0,55000.0,0.0,55000.0,HOLD,0.0,82738.55018084329
2013-08-22,464.2619934082031,1.6127976179122925,0.0,55000.0,0.0,55000.0,HOLD,0.0,85191.94038540192
2013-08-23,474.31500244140625,1.646775722503662,0.0,55000.0,0.0,55000.0,HOLD,0.0,87036.6646109698
2013-08-27,444.82000732421875,1.5444400310516357,0.0,55000.0,0.0,55000.0,HOLD,0.0,81624.34160937137
2013-08-28,450.34100341796875,1.5644274950027466,0.0,55000.0,0.0,55000.0,HOLD,0.0,82637.4427823404
2013-08-29,459.6319885253906,1.5968068838119507,0.0,55000.0,0.0,55000.0,HOLD,0.0,84342.3358397766
2013-08-30,451.06201171875,1.5670251846313477,0.0,55000.0,0.0,55000.0,HOLD,0.0,82769.74759524703
2013-09-03,458.86199951171875,1.5928093194961548,0.0,55000.0,0.0,55000.0,HOLD,0.0,84201.04308034008
2013-09-04,473.4590148925781,1.6447774171829224,0.0,55000.0,0.0,55000.0,HOLD,0.0,86879.59114541413
2013-09-05,475.8869934082031,1.6519728899002075,0.0,55000.0,0.0,55000.0,HOLD,0.0,87325.12449489573
2013-09-06,477.4289855957031,1.6579691171646118,0.0,55000.0,0.0,55000.0,HOLD,0.0,87608.07961157002
2013-09-09,494.11199951171875,1.7163325548171997,0.0,55000.0,0.0,55000.0,HOLD,0.0,90669.40779945033
2013-09-10,501.1650085449219,1.7423168420791626,0.0,55000.0,0.0,55000.0,HOLD,0.0,91963.63289998754
2013-09-11,498.781005859375,1.7335221767425537,0.0,55000.0,0.0,55000.0,HOLD,0.0,91526.16910249945
2013-09-12,496.75799560546875,1.7257269620895386,0.0,55000.0,0.0,55000.0,HOLD,0.0,91154.94731093163
2013-09-13,498.00201416015625,1.7313233613967896,0.0,55000.0,0.0,55000.0,HOLD,0.0,91383.22435289076
2013-09-16,493.4159851074219,1.7167325019836426,0.0,55000.0,0.0,55000.0,HOLD,0.0,90541.68935925893
2013-09-17,503.7489929199219,1.7511106729507446,0.0,55000.0,0.0,55000.0,HOLD,0.0,92437.79327916434
2013-09-18,522.8920288085938,1.8154715299606323,0.0,55000.0,0.0,55000.0,HOLD,0.0,95950.53478154581
2013-09-19,525.9229736328125,1.826663851737976,0.0,55000.0,0.0,55000.0,HOLD,0.0,96506.71227279535
2013-09-20,519.6199951171875,1.8066766262054443,0.0,55000.0,0.0,55000.0,HOLD,0.0,95350.11755348249
2013-09-23,516.927978515625,1.7964829206466675,0.0,55000.0,0.0,55000.0,HOLD,0.0,94856.13329223976
2013-09-24,516.5709838867188,1.7968831062316895,0.0,55000.0,0.0,55000.0,HOLD,0.0,94790.62488195524
2013-09-25,511.7130126953125,1.779892921447754,0.0,55000.0,0.0,55000.0,HOLD,0.0,93899.18858519082
2013-09-26,523.9719848632812,1.8206677436828613,0.0,55000.0,0.0,55000.0,HOLD,0.0,96148.70640260482
2013-09-27,522.1719970703125,1.8120733499526978,0.0,55000.0,0.0,55000.0,HOLD,0.0,95818.4091675731
2013-09-30,516.3419799804688,1.8006805181503296,1.0,0.0,106.51855191414117,55000.0,BUY,0.0,94748.60273194883
2013-10-01,533.3599853515625,1.8546470403671265,1.0,0.0,106.51855191414117,56812.733288595984,HOLD,0.03295878706538158,97871.40175413356
2013-10-02,533.4349975585938,1.8512486219406128,1.0,0.0,106.51855191414117,56820.72348026484,HOLD,0.00014064086000353804,97885.16647224601
2013-10-03,514.0150146484375,1.786888837814331,1.0,0.0,106.51855191414117,54752.135022477625,HOLD,-0.03640552831935839,94321.60527219555
2013-10-04,527.7780151367188,1.8328604698181152,1.0,0.0,106.51855191414117,56218.14990448296,HOLD,0.02677548339262903,96847.11184772734
2013-10-07,514.5689697265625,1.7874886989593506,1.0,0.0,106.51855191414117,54811.14151522498,HOLD,-0.025027653731909516,94423.25586746691
2013-10-08,484.8789978027344,1.6863510608673096,1.0,0.0,106.51855191414117,51648.60869952731,HOLD,-0.05769872198007797,88975.15467871616
2013-10-09,479.71600341796875,1.6677628755569458,1.0,0.0,106.51855191414117,51098.654014121224,HOLD,-0.010648005807968985,88027.74671493228
2013-10-10,510.97198486328125,1.7736971378326416,1.0,0.0,106.51855191414117,54427.99589633118,HOLD,0.06515517769391499,93763.21019413862
2013-10-11,521.9169921875,1.813672661781311,1.0,0.0,106.51855191414117,55593.842227196634,HOLD,0.021419975357645615,95771.61584595082
2013-10-14,532.5770263671875,1.8512486219406128,1.0,0.0,106.51855191414117,56729.333631372196,HOLD,0.02042476933929338,97727.7290088558
2013-10-15,526.9749755859375,1.8314610719680786,1.0,0.0,106.51855191414117,56132.611294403956,HOLD,-0.010518761613625638,96699.75432437063
2013-10-16,544.9760131835938,1.8940227031707764,1.0,0.0,106.51855191414117,58050.05575225831,HOLD,0.03415918863631262,100002.9394734219
2013-10-17,554.7319946289062,1.9246035814285278,1.0,0.0,106.51855191414117,59089.24876831423,HOLD,0.0179016712833302,101793.15922324186
2013-10-18,581.2150268554688,2.0197436809539795,1.0,0.0,106.51855191414117,61910.183011383204,HOLD,0.04774022858421678,106652.787912869
2013-10-21,584.9169921875,2.031337022781372,1.0,0.0,106.51855191414117,62304.510997787525,HOLD,0.006369355851069347,107332.09747159468
2013-10-22,587.8870239257812,2.038332462310791,1.0,0.0,106.51855191414117,62620.87447768828,HOLD,0.005077697823709482,107877.09742934039
2013-10-23,576.9420166015625,2.0055527687072754,1.0,0.0,106.51855191414117,61455.028146822835,HOLD,-0.01861753513647968,105868.69177752819
2013-10-24,585.35498046875,2.0305376052856445,1.0,0.0,106.51855191414117,62351.16487526164,HOLD,0.014581991994175647,107412.46819346194
2013-10-25,596.5280151367188,2.0711123943328857,1.0,0.0,106.51855191414117,63541.30034858017,HOLD,0.019087622110981917,109462.71679634662
2013-10-28,595.822998046875,2.0753097534179688,1.0,0.0,106.51855191414117,63466.202949095285,HOLD,-0.0011818675266780376,109333.34636598307
2013-10-29,600.6929931640625,2.085303544998169,1.0,0.0,106.51855191414117,63984.947776807036,HOLD,0.008173560156542248,110226.98904962151
2013-10-30,597.3200073242188,2.078707695007324,1.0,0.0,106.51855191414117,63625.66220951998,HOLD,-0.005615157623326095,109608.04713176325
2013-10-31,593.2579956054688,2.0653157234191895,1.0,0.0,106.51855191414117,63192.98260338046,HOLD,-0.006800394543866606,108862.66916608452
2013-11-01,594.2979736328125,2.064317226409912,1.0,0.0,106.51855191414117,63303.75955687564,HOLD,0.0017529945403977898,109053.50483078581
2013-11-04,596.85498046875,2.074309825897217,1.0,0.0,106.51855191414117,63576.12822227426,HOLD,0.0043025669771463715,109522.71483941282
2013-11-05,599.3839721679688,2.0831050872802734,1.0,0.0,106.51855191414117,63845.51275587793,HOLD,0.004237196273762622,109986.78407862272
2013-11-06,598.4459838867188,2.0795066356658936,1.0,0.0,106.51855191414117,63745.59960244674,HOLD,-0.0015649205264154364,109814.66350258367
2013-11-07,564.5579833984375,1.9641793966293335,1.0,0.0,106.51855191414117,60135.898863169314,HOLD,-0.056626665397918274,103596.22529663787
2013-11-08,587.6939697265625,2.0417299270629883,1.0,0.0,106.51855191414117,62600.310623946556,HOLD,0.040980708817285105,107841.67204008925
2013-11-11,585.5770263671875,2.0319371223449707,1.0,0.0,106.51855191414117,62374.81688282167,HOLD,-0.003602118565824264,107453.21355106411
2013-11-12,586.9010009765625,2.0419301986694336,1.0,0.0,106.51855191414117,62515.84474098339,HOLD,0.002260974303566421,107696.1625057387
2013-11-13,608.06298828125,2.115084409713745,1.0,0.0,106.51855191414117,64769.988984304146,HOLD,0.036057166829627896,111579.38100411883
2013-11-14,613.4329833984375,2.1314752101898193,1.0,0.0,106.51855191414117,65341.993087972965,HOLD,0.00883131389457903,112564.77354192904
2013-11-15,617.4099731445312,2.146265983581543,1.0,0.0,106.51855191414117,65765.61627670426,HOLD,0.006483169072619921,113294.55000042255
