date,symbol,shares,price,trade_value,costs,execution_type,scaling_applied
2024-07-10,UVXY,209.98997083023104,21.540000915527344,4523.184163934737,139.05992925096146,market_open,True
2024-07-10,SMR,-684.1334463921024,13.260000228881836,-9071.609655744998,13.607414483617498,market_open,True
2024-07-11,UVXY,4135.334328631518,21.09000015258789,87214.20162184065,130.82130243276097,market_open,False
2024-07-12,UVXY,-53.188452635668,21.079999923706055,-1121.2125775019244,1.6818188662528868,market_open,False
2024-07-15,UVXY,81.62874175382785,20.84000015258789,1701.14299060533,2.5517144859079948,market_open,True
2024-07-16,UVXY,-1.2427241686555135,21.389999389648438,-26.581869209042797,0.039872803813564194,market_open,True
2024-07-17,UVXY,-2.506932878529369,22.690000534057617,-56.88230835267799,0.08532346252901699,market_open,True
2024-07-18,UVXY,1.0211830104872206,22.170000076293945,22.639627420411763,0.03395944113061765,market_open,True
2024-07-19,UVXY,-4.028744148918122,24.420000076293945,-98.38193242394932,0.147572898635924,market_open,True
2024-07-22,UVXY,-4367.007370394293,24.770000457763672,-108170.77456372396,162.25616184558595,market_open,False
2024-07-22,TQQQ,12.59026323077465,72.75155227730282,915.9611936187055,161.08638821202092,market_open,False
2024-07-23,OKLO,9984.307713698692,9.010000228881836,89958.6147856519,134.93792217847783,market_open,True
2024-07-23,LEU,206.28634140774776,43.189998626708984,8909.506802109447,13.36426020316417,market_open,True
2024-07-23,SMR,802.1554611129029,11.180000305175781,8968.098300040674,13.45214745006101,market_open,True
2024-07-23,TQQQ,-12.59026323077465,72.83058467147345,-916.9562322650719,1.375434348397608,market_open,True
2024-07-24,OKLO,-510.8946516239339,9.170000076293945,-4684.9039943696425,7.027355991554464,market_open,False
2024-07-24,LEU,-5.19071088378081,43.86000061035156,-227.6645825307848,0.3414968737961772,market_open,False
2024-07-24,SMR,-52.133412389298314,11.270000457763672,-587.5435814921743,0.8813153722382615,market_open,False
2024-07-25,OKLO,-9473.413062074758,8.699999809265137,-82418.69183314026,123.62803774971039,market_open,False
2024-07-25,LEU,-201.09563052396695,42.189998626708984,-8484.224375643344,12.726336563465015,market_open,False
2024-07-25,SMR,-750.0220487236046,10.489999771118164,-7867.731119444189,11.801596679166284,market_open,False
2024-07-25,TQQQ,96.73008008587634,64.76024220169134,6264.263414550352,153.7235577659936,market_open,False
2024-07-26,TQQQ,1519.6792062491081,64.20707639218276,97574.15888724814,146.3612383308722,market_open,True
2024-07-29,TQQQ,-2.5232450599562526,65.46158510160275,-165.17562122452497,0.24776343183678748,market_open,True
2024-07-30,TQQQ,-49.328015418466975,65.47145635603097,-3229.5770085997833,4.844365512899675,market_open,False
2024-07-31,TQQQ,48.57037699446323,66.16292269022046,3213.558098119533,4.820337147179299,market_open,True
2024-08-01,OKLO,103.65084990325795,9.119999885559082,945.295739255814,127.95755801347163,market_open,False
2024-08-01,TQQQ,-1613.1284028510245,67.7434010254526,-109278.80429988481,163.9182064498272,market_open,False
2024-08-02,OKLO,10842.992309458798,8.119999885559082,88045.09631192344,132.06764446788515,market_open,False
2024-08-02,LEU,225.4872678373191,39.45000076293945,8895.472888215372,13.343209332323058,market_open,False
2024-08-02,SMR,993.0647209219229,8.15999984741211,8103.40797119324,12.15511195678986,market_open,False
2024-08-05,OKLO,-2383.6225844759283,7.110000133514404,-16947.5568938718,25.421335340807698,market_open,False
2024-08-05,LEU,-225.4872678373191,34.779998779296875,-7842.446900128946,11.76367035019342,market_open,False
2024-08-05,EXC,101.11965781321646,38.282730595804,3871.136618003253,42.206338342682635,market_open,False
2024-08-05,SMR,-187.89279457126872,7.320000171661377,-1375.375288515623,2.0630629327734344,market_open,False
2024-08-06,OKLO,-8563.020574886126,7.789999961853027,-66705.92995170961,100.05889492756441,market_open,True
2024-08-06,SMR,-805.1719263506542,9.15999984741211,-7375.374722512506,11.06306208376876,market_open,True
2024-08-06,EXC,-101.11965781321646,36.18478526724493,-3658.993104268524,5.488489656402786,market_open,True
2024-08-06,TQQQ,485.7312082458356,53.46967402183298,25971.8893671359,154.2416467566891,market_open,True
2024-08-07,TQQQ,1346.4798232995427,56.8677115772306,76571.22623595882,114.85683935393823,market_open,True
2024-08-08,TQQQ,-1.3754667222635817,54.773572645266924,-75.33922643305148,0.11300883964957723,market_open,True
2024-08-09,LEU,24.398069378848152,40.43000030517578,986.4139524325307,26.416521671009164,market_open,True
2024-08-09,TQQQ,-1830.8355648231147,56.73929588610628,-103880.32083130522,155.82048124695783,market_open,True
2024-08-12,BWXT,396.09516755408316,97.34790426239469,38559.03444985207,57.83855167477811,market_open,True
2024-08-12,LEU,-24.398069378848152,40.849998474121094,-996.6610968974476,1.4949916453461713,market_open,True
2024-08-12,EXC,1436.9612972276884,35.99152402059803,51718.42704584005,77.57764056876007,market_open,True
2024-08-12,SMR,1399.1082031176213,9.5,13291.527929617403,20.094732505191033,market_open,True
2024-08-13,BWXT,-0.33594397945876153,96.64441911364445,-32.46711074951811,0.04870066612427717,market_open,True
2024-08-13,EXC,-2.2894729256017854,36.02068953145659,-82.46839344377753,0.1237025901656663,market_open,True
2024-08-13,SMR,7.280770972906112,9.390000343322754,68.36644193524273,0.1025496629028641,market_open,True
2024-08-14,BWXT,5.012098342813999,96.93176555310657,485.8315414947606,0.7287473122421408,market_open,True
2024-08-14,EXC,10.65460400045231,35.98179877965253,383.3718172211559,0.5750577258317339,market_open,True
2024-08-14,SMR,-87.86337753988187,10.0,-878.6337753988187,1.317950663098228,market_open,True
2024-08-15,BWXT,-2.6971454784567186,97.52625428741177,-263.04249578211284,0.39456374367316926,market_open,True
2024-08-15,EXC,-9.84251711450861,35.845688521495326,-352.81180275416256,0.5292177041312438,market_open,True
2024-08-15,SMR,63.66676152358082,9.6899995803833,616.9308924478618,0.9253963386717927,market_open,True
2024-08-16,BWXT,-0.6402697686235683,97.37782554854377,-62.34807783303232,0.09352211674954848,market_open,True
2024-08-16,EXC,-3.7967982778113765,36.48734908761276,-138.53510417775064,0.20780265626662597,market_open,True
2024-08-16,SMR,21.282714949909177,9.239999771118164,196.65228126593394,0.2949784218989009,market_open,True
2024-08-19,BWXT,-1.6906546925386579,97.5864129646777,-164.98492700674768,0.24747739051012152,market_open,True
2024-08-19,EXC,-6.486979210984373,36.64290385650103,-237.70175554722127,0.3565526333208319,market_open,True
2024-08-19,SMR,44.03459664062598,9.104999542236328,400.93498225546085,0.6014024733831913,market_open,True
2024-08-20,BWXT,-395.74325197781945,98.77829614156606,-39090.84413989145,58.636266209837174,market_open,True
2024-08-20,UVXY,40.42579022885103,22.06999969482422,892.1971780137701,157.32679121209418,market_open,True
2024-08-20,EXC,-1425.2001336992346,36.60402255435447,-52168.05783839579,78.25208675759369,market_open,True
2024-08-20,SMR,-1447.5096696647615,9.420000076293945,-13635.541198678276,20.453311798017417,market_open,True
2024-08-21,UVXY,4513.733034073774,22.969999313354492,103680.44469334009,155.52066704001015,market_open,True
2024-08-22,UVXY,-7.187126440656357,23.260000228881836,-167.17256265466955,0.2507588439820043,market_open,True
2024-08-23,UVXY,-361.42178132635854,24.1200008392334,-8717.493668908997,13.076240503363497,market_open,False
2024-08-26,UVXY,385.6633249170127,22.6299991607666,8727.560719210454,13.091341078815683,market_open,True
2024-08-27,UVXY,-97.00849790614666,23.299999237060547,-2260.297927201607,3.3904468908024104,market_open,False
2024-08-28,UVXY,101.9175644620509,22.200000762939453,2262.570008814461,3.393855013221691,market_open,True
2024-08-29,UVXY,-184.5915063001221,22.8700008392334,-4221.607903999149,6.332411855998724,market_open,False
2024-08-30,UVXY,48.748401893793016,22.170000076293945,1080.752073704599,1.6211281105568986,market_open,False
2024-09-03,UVXY,138.44665410853577,22.5,3115.0497174420548,4.672574576163083,market_open,True
2024-09-04,UVXY,-4578.725857710734,29.43000030517578,-134751.90338974315,202.12785508461474,market_open,False
2024-09-04,TQQQ,13.889719579397644,60.29538089991853,837.4859326328371,198.46100590708303,market_open,False
2024-09-05,UVXY,4622.762140017463,28.700000762939453,132673.27694538882,199.00991541808324,market_open,False
2024-09-05,TQQQ,-13.889719579397644,60.394157907297945,-838.8579175662293,1.258286876349344,market_open,False
2024-09-06,UVXY,-4622.762140017463,26.510000228881836,-122549.42538992922,183.82413808489383,market_open,True
2024-09-06,TQQQ,38.27518578807158,60.858424426804135,2329.367501705242,185.72080283628907,market_open,True
2024-09-09,TQQQ,2093.4875989199413,57.85551392631573,121119.80093388194,181.67970140082292,market_open,True
2024-09-10,TQQQ,-3.4773905108554573,59.050750869600165,-205.34252073283724,0.30801378109925587,market_open,True
2024-09-11,BWXT,12.619354733795085,94.88477319058013,1197.3846117276203,71.77051178569074,market_open,True
2024-09-11,TQQQ,-2128.2853941971575,60.433676530601396,-128620.1110777145,192.93016661657174,market_open,True
2024-09-12,BWXT,484.2604620026325,95.86808358690708,46425.12244910261,69.63768367365391,market_open,True
2024-09-12,EXC,1683.3591791125757,38.29568069468259,64465.38561775819,96.6980784266373,market_open,True
2024-09-12,SMR,1856.0346401807803,8.75,16240.303101581829,24.360454652372745,market_open,True
2024-09-13,BWXT,-4.203545785306574,97.97377195656992,-411.8372361786269,0.6177558542679403,market_open,True
2024-09-13,EXC,-5.1355272135149335,38.820678078233385,-199.36464871787015,0.2990469730768052,market_open,True
2024-09-13,SMR,44.625725242954104,8.949999809265137,399.40023241275765,0.5991003486191365,market_open,True
2024-09-16,BWXT,9.916296229490627,98.13269516951817,973.112875099246,1.4596693126488691,market_open,True
2024-09-16,EXC,8.663468501872256,39.287340772737885,340.3646393069363,1.0220914915726207,market_open,True
2024-09-16,SMR,-172.7631291165701,9.720000267028809,-1679.257661145794,2.518886491718691,market_open,True
2024-09-17,BWXT,0.1449495431509149,97.49701487639345,14.132147764911185,0.021198221647366778,market_open,False
2024-09-17,EXC,-0.4209681917623129,39.238730435875475,-16.51825739863933,0.024777386097958997,market_open,False
2024-09-17,SMR,-0.7309584248041574,9.829999923706055,-7.185321260057165,0.010777981890085749,market_open,False
2024-09-18,BWXT,-2.179775252352954,97.59633800691083,-212.73808230773824,0.31910712346160736,market_open,False
2024-09-18,EXC,-7.664344742661797,39.063730952802224,-299.39790095686465,0.449096851435297,market_open,False
2024-09-18,SMR,93.32978608984558,9.010000228881836,840.9013940310015,1.2613520910465021,market_open,False
2024-09-19,BWXT,-1.434307821909556,97.8347172800188,-140.32510024904096,0.21048765037356143,market_open,True
2024-09-19,EXC,13.006118445815673,38.247069800699634,497.4459200332791,0.7461688800499187,market_open,True
2024-09-19,SMR,-33.56845849835372,9.569999694824219,-321.25013758496453,0.4818752063774468,market_open,True
2024-09-20,BWXT,-1.2480292989484951,99.32459380372069,-123.96000317320157,0.18594000475980235,market_open,True
2024-09-20,EXC,21.040789308561898,38.54845933032535,811.0900109390428,1.2166350164085642,market_open,True
2024-09-20,SMR,-69.78704692902875,10.210000038146973,-712.5257518075481,1.068788627711322,market_open,True
2024-09-23,BWXT,-497.87540435055155,102.30431712333838,-50934.80325458915,76.40220488188372,market_open,True
2024-09-23,UVXY,49.01471912442904,23.170000076293945,1135.6710458525472,205.40260573008837,market_open,True
2024-09-23,EXC,-1712.8487152208866,39.326232397913365,-67359.88663724391,101.03982995586587,market_open,True
2024-09-23,SMR,-1717.1405585448233,10.880000114440918,-18682.489473478818,28.023734210218226,market_open,True
2024-09-24,UVXY,5788.479497682973,23.389999389648438,135392.53191779723,203.08879787669585,market_open,True
2024-09-25,UVXY,-9.535514972950295,23.84000015258789,-227.32667841013915,0.34099001761520875,market_open,True
2024-09-26,UVXY,-0.08739035073631385,23.8700008392334,-2.0860077454167127,0.003129011618125069,market_open,True
2024-09-27,UVXY,-0.6041780884388572,24.1200008392334,-14.572776000191666,0.0218591640002875,market_open,True
