Date,LQQ3_Price,TQQQ_Price,MACD,MACD_Signal,Signal,Cash,Shares,Portfolio_Value,Trade_Type,Trade_Amount
2013-01-17,329.49200439453125,1.132096290588379,0.024243359495361272,0.02417430768631201,1.0,0.0,161.8787612618129,53337.75751705853,BUY,106.34968450285054
2013-01-18,328.06298828125,1.1256996393203735,0.023402662277316022,0.023981396334063015,0.0,35050.24390481949,55.03877882901638,53106.4301588174,SELL,106.83998243279653
2013-01-22,329.0320129394531,1.1302971839904785,0.022899581287756376,0.023710942572486356,0.0,35050.24390481949,55.03877882901638,53159.7640926601,HOLD,0.0
2013-01-23,334.7550048828125,1.1486860513687134,0.02439600837937106,0.023882209024207533,1.0,0.0,159.7429457378562,53474.7505804709,BUY,104.70416690883981
2013-01-24,320.68499755859375,1.1029139757156372,0.019120404961346926,0.02269175800849238,0.0,33809.92966820501,54.31260155087109,51227.16616394698,SELL,105.4303441869851
2013-01-25,325.32598876953125,1.1193044185638428,0.0170846047175075,0.02128996968574616,0.0,33809.92966820501,54.31260155087109,51479.23047038773,HOLD,0.0
2013-01-28,327.29400634765625,1.127299189567566,0.0163056346264423,0.020043885920920195,0.0,33809.92966820501,54.31260155087109,51586.11862495354,HOLD,0.0
2013-01-29,327.7330017089844,1.127299189567566,0.015412377691958579,0.01888600886367979,0.0,33809.92966820501,54.31260155087109,51609.96160509603,HOLD,0.0
2013-01-30,325.9739990234375,1.1211031675338745,0.01367080514242014,0.017582207933364877,0.0,33809.92966820501,54.31260155087109,51514.425593109016,HOLD,0.0
2013-01-31,323.38800048828125,1.1139076948165894,0.011242214058435174,0.015997209464632452,0.0,33809.92966820501,54.31260155087109,51373.97328505794,HOLD,0.0
2013-02-01,334.885009765625,1.1504849195480347,0.013940002011614716,0.015482907601378017,0.0,33809.92966820501,54.31260155087109,51998.40576896498,HOLD,0.0
2013-02-04,317.28399658203125,1.0919209718704224,0.008106727119888468,0.013638862481005631,0.0,33809.92966820501,54.31260155087109,51042.44895303282,HOLD,0.0
2013-02-05,331.3110046386719,1.1398911476135254,0.009921709917535937,0.012709574340138209,0.0,33809.92966820501,54.31260155087109,51804.292252564,HOLD,0.0
2013-02-06,328.1969909667969,1.1292976140975952,0.009643726150523335,0.011943112292734492,0.0,33809.92966820501,54.31260155087109,51635.16206877949,HOLD,0.0
2013-02-07,328.7820129394531,1.132096290588379,0.009599395410650358,0.011357183072213457,0.0,33809.92966820501,54.31260155087109,51666.936134078875,HOLD,0.0
2013-02-08,339.1960144042969,1.1664741039276123,0.013730474511687074,0.011950505932081863,1.0,0.0,153.98927295157347,52232.547646189116,BUY,99.67667140070239
2013-02-11,338.87200927734375,1.1660754680633545,0.016296317695014828,0.013036958872815104,1.0,0.0,153.98927295157347,52182.65433225702,HOLD,0.0
2013-02-12,334.4700012207031,1.152483582496643,0.016031061710895633,0.013785484582335238,1.0,0.0,153.98927295157347,51504.792312087964,HOLD,0.0
2013-02-13,338.52398681640625,1.165874719619751,0.01720558022001284,0.014640508491754639,1.0,0.0,153.98927295157347,52129.06260652644,HOLD,0.0
2013-02-14,337.6610107421875,1.1634763479232788,0.01736339884497151,0.015321231080058857,1.0,0.0,153.98927295157347,51996.173548282895,HOLD,0.0
2013-02-15,335.2070007324219,1.153483271598816,0.01583801498228632,0.015450427055615723,1.0,0.0,153.98927295157347,51618.2823310632,HOLD,0.0
2013-02-19,342.20001220703125,1.1786673069000244,0.017627373360925347,0.01599466363194313,1.0,0.0,153.98927295157347,52695.13108378031,HOLD,0.0
2013-02-20,326.3999938964844,1.1249005794525146,0.01168596443063441,0.01491748883161595,0.0,33172.98451600165,52.356352803534975,50262.09775151765,SELL,101.6329201480385
2013-02-21,316.2170104980469,1.0883234739303589,0.002612939150301141,0.011841351411287247,0.0,33172.98451600165,52.356352803534975,49728.95388011652,HOLD,0.0
2013-02-22,325.1969909667969,1.1203032732009888,0.00023384424876460308,0.008939474620656584,0.0,33172.98451600165,52.356352803534975,50199.11290570724,HOLD,0.0
2013-02-25,312.1889953613281,1.0785295963287354,-0.006749876618079131,0.005017136810972655,0.0,33172.98451600165,52.356352803534975,49518.06169852048,HOLD,0.0
2013-02-26,316.3550109863281,1.09152090549469,-0.009871802273290875,0.0012949020399067714,0.0,33172.98451600165,52.356352803534975,49736.17908236803,HOLD,0.0
2013-02-27,326.2539978027344,1.124700903892517,-0.007646452757429145,-0.0009404366594272083,0.0,33172.98451600165,52.356352803534975,50254.453928525334,HOLD,0.0
2013-02-28,325.27801513671875,1.120503544807434,-0.006451634352152125,-0.0023182360826084374,0.0,33172.98451600165,52.356352803534975,50203.355035733286,HOLD,0.0
2013-03-01,328.52398681640625,1.132096290588379,-0.00400219898679155,-0.0027392268086542156,0.0,33172.98451600165,52.356352803534975,50373.30227418529,HOLD,0.0
2013-03-04,332.68798828125,1.1466867923736572,-0.00034105749268142915,-0.002139684479661019,1.0,0.0,152.06835228804192,50591.31420395309,BUY,99.71199948450693
2013-03-05,347.0299987792969,1.1970553398132324,0.008638525508573469,0.0005548680173976036,1.0,0.0,152.06835228804192,52772.280108888874,HOLD,0.0
2013-03-06,344.6650085449219,1.1894607543945312,0.013810273588381605,0.003868719410143605,1.0,0.0,152.06835228804192,52412.63994077016,HOLD,0.0
2013-03-07,347.2120056152344,1.1998538970947266,0.018477135096665487,0.007520823331774076,1.0,0.0,152.06835228804192,52799.95758853505,HOLD,0.0
2013-03-08,348.9119873046875,1.201252818107605,0.021547813110020853,0.01102757077633577,1.0,0.0,152.06835228804192,53058.47100297003,HOLD,0.0
2013-03-11,351.7659912109375,1.213645100593567,0.024826245401022184,0.014477239432507375,1.0,0.0,152.06835228804192,53492.4746744171,HOLD,0.0
2013-03-12,347.5979919433594,1.1988542079925537,0.024729658579195624,0.017040344219179437,1.0,0.0,152.06835228804192,52858.65389345873,HOLD,0.0
2013-03-13,346.8320007324219,1.1950570344924927,0.023656130295485855,0.018694290738256042,1.0,0.0,152.06835228804192,52742.17087214434,HOLD,0.0
2013-03-14,350.0140075683594,1.2072490453720093,0.023948217481692513,0.02000777242411516,1.0,0.0,152.06835228804192,53226.05340865465,HOLD,0.0
2013-03-15,347.0400085449219,1.1958562135696411,0.022200210934506526,0.020555882051713,1.0,0.0,152.06835228804192,52773.802277454255,HOLD,0.0
2013-03-18,344.37701416015625,1.18766188621521,0.019459737013765466,0.020281845792226114,0.0,34563.43777207903,51.70323977793424,52368.84510921064,SELL,100.36511251010768
2013-03-19,342.49700927734375,1.1828649044036865,0.016510268532335726,0.019338951477253515,0.0,34563.43777207903,51.70323977793424,52271.6427659709,HOLD,0.0
2013-03-20,349.3450012207031,1.2054502964019775,0.01695327925085155,0.01874253342065302,0.0,34563.43777207903,51.70323977793424,52625.70613541578,HOLD,0.0
2013-03-21,337.7330017089844,1.166874647140503,0.012007732829072637,0.017058833272757926,0.0,34563.43777207903,51.70323977793424,52025.32814036013,HOLD,0.0
2013-03-22,347.1889953613281,1.199054479598999,0.012359729514739515,0.015884057333253324,0.0,34563.43777207903,51.70323977793424,52514.23364750588,HOLD,0.0
2013-03-25,342.89898681640625,1.1868617534637451,0.010797566625261545,0.014612434656255379,0.0,34563.43777207903,51.70323977793424,52292.4263070584,HOLD,0.0
2013-03-26,349.26300048828125,1.2050511837005615,0.011779515804531293,0.013904204943324358,0.0,34563.43777207903,51.70323977793424,52621.4664318854,HOLD,0.0
2013-03-27,350.6260070800781,1.2114465236663818,0.013033321819369448,0.01368648416233563,0.0,34563.43777207903,51.70323977793424,52691.938288519974,HOLD,0.0
2013-03-28,353.8630065917969,1.2184425592422485,0.014528177726865765,0.013896907553468164,1.0,0.0,149.37786845690806,52859.301650435424,BUY,97.67462867897383
2013-04-02,354.4410095214844,1.221840739250183,0.01386063358416445,0.013584236263649784,1.0,0.0,149.37786845690806,52945.642496033994,HOLD,0.0
2013-04-03,344.77301025390625,1.1894607543945312,0.010569464142709206,0.01283054323341464,0.0,33990.96186631215,50.78847527534873,51501.457373200225,SELL,98.58939318155933
2013-04-04,344.9119873046875,1.1900604963302612,0.008105921360556323,0.01164938776520006,0.0,33990.96186631215,50.78847527534873,51508.51580570766,HOLD,0.0
2013-04-05,336.3110046386719,1.160878300666809,0.0024950876494906904,0.009360812736272718,0.0,33990.96186631215,50.78847527534873,51071.68501023103,HOLD,0.0
2013-04-08,341.4939880371094,1.1786673069000244,0.0007528385247681513,0.007208819183396576,0.0,33990.96186631215,50.78847527534873,51334.92083441511,HOLD,0.0
2013-04-09,348.2879943847656,1.2018523216247559,0.0024550071263893525,0.00602036616914477,0.0,33990.96186631215,50.78847527534873,51679.97805782362,HOLD,0.0
2013-04-10,368.5950012207031,1.2722094058990479,0.012535104576617329,0.00764905077101291,1.0,0.0,143.00611727738834,52711.33997242697,BUY,92.2176420020396
2013-04-11,368.51800537109375,1.2700104713439941,0.01908398348271545,0.010507783948938546,1.0,0.0,143.00611727738834,52700.32909492786,HOLD,0.0
2013-04-12,367.4939880371094,1.2686114311218262,0.023110904092494167,0.013658563984827453,1.0,0.0,143.00611727738834,52553.88835197001,HOLD,0.0
2013-04-15,344.65301513671875,1.1914591789245605,0.015658431986654175,0.014158530985284135,1.0,0.0,143.00611727738834,49287.4895026471,HOLD,0.0
2013-04-16,359.760986328125,1.241228461265564,0.016402613246764064,0.014719551550654117,1.0,0.0,143.00611727738834,51448.02180266875,HOLD,0.0
2013-04-17,338.2820129394531,1.1686732769012451,0.007365794357154787,0.012881112252279284,0.0,31928.422162065286,48.622079874312035,48376.39721525043,SELL,94.3840374030763
2013-04-18,323.65899658203125,1.118105173110962,-0.0055706849058794194,0.008268162962739608,0.0,31928.422162065286,48.622079874312035,47665.395745916496,HOLD,0.0
2013-04-19,337.2770080566406,1.1644757986068726,-0.008667901786610477,0.004034146775402085,0.0,31928.422162065286,48.622079874312035,48327.53178756425,HOLD,0.0
2013-04-22,347.9880065917969,1.200253963470459,-0.006120718089598132,0.0014954305591520305,0.0,31928.422162065286,48.622079874312035,48848.322813874256,HOLD,0.0
2013-04-23,357.364013671875,1.2356319427490234,0.0002937253323413991,0.0011950042524493725,0.0,31928.422162065286,48.622079874312035,49304.20377902393,HOLD,0.0
2013-04-24,356.8699951171875,1.2326338291168213,0.004420663674223668,0.0020014191078929467,1.0,0.0,138.0900166549897,49280.18356939852,BUY,89.46793678067769
2013-04-25,362.3399963378906,1.2526211738586426,0.009769321973573719,0.0039433948243131406,1.0,0.0,138.0900166549897,50035.53612906823,HOLD,0.0
2013-04-26,359.29400634765625,1.2420270442962646,0.011981148198029867,0.005952833167742323,1.0,0.0,138.0900166549897,49614.91532058583,HOLD,0.0
2013-04-29,369.2460021972656,1.2750070095062256,0.017471981320250185,0.008832620205869288,1.0,0.0,138.0900166549897,50989.186593208775,HOLD,0.0
2013-04-30,377.156005859375,1.3029898405075073,0.02451949890757832,0.012754339881296548,1.0,0.0,138.0900166549897,52081.47913065049,HOLD,0.0
2013-05-01,371.6099853515625,1.2863998413085938,0.026853265376945545,0.016279071255208798,1.0,0.0,138.0900166549897,51315.629066357746,HOLD,0.0
2013-05-02,386.2489929199219,1.3329710960388184,0.03384103253273074,0.020669561574589282,1.0,0.0,138.0900166549897,53337.12986528502,HOLD,0.0
2013-05-03,399.8080139160156,1.379542350769043,0.04395594795661406,0.02649115817009548,1.0,0.0,138.0900166549897,55209.495300460956,HOLD,0.0
2013-05-07,403.14599609375,1.393933653831482,0.05680582747642138,0.038928194203773483,1.0,0.0,138.0900166549897,55670.43731497836,HOLD,0.0
2013-05-08,409.42498779296875,1.4157198667526245,0.0614687584202096,0.04456333525788251,1.0,0.0,138.0900166549897,56537.50338330001,HOLD,0.0
2013-05-09,407.1830139160156,1.4107232093811035,0.06281465791717511,0.04912616592270566,1.0,0.0,138.0900166549897,56227.909173291504,HOLD,0.0
2013-05-10,415.3680114746094,1.4347082376480103,0.06547807950359541,0.0532141443179281,1.0,0.0,138.0900166549897,57358.17562247877,HOLD,0.0
2013-05-13,415.7919921875,1.4403043985366821,0.06667718328300132,0.056579904059196405,1.0,0.0,138.0900166549897,57416.72312618323,HOLD,0.0
2013-05-14,422.1780090332031,1.4614907503128052,0.0688001701198051,0.05963497057434858,1.0,0.0,138.0900166549897,58298.568298765415,HOLD,0.0
2013-05-15,425.0,1.4722845554351807,0.07020867748357618,0.06227839730165548,1.0,0.0,138.0900166549897,58688.257078370625,HOLD,0.0
2013-05-16,423.5820007324219,1.4668875932693481,0.06902862286700073,0.0639659536929918,1.0,0.0,138.0900166549897,58492.445535894,HOLD,0.0
2013-05-17,436.1210021972656,1.5082619190216064,0.07199117346267103,0.0659722586354116,1.0,0.0,138.0900166549897,60223.95645701121,HOLD,0.0
2013-05-20,432.6130065917969,1.5014663934707642,0.07168938469099495,0.06740154014930744,1.0,0.0,138.0900166549897,59739.537285426406,HOLD,0.0
2013-05-21,435.0459899902344,1.5070626735687256,0.0706704179023927,0.06821875958757875,1.0,0.0,138.0900166549897,60075.50800343795,HOLD,0.0
2013-05-22,423.2380065917969,1.4702857732772827,0.06378761440245473,0.06711097329129774,0.0,38573.662630328676,46.9506056626965,58444.943379285876,SELL,91.13941099229321
2013-05-23,419.9630126953125,1.4542956352233887,0.05556366394533807,0.06422414595480783,0.0,38573.662630328676,46.9506056626965,58291.1804323043,HOLD,0.0
2013-05-24,419.7590026855469,1.4534962177276611,0.04849897565710881,0.06029285338038307,0.0,38573.662630328676,46.9506056626965,58281.60203878455,HOLD,0.0
2013-05-28,428.47198486328125,1.4834778308868408,0.0463082839685236,0.056796711027418206,0.0,38573.662630328676,46.9506056626965,58690.68182915746,HOLD,0.0
2013-05-29,421.1910095214844,1.4610918760299683,0.04094395567740783,0.05283352218991561,0.0,38573.662630328676,46.9506056626965,58348.83562704494,HOLD,0.0
2013-05-30,428.3599853515625,1.4848767518997192,0.039322820944317716,0.04945584687851614,0.0,38573.662630328676,46.9506056626965,58685.42338424834,HOLD,0.0
2013-05-31,415.50299072265625,1.4425033330917358,0.03196904181908056,0.04508414561365724,0.0,38573.662630328676,46.9506056626965,58081.77969941915,HOLD,0.0
2013-06-03,419.3580017089844,1.4508981704711914,0.02718357783058356,0.04060900366788882,0.0,38573.662630328676,46.9506056626965,58262.774800063606,HOLD,0.0
2013-06-04,412.1440124511719,1.4291112422943115,0.02047412122721015,0.03557528305771915,0.0,38573.662630328676,46.9506056626965,57924.07363516513,HOLD,0.0
2013-06-05,396.9360046386719,1.3743454217910767,0.008364947125437006,0.028772699074648612,0.0,38573.662630328676,46.9506056626965,57210.04845744523,HOLD,0.0
2013-06-06,402.2489929199219,1.3911350965499878,0.0017986627348356432,0.02202918998969537,0.0,38573.662630328676,46.9506056626965,57459.496475128726,HOLD,0.0
2013-06-07,418.8280029296875,1.4492987394332886,0.00452573656716293,0.017653326634062258,0.0,38573.662630328676,46.9506056626965,58237.891036375135,HOLD,0.0
2013-06-10,418.59600830078125,1.4498984813690186,0.0064251634448790895,0.014846285836766466,0.0,38573.662630328676,46.9506056626965,58226.998748037484,HOLD,0.0
2013-06-11,405.7030029296875,1.407924771308899,0.0022958199502436383,0.011708669365135758,0.0,38573.662630328676,46.9506056626965,57621.664337052236,HOLD,0.0
2013-06-12,392.1600036621094,1.359155297279358,-0.006851552225928037,0.007068613967369809,0.0,38573.662630328676,46.9506056626965,56985.81231894999,HOLD,0.0
2013-06-13,406.9309997558594,1.407924771308899,-0.006950636426024115,0.003563801369021327,0.0,38573.662630328676,46.9506056626965,57679.31953179288,HOLD,0.0
2013-06-14,399.0849914550781,1.3831404447555542,-0.010020474998452267,0.00016773227715292786,0.0,38573.662630328676,46.9506056626965,57310.94469003665,HOLD,0.0
2013-06-17,410.1839904785156,1.4215165376663208,-0.007095503571366235,-0.0016480766849768633,0.0,38573.662630328676,46.9506056626965,57832.04941643672,HOLD,0.0
2013-06-18,420.4440002441406,1.4550957679748535,-0.0006229917116165051,-0.0013918054416367737,1.0,0.0,138.6956718497035,58313.76308903799,BUY,91.74506618700701
2013-06-19,405.0169982910156,1.4093232154846191,-0.0018674637516824522,-0.0015107200191481933,0.0,37074.90909442494,47.15652842889918,56174.104688522624,SELL,91.53914342080432
2013-06-20,376.5950012207031,1.3053884506225586,-0.01590174567237823,-0.005108476432455703,0.0,37074.90909442494,47.15652842889918,54833.82197567035,HOLD,0.0
2013-06-21,371.73199462890625,1.2869995832443237,-0.027776271227090588,-0.010775425131114425,0.0,37074.90909442494,47.15652842889918,54604.499467074354,HOLD,0.0
2013-06-24,360.1419982910156,1.2472246885299683,-0.04059534152874633,-0.018230404230522402,0.0,37074.90909442494,47.15652842889918,54057.95547527578,HOLD,0.0
2013-06-25,367.06201171875,1.2738077640533447,-0.045381379472895444,-0.025018148041115667,0.0,37074.90909442494,47.15652842889918,54384.27928520909,HOLD,0.0
2013-06-26,377.65301513671875,1.3085861206054688,-0.04337258037992853,-0.029606756125818885,0.0,37074.90909442494,47.15652842889918,54883.71423897911,HOLD,0.0
2013-06-27,382.8030090332031,1.3231778144836426,-0.039188129300772534,-0.0320020994195573,0.0,37074.90909442494,47.15652842889918,55126.57007256734,HOLD,0.0
2013-06-28,383.8710021972656,1.3267751932144165,-0.034957327182944864,-0.032740906360404186,0.0,37074.90909442494,47.15652842889918,55176.93292257031,HOLD,0.0
2013-07-01,391.1449890136719,1.3551573753356934,-0.027636171832079892,-0.03146472272832311,1.0,0.0,141.94211979724224,55519.94888866961,BUY,94.78559136834306
2013-07-02,392.04998779296875,1.3557567596435547,-0.021823242877677673,-0.02905435276566175,1.0,0.0,141.94211979724224,55648.40633381693,HOLD,0.0
2013-07-03,396.7550048828125,1.3741456270217896,-0.014935701398715473,-0.025524689923925183,1.0,0.0,141.94211979724224,56316.2464332316,HOLD,0.0
2013-07-05,405.5350036621094,1.4045263528823853,-0.005914943499502945,-0.02062225331781962,1.0,0.0,141.94211979724224,57562.4980717822,HOLD,0.0
2013-07-08,406.6759948730469,1.4091240167617798,0.0011420115676861187,-0.015181187096443186,1.0,0.0,141.94211979724224,57724.45278293269,HOLD,0.0
2013-07-09,414.1470031738281,1.4349075555801392,0.009357947595760363,-0.009046403423392297,1.0,0.0,141.94211979724224,58784.90353816837,HOLD,0.0
2013-07-10,421.06500244140625,1.4590924978256226,0.01801258418434437,-0.002281656521458128,1.0,0.0,141.94211979724224,59766.85901896418,HOLD,0.0
2013-07-11,445.79400634765625,1.550036072731018,0.03527005575722186,0.007106271548211872,1.0,0.0,141.94211979724224,63276.94625389159,HOLD,0.0
2013-07-12,454.343994140625,1.5662261247634888,0.04872362583628598,0.0175106101202304,1.0,0.0,141.94211979724224,64490.54964546612,HOLD,0.0
2013-07-15,454.61199951171875,1.5784181356430054,0.05870795693829023,0.02780994682474536,1.0,0.0,141.94211979724224,64528.590895956215,HOLD,0.0
2013-07-16,453.531005859375,1.572222352027893,0.06370470509728876,0.03678363639288121,1.0,0.0,141.94211979724224,64375.15236545518,HOLD,0.0
2013-07-17,456.9580078125,1.5834156274795532,0.06729405586764581,0.04441124126157236,1.0,0.0,141.94211979724224,64861.58828723103,HOLD,0.0
2013-07-18,453.6180114746094,1.5718222856521606,0.06692351208526204,0.05003930896749478,1.0,0.0,141.94211979724224,64387.50212691581,HOLD,0.0
2013-07-19,439.04998779296875,1.524052619934082,0.05918039912953721,0.05232458150800539,1.0,0.0,141.94211979724224,62319.68596428732,HOLD,0.0
2013-07-22,443.4320068359375,1.5350456237792969,0.053874983640942675,0.052712182041239716,1.0,0.0,141.94211979724224,62941.67903623818,HOLD,0.0
2013-07-23,433.0329895019531,1.5008667707443237,0.04466116000397857,0.050699426531924434,0.0,40567.30951154915,48.260320731062365,61465.620472044175,SELL,93.68179906617988
2013-07-24,437.2099914550781,1.515058159828186,0.03903422960334657,0.04778312729977997,0.0,40567.30951154915,48.260320731062365,61667.20392599626,HOLD,0.0
2013-07-25,446.03399658203125,1.542440414428711,0.03772552827379716,0.045268727543284266,0.0,40567.30951154915,48.260320731062365,62093.05324355555,HOLD,0.0
2013-07-26,452.3699951171875,1.5680252313613892,0.039255032064585915,0.04376530367360967,0.0,40567.30951154915,48.260320731062365,62398.83056501373,HOLD,0.0
2013-07-29,449.1709899902344,1.560829520225525,0.03858681412096576,0.042470681285448696,0.0,40567.30951154915,48.260320731062365,62244.44555156666,HOLD,0.0
2013-07-30,456.37200927734375,1.5840153694152832,0.0402441693461979,0.041914053300635995,0.0,40567.30951154915,48.260320731062365,62591.96905195313,HOLD,0.0
2013-07-31,458.5,1.5940085649490356,0.04182770511541034,0.04189246625432958,0.0,40567.30951154915,48.260320731062365,62694.666566741245,HOLD,0.0
2013-08-01,474.54998779296875,1.642578363418579,0.04822439612129714,0.043475448721071466,1.0,0.0,133.74617165315192,63469.244125359546,BUY,85.48585092208957
2013-08-02,482.364990234375,1.66996169090271,0.0551823970679477,0.04640218580779052,1.0,0.0,133.74617165315192,64514.47078335767,HOLD,0.0
2013-08-05,482.510009765625,1.673559546470642,0.05936775723336085,0.049643578664183105,1.0,0.0,133.74617165315192,64533.86659047729,HOLD,0.0
2013-08-06,472.86199951171875,1.6437774896621704,0.05727470172893345,0.051551359430370695,1.0,0.0,133.74617165315192,63243.48215494698,HOLD,0.0
2013-08-07,471.2829895019531,1.6343841552734375,0.05339684345203288,0.05201273043578625,1.0,0.0,133.74617165315192,63032.29561113882,HOLD,0.0
2013-08-08,477.3039855957031,1.6561700105667114,0.052304346110248146,0.05208563435440172,1.0,0.0,133.74617165315192,63837.58078821646,HOLD,0.0
2013-08-09,471.99200439453125,1.6383812427520752,0.04816969024543538,0.05110664832716014,0.0,41663.901601519705,45.473698362071644,63127.12363866621,SELL,88.27247329108027
2013-08-12,475.2510070800781,1.648574709892273,0.04553506178174693,0.049713751690806836,0.0,41663.901601519705,45.473698362071644,63275.32254374995,HOLD,0.0
2013-08-13,482.6759948730469,1.6759581565856934,0.046194622034892774,0.04883396927682832,0.0,41663.901601519705,45.473698362071644,63612.96419898947,HOLD,0.0
2013-08-14,477.4540100097656,1.6573697328567505,0.04332065831020615,0.04745564153517278,0.0,41663.901601519705,45.473698362071644,63375.50123446532,HOLD,0.0
2013-08-15,453.0710144042969,1.574221134185791,0.029822847851332046,0.043047443114212595,0.0,41663.901601519705,45.473698362071644,62266.716247138516,HOLD,0.0
2013-08-16,452.0220031738281,1.56862473487854,0.01898256337614912,0.037031223179696725,0.0,41663.901601519705,45.473698362071644,62219.01382686576,HOLD,0.0
2013-08-19,450.13299560546875,1.5624290704727173,0.010165716633060873,0.03031484654303776,0.0,41663.901601519705,45.473698362071644,62133.11366649851,HOLD,0.0
2013-08-20,455.66400146484375,1.5838147401809692,0.006461762080865352,0.024351575427494658,0.0,41663.901601519705,45.473698362071644,62384.62895858658,HOLD,0.0
2013-08-21,450.8919982910156,1.5680252313613892,0.0017135016817364512,0.018692056991055105,0.0,41663.901601519705,45.473698362071644,62167.62832567707,HOLD,0.0
2013-08-22,464.2619934082031,1.6127976179122925,0.004021251086025135,0.015024355514797612,0.0,41663.901601519705,45.473698362071644,62775.611450738426,HOLD,0.0
2013-08-23,474.31500244140625,1.6467758417129517,0.009874812131750899,0.013736969669035934,0.0,41663.901601519705,45.473698362071644,63232.758951145486,HOLD,0.0
2013-08-27,444.82000732421875,1.5444402694702148,0.003371173097550084,0.011187849758758115,0.0,55014.12475491388,15.461057443104359,61891.51243999573,SELL,30.012640918967286
2013-08-28,450.34100341796875,1.564427137374878,-0.0016154742164129487,0.007987018764965348,0.0,55014.12475491388,15.461057443104359,61976.87287774435,HOLD,0.0
2013-08-29,459.6319885253906,1.5968070030212402,-0.0009786774988402858,0.0057455946990139384,0.0,55014.12475491388,15.461057443104359,62120.521332193224,HOLD,0.0
2013-08-30,451.06201171875,1.5670253038406372,-0.004291651609432678,0.003236283121902284,0.0,55014.12475491388,15.461057443104359,61988.02042849969,HOLD,0.0
2013-09-03,458.86199951171875,1.5928090810775757,-0.0032580447130545753,0.0016127011631630688,0.0,55014.12475491388,15.461057443104359,62108.616487822284,HOLD,0.0
2013-09-04,473.4590148925781,1.6447772979736328,0.004137400268828584,0.0022438759395794474,1.0,0.0,131.65722865212842,62334.301781123635,BUY,116.19617120902406
